fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
3,count,tweedie_regressor,2.669035324101506,3.506276737409351,0.06273887421904467,1.9726599438843946,0.970017014815731,,,,,,,,,,
3,count,negative_binomial,2.7226375501288427,3.510942457556367,0.060242831853732026,1.987661748988785,0.9894978627494385,,,,,,,,,,
3,classification,rf_raw,,,,,,0.3848704234640652,0.16259119213036013,0.5060391389220731,0.1167006157644808,0.5465587044534413,0.25396825396825395,0.64,0.36363636363636365,0.5101214574898786,0.6536040609137055
3,classification,rf_sigmoid,,,,,,0.3848704234640652,0.16130182133306764,0.5034943218153858,0.0931568098558008,0.7975708502024291,0.0,0.0,0.0,0.0,0.6536040609137055
3,classification,rf_isotonic,,,,,,0.21588235294117647,0.1600662147717876,0.49735536277582243,0.08465158665085767,0.7975708502024291,0.5,0.02,0.038461538461538464,0.008097165991902834,0.5298477157360407
3,classification,negative_binomial_derived_risk,,,,,,0.36600194729628754,0.16866214982382183,0.5245004400155234,0.12054737754806322,0.6072874493927125,0.23595505617977527,0.42,0.302158273381295,0.3603238866396761,0.5617258883248731
4,count,gradient_boosting_absolute,2.4152304910057154,3.1421836376543086,-0.001868242924440544,1.6510718930067068,1.0192611541597734,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.492080120657669,3.205444753986529,-0.042615260856903925,1.7501110846380998,1.0516927761136616,,,,,,,,,,
4,count,poisson_regressor,2.4429417655874404,3.1214152297919378,0.011331778196435938,1.5753934377693788,1.0309557008370331,,,,,,,,,,
4,count,tweedie_regressor,2.430743979697644,3.0995747208324014,0.02511877705256671,1.557307657757878,1.0258080640501812,,,,,,,,,,
4,count,negative_binomial,2.458671072012044,3.148804986113612,-0.006095053923031557,1.6004222139962871,1.0375936888386663,,,,,,,,,,
4,classification,rf_raw,,,,,,0.32217621630734605,0.1940543990620424,0.5761572880908503,0.14788752539925804,0.43724696356275305,0.2655367231638418,0.8392857142857143,0.4034334763948498,0.7165991902834008,0.6163051608077788
4,classification,rf_sigmoid,,,,,,0.32217621630734605,0.1719822458984167,0.5261058720536009,0.06753643792789152,0.7651821862348178,0.375,0.05357142857142857,0.09375,0.032388663967611336,0.6163051608077788
4,classification,rf_isotonic,,,,,,0.2938627163382084,0.17120906873217565,0.5235566638830405,0.07281872671735758,0.7611336032388664,0.38461538461538464,0.08928571428571429,0.14492753623188406,0.05263157894736842,0.6208863126402394
4,classification,negative_binomial_derived_risk,,,,,,0.2955037562032127,0.17901666539598915,0.5426886826616083,0.0868568787967479,0.5910931174089069,0.2727272727272727,0.48214285714285715,0.34838709677419355,0.4008097165991903,0.5933994016454749
5,count,gradient_boosting_absolute,2.3685824557455555,2.88457226242439,-0.021624388564754904,1.7379863351496851,0.9286525689170247,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,2.5092950908538345,3.0626535170811984,-0.1516596211806318,1.8514026024218153,0.9838219170456528,,,,,,,,,,
5,count,poisson_regressor,2.4222768920278805,2.913806128620379,-0.04243674302414058,1.7726838947389114,0.9497046019881881,,,,,,,,,,
5,count,tweedie_regressor,2.4364312342778294,2.927366528558818,-0.05216199691132495,1.787755994628004,0.9552541095680744,,,,,,,,,,
5,count,negative_binomial,2.3963916767134026,2.8899058193024088,-0.025405836053245867,1.7453266154401383,0.9395557588941047,,,,,,,,,,
5,classification,rf_raw,,,,,,0.24992219797567614,0.1790195247284554,0.5431673043660142,0.20210931636522825,0.4291497975708502,0.20238095238095238,0.8292682926829268,0.3253588516746411,0.680161943319838,0.6153208619464836
5,classification,rf_sigmoid,,,,,,0.24992219797567614,0.140448138367791,0.4554364726364241,0.07163072318478493,0.8097165991902834,0.25,0.07317073170731707,0.11320754716981132,0.048582995951417005,0.6153208619464836
5,classification,rf_isotonic,,,,,,0.21041095008219324,0.14103612526428663,0.45650755917446845,0.07138500487618188,0.7935222672064778,0.2727272727272727,0.14634146341463414,0.19047619047619047,0.08906882591093117,0.5991593653800615
5,classification,negative_binomial_derived_risk,,,,,,0.2839397080139322,0.1360866108410601,0.44052262431582656,0.058637204283270614,0.7651821862348178,0.20689655172413793,0.14634146341463414,0.17142857142857143,0.11740890688259109,0.6461046649301444
