model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean
tweedie_regressor,1.661621121520215,2.2835886705701256,0.015844588008754212,1.2238324984225917,0.9979622135035777
poisson_regressor,1.6694817262200543,2.2917633782078073,0.008785888871549519,1.2322701265318856,1.0026832575274711
gradient_boosting_absolute,1.6934166860744424,2.3472082178368345,-0.039755340439461495,1.349121418603839,1.0170584873599802
negative_binomial,1.6974176521109,2.3154306170722996,-0.011792530764006104,1.2450620017391987,1.0194614496659977
hist_gradient_boosting_poisson,1.7684174933964856,2.4265796993701807,-0.11126348894549065,1.4518936056455856,1.0621036367747776
