Fecha;Texto
2022-07-25T12:37:16.000Z;EMERGENCIA: 8:37 10-12 (APOYO A OTRO CUERPO), GIBRALTAR / LA TIRANA, Q-2 B-5
2022-07-25T13:00:01.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: B-1, F-1, RH-2, B-3, B-4, H-4, X-4, K-2, RB-6, Z-6, F-7, B-8, K-1, B-11, H-11 EN EMERGENCIA: Q-2, B-5
2022-07-25T14:28:56.000Z;EMERGENCIA: 10:28 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / CALLE DE SERVICIO RUTA 154, B-4 B-5
2022-07-25T15:55:46.000Z;EMERGENCIA: 11:55 10-17 (VOLADURA DE TECHUMBRE), COVEÑA / VICTOR DOMINGO SILVA, B-8
2022-07-25T16:06:31.000Z;EMERGENCIA: 12:06 10-4 (RESCATE VEHICULAR), VALDIVIA / RIQUELME, B-1 B-3
2022-07-25T21:33:51.000Z;EMERGENCIA: 17:33 10-17 (INUNDACION), AVENIDA JUAN ANTONIO RIOS ALTURA DEL 901, B-3
2022-07-25T22:04:46.000Z;18:04, SALE B-8  A 10-17 (INUNDACION) AVENIDA JUAN ANTONIO RIOS ALTURA DEL 901
2022-07-25T22:28:28.000Z;18:28, SALE B-4  A 10-17 (INUNDACION) AVENIDA JUAN ANTONIO RIOS ALTURA DEL 901
2022-07-25T23:39:23.000Z;EMERGENCIA: 19:39 10-4 (RESCATE VEHICULAR), AVENIDA GRAN BRETAÑA / ALGARROBO, B-3 B-11
2022-07-25T23:41:20.000Z;19:41, SALE B-1  A 10-4 (RESCATE VEHICULAR) AVENIDA GRAN BRETAÑA / ALGARROBO
2022-07-25T23:46:14.000Z;19:46, SALE H-4  A 10-4 (RESCATE VEHICULAR) AVENIDA GRAN BRETAÑA / ALGARROBO
