Fecha;Texto
2023-02-20T11:00:49.000Z;8:00, SALE F-7  A 10-12 (APOYO A OTRO CUERPO) CB HUALQUI / SECTOR SANTO DOMINGO, HUALQUI
2023-02-20T12:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, K-1, BM-2, Q-2, RB-3, H-4, X-4, RB-5, F-6, RB-6, Z-6, B-7, B-8, H-8, B-9, H-9, Z-9 EN EMERGENCIA: F-1, B-5, F-7, F-8
2023-02-20T13:38:18.000Z;EMERGENCIA: 10:38 10-4 (RESCATE VEHICULAR), CARRIER NORTE / VASCO NUÑEZ DE BALBOA, RB-5 B-9
2023-02-20T18:26:18.000Z;15:26, SALE B-3  A 10-12 (APOYO A OTRO CUERPO) CB CORONEL  / GIMNASIO MUNICIPAL , CORONEL
2023-02-20T19:19:28.000Z;16:19, SALE F-1 B-4 F-7  A 10-12 (APOYO A OTRO CUERPO) CB CORONEL  / GIMNASIO MUNICIPAL , CORONEL
2023-02-20T20:16:45.000Z;17:16, SALE X-4  A 10-12 (APOYO A OTRO CUERPO) CB CORONEL  / GIMNASIO MUNICIPAL , CORONEL
2023-02-20T21:20:00.000Z;18:19, SALE B-9  A 10-12 (APOYO A OTRO CUERPO) CB CORONEL  / GIMNASIO MUNICIPAL , CORONEL
2023-02-20T21:55:35.000Z;EMERGENCIA: 18:55 10-8 (LLAMADO NO CLASIFICADO), AVENIDA NUEVA SAN VICENTE ALTURA DEL 615, RB-6
2023-02-20T22:13:51.000Z;EMERGENCIA: 19:13 10-8 (LLAMADO NO CLASIFICADO), CARLOS DITTBORN ALTURA DEL 1051, B-8
2023-02-20T22:26:59.000Z;19:26, SALE BR-01  A 10-8 (LLAMADO NO CLASIFICADO) CARLOS DITTBORN ALTURA DEL 1051
2023-02-20T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: K-1, BM-2, Q-2, RB-3, RB-5, F-6, RB-6, Z-6, B-7, H-8, H-9, Z-9, B-11 EN EMERGENCIA: BR-01, F-1, B-3, B-4, X-4, B-5, F-7, B-8, F-8, B-9
