Fecha;Texto
2023-02-04T00:57:31.000Z;EMERGENCIA: 21:57 10-4 (RESCATE VEHICULAR), AVENIDA TALCAHUANO / LA MARINA, RB-5 B-9
2023-02-04T02:33:47.000Z;23:33, SALE H-9 H-11  A 10-12 (APOYO A OTRO CUERPO) MAIPU / MANUEL MONTT, TOME
2023-02-04T02:35:57.000Z;23:35, SALE B-11  A 10-12 (APOYO A OTRO CUERPO) MAIPU / MANUEL MONTT, TOME
2023-02-04T03:17:20.000Z;EMERGENCIA: 0:17 10-12 (APOYO A OTRO CUERPO), PENCO / COCHRANE, Z-6
2023-02-04T03:54:19.000Z;EMERGENCIA: 0:54 10-6 (ESCAPE DE GAS), AVENIDA DESIDERIO GARCIA ALTURA DEL 354, B-8
2023-02-04T04:10:40.000Z;EMERGENCIA: 1:10 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS YUMBEL / , B-7
2023-02-04T05:00:28.000Z;EMERGENCIA: 2:00 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS LAJA / , B-3 F-7
2023-02-04T05:09:19.000Z;EMERGENCIA: 2:09 10-12 (APOYO A OTRO CUERPO), CUERPO BOMBEROS YUMBEL / , F-1 F-6
2023-02-04T05:18:20.000Z;EMERGENCIA: 2:18 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS YUMBEL / , B-4 H-8 H-9
2023-02-04T08:22:46.000Z;EMERGENCIA: 5:22 10-3 (RESCATE DE PERSONA), PASAJE NUEVA VISION / 1 ORIENTE, RB-5
2023-02-04T08:59:44.000Z;5:59, SALE RH-2  A 10-3 (RESCATE DE PERSONA) PASAJE NUEVA VISION / 1 ORIENTE
2023-02-04T12:00:04.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, BM-2, Q-2, RH-2, H-4, K-1, K-2, RH-4, B-5, RB-5, RB-6, Z-6, B-7, B-8, F-8, B-9, H-9, Z-9, B-11, H-11 EN EMERGENCIA: F-1, B-4, X-4, F-6, F-7, H-8
2023-02-04T16:00:57.000Z;EMERGENCIA: 13:00 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS DE SANTA JUANA / ,  SANTA JUANA, F-1 Z-6 Z-9
2023-02-04T16:49:39.000Z;EMERGENCIA: 13:49 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS DE TOMÉ / SECTOR RINCO 1, TOMÉ, F-8
2023-02-04T16:59:37.000Z;EMERGENCIA: 13:59 10-12 (APOYO A OTRO CUERPO), CUERPO DE BOMBEROS DE MULCHEN / , MULCHÉN, F-7
2023-02-04T18:10:59.000Z;EMERGENCIA: 15:10 10-4 (RESCATE VEHICULAR), AVENIDA GRAN BRETAÑA / ROTONDA, B-3 B-8
2023-02-04T20:52:40.000Z;EMERGENCIA: 17:52 10-12 (APOYO A OTRO CUERPO), PLAZA PEAJE HUINANCO  / , CONCEPCION, H-9
2023-02-04T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: BR-01, BM-2, Q-2, RH-2, B-3, B-4, H-4, K-1, K-2, RH-4, B-5, RB-5, F-6, RB-6, B-7, B-8, H-8, B-9, B-11, H-11 EN EMERGENCIA: F-1, X-4, Z-6, F-7, F-8, H-9, Z-9
