Fecha;Texto
2022-04-05T00:31:59.000Z;EMERGENCIA: 20:30 10-3 (RESCATE DE PERSONA), CALLE J / CALLE L, B-5
2022-04-05T12:30:05.000Z;EMERGENCIA: 8:28 10-4 (RESCATE VEHICULAR), MANUEL BAYON / PEDRO LIRA, B-5 B-8
2022-04-05T17:55:44.000Z;EMERGENCIA: 13:54 10-9 (OTROS SERVICIOS), LA VEGA 597 / , B-9
2022-04-05T18:36:53.000Z;EMERGENCIA: 14:35 10-0 (LLAMADO ESTRUCTURAL), PORVENIR 119 / , RB-6 B-7 H-11
2022-04-05T18:40:17.000Z;14:38, SALE RB-3  A 10-0 (LLAMADO ESTRUCTURAL) PORVENIR 119 /
2022-04-05T18:41:58.000Z;14:40, SALE B-1  A 10-0 (LLAMADO ESTRUCTURAL) PORVENIR 119 /
2022-04-05T18:58:26.000Z;EMERGENCIA: 14:56 10-2 (LLAMADO DE PASTIZALES), QUILLAY / LOS TILOS / , F-8
2022-04-05T21:06:46.000Z;EMERGENCIA: 17:05 10-8 (LLAMADO NO CLASIFICADO), ANTONIO DE LA FUENTE - VINICIO / , B-8
2022-04-05T23:27:02.000Z;EMERGENCIA: 19:25 10-8 (LLAMADO NO CLASIFICADO), PASAJE 3 4862 / , B-5
2022-04-05T23:30:56.000Z;EMERGENCIA: 19:29 10-4 (RESCATE VEHICULAR), SIETE DE ENERO / , B-7 RB-3
