Fecha;Texto
2023-04-18T00:00:02.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, RH-2, B-3, RB-3, B-4, H-4, RH-4, X-4, B-5, RB-5, F-6, Z-6, B-8, H-8, B-9, Z-9, B-11, H-11
2023-04-18T00:48:44.000Z;EMERGENCIA: 20:48 10-0 (LLAMADO ESTRUCTURAL), EL VOQUI ALTURA DEL 146, BR-01 B-5 B-8
2023-04-18T13:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, RH-2, B-3, RB-3, B-5, RB-5, F-6, Z-6, B-7, F-7, H-8, B-9, Z-9, B-11, H-11
2023-04-18T13:02:06.000Z;EMERGENCIA: 9:02 10-6 (ESCAPE DE GAS), LOS ARAUCANOS ALTURA DEL 525, F-6 H-8 H-11
2023-04-18T13:05:34.000Z;9:05, SALE H-4  A 10-6 (ESCAPE DE GAS) LOS ARAUCANOS ALTURA DEL 525
2023-04-18T13:07:22.000Z;9:07, SALE B-9  A 10-6 (ESCAPE DE GAS) LOS ARAUCANOS ALTURA DEL 525
2023-04-18T14:57:58.000Z;EMERGENCIA: 10:57 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / CALLE DE SERVICIO RUTA 154, RB-5 B-9
2023-04-18T16:32:22.000Z;EMERGENCIA: 12:32 10-6 (ESCAPE DE GAS), AVENIDA BLANCO ENCALADA / ANGAMOS,  TALCAHUANO, RB-3 H-8 H-11
2023-04-18T21:20:22.000Z;EMERGENCIA: 17:20 10-0 (LLAMADO ESTRUCTURAL), PUNTA FRONTON ALTURA DEL 771, BR-01 F-6 B-7 B-11
2023-04-18T21:23:05.000Z;17:23, SALE B-3  A 10-0 (LLAMADO ESTRUCTURAL) PUNTA FRONTON ALTURA DEL 771
