Fecha;Texto
2026-02-01T01:07:19.000Z;10-3-4 AVENIDA LAS GOLONDRINAS / AISÉN RX-5 https://t.co/VdWYRDq2hL
2026-02-01T02:12:06.000Z;10-8 AVIACIÓN / SAN MIGUEL B-5 https://t.co/3ts1Z2mmMi
2026-02-01T05:25:51.000Z;10-2-1 AVENIDA DINAHUE / CALLE 1 B-5 https://t.co/WefjGx0gGw
2026-02-01T05:50:16.000Z;SALE Z-6 A 10-2-1 AVENIDA DINAHUE / CALLE 1 https://t.co/WefjGx0gGw
2026-02-01T14:53:34.000Z;10-0-3 AVENIDA JORGE ALESSANDRI / AVENIDA SANTA MARIA B-4, B-5, B-8, F-1, RB-6 https://t.co/JiM8kza8TE
2026-02-01T14:57:03.000Z;SALE MX-5, B-9 A 10-0-3 AVENIDA JORGE ALESSANDRI / AVENIDA SANTA MARIA https://t.co/JiM8kza8TE
2026-02-01T15:30:11.000Z;SALE Q-2 A 10-0-3 AVENIDA JORGE ALESSANDRI / AVENIDA SANTA MARIA https://t.co/JiM8kza8TE
2026-02-01T17:11:28.000Z;10-6-2 SAN MIGUEL / AVENIDA CRISTOBAL COLON RX-5 https://t.co/HY0qWJ1zRD
2026-02-01T17:13:09.000Z;SALE B-9, B-4 A 10-6-2 SAN MIGUEL / AVENIDA CRISTOBAL COLON https://t.co/HY0qWJ1zRD
2026-02-01T21:41:41.000Z;10-3-4 AVENIDA COLON / VALDIVIA RB-3 https://t.co/ckqTPW6S8B
2026-02-01T23:08:59.000Z;10-3-4 ANIBAL PINTO / BUIN RB-3 https://t.co/2dmvKUrssO
