Fecha;Texto
2022-12-22T04:20:51.000Z;EMERGENCIA: 1:20 10-2 (LLAMADO DE PASTIZALES), LIRCAY / COLON, B-3
2022-12-22T12:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BM-2, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, K-2, F-6, RB-6, Z-6, B-7, F-7, B-8, F-8, B-9, H-9, Z-9, B-11, H-11, K-1
2022-12-22T14:51:57.000Z;EMERGENCIA: 11:51 10-3 (RESCATE DE PERSONA), LAS AMAPOLAS / AVENIDA CRISTOBAL COLON, B-5
2022-12-22T15:18:06.000Z;EMERGENCIA: 12:18 10-4 (RESCATE VEHICULAR), CARLOS DITTBORN ALTURA DEL 354, B-5 B-8
2022-12-22T15:37:45.000Z;EMERGENCIA: 12:37 10-9 (OTROS SERVICIOS), AVENIDA TUMBES / 12 DE FEBRERO, H-11
2022-12-22T15:46:48.000Z;12:46, SALE B-8  A 10-9 (OTROS SERVICIOS) AVENIDA TUMBES / 12 DE FEBRERO
2022-12-22T17:38:07.000Z;EMERGENCIA: 14:38 10-6 (ESCAPE DE GAS), VASCO NUÑEZ DE BALBOA / CALLE 13, B-8 H-9
2022-12-22T19:39:48.000Z;EMERGENCIA: 16:39 10-8 (LLAMADO NO CLASIFICADO), C. LL  ALTURA DEL 5905,  TALCAHUANO, Q-2
2022-12-22T22:29:20.000Z;EMERGENCIA: 19:29 10-9 (OTROS SERVICIOS), CALLE A / AVENIDA IFARLE, RH-2
2022-12-22T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: F-1, BM-2, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, K-2, B-7, F-7, B-8, F-8, H-8, B-9, H-9, Z-9, B-11, H-11, K-1
