Fecha;Texto
2025-02-14T01:19:12.000Z;10-8 ECHEVERRIA / ANTONIO DE LA FUENTE H-8 https://t.co/9wlpt1ROBF
2025-02-14T03:45:57.000Z;10-1-1 ANCAHUAL / QENTRAHUE F-6 https://t.co/8aeXpFEpgY
2025-02-14T03:49:36.000Z;SALE RB-6 A 10-1-1 ANCAHUAL / QENTRAHUE https://t.co/8aeXpFEpgY
2025-02-14T04:31:19.000Z;10-8 AISÉN / DALCAHUE B-9 https://t.co/cFOvRlCneR
2025-02-14T14:19:35.000Z;10-4-1 AVENIDA COLON / ARTURO PRAT RB-3, B-1 https://t.co/MnHDYzsUie
2025-02-14T14:27:26.000Z;SALE RX-5 A 10-4-1 AVENIDA COLON / ARTURO PRAT https://t.co/MnHDYzsUie
2025-02-14T17:36:43.000Z;10-2-1 CARRIEL NORTE / VASCO NUNEZ DE BALBOA RH-2 https://t.co/3cRmxDsyxT
2025-02-14T17:58:30.000Z;SALE Z-9 A 10-2-1 CARRIEL NORTE / VASCO NUNEZ DE BALBOA https://t.co/3cRmxDsyxT
2025-02-14T19:26:30.000Z;10-2-1 AVENIDA ALTO HORNO / HUALPEN B-8 https://t.co/55QbQT7Kvw
2025-02-14T19:54:30.000Z;10-4-1 AVENIDA COLON / LAS AMAPOLAS RX-5, B-1 https://t.co/PDi4itWfvR
2025-02-14T20:54:53.000Z;10-4-1 AUTOPISTA CONCEPCION - TALCAHUANO / AVENIDA JORGE ALESSANDRI RX-5, B-1 https://t.co/ZgD6FcZtbP
2025-02-14T23:43:02.000Z;10-2-1 BAHIA INGLESA / CALLE PLAYA PINGUERAL B-1 https://t.co/S2pgVxo4jR
