Fecha;Texto
2024-06-11T15:58:29.000Z;10-17-2 GUACOLDA / HUENECURA B-7 https://t.co/oz33frJ5xx
2024-06-11T16:14:51.000Z;10-17-2 MARTÍNEZ DE ROZAS / LOS CARRERA B-1 https://t.co/yw2DFM80pN
2024-06-11T16:19:35.000Z;10-17-2 VALDIVIA / AVENIDA TUMBES RB-3 https://t.co/sLp0tsoxE1
2024-06-11T16:34:32.000Z;10-17-1 CARRIEL NORTE / JAIME REPULLO H-9 https://t.co/jRRObDHjP2
2024-06-11T16:36:41.000Z;SALE Z-9 A 10-17-1 CARRIEL NORTE / JAIME REPULLO https://t.co/jRRObDHjP2
2024-06-11T17:05:41.000Z;10-17-1 CALETA ESPERANZA / PUNTA LILEMO RB-6 https://t.co/WQmEMTWfJV
2024-06-11T17:13:11.000Z;SALE F-6 A 10-17-1 CALETA ESPERANZA / PUNTA LILEMO https://t.co/WQmEMTWfJV
2024-06-11T17:14:30.000Z;10-17-2 RIO MAULE / RIO LOA B-5 https://t.co/hfx5Cvppbf
2024-06-11T18:08:55.000Z;10-17-1 CALLE 12 / PASAJE 36 RH-2 https://t.co/3p7mtEBjiO
2024-06-11T18:20:27.000Z;10-17-2 BULNES / AVENIDA BLANCO ENCALADA RH-1 https://t.co/LYzLZut6rE
2024-06-11T20:42:55.000Z;10-17-1 CALETA CHOME / PUNTA CORRALILLO RB-6 https://t.co/QAsCp3lTfJ
2024-06-11T20:46:53.000Z;SALE F-6 A 10-17-1 CALETA CHOME / PUNTA CORRALILLO https://t.co/QAsCp3lTfJ
2024-06-11T21:18:18.000Z;10-17-2 CALETA COLIUMO / ENSENADA TAIHUEN RB-6 https://t.co/reiPSsMdQJ
2024-06-11T21:34:13.000Z;10-17-1 SAN JOSÉ / SAN CARLOS Z-9 https://t.co/S54Heekp2l
2024-06-11T21:40:46.000Z;10-17-2 MAIPÚ / AVENIDA BLANCO ENCALADA RH-1 https://t.co/bAZJ8vRsEH
2024-06-11T21:53:57.000Z;SALE B-7 A 10-17-2 MAIPÚ / AVENIDA BLANCO ENCALADA https://t.co/bAZJ8vRsEH
2024-06-11T22:21:19.000Z;10-3-4 AVENIDA COLON / IQUIQUE RX-5 https://t.co/wbSG5ZcifS
2024-06-11T23:25:43.000Z;10-3-1 LA VEGA / LOURDES B-9 https://t.co/ibrOt8fqH1
2024-06-11T23:46:20.000Z;10-6-1 LOS LLEUQUES / CLAUDIO GAY H-4 https://t.co/nTBa57uJX2
2024-06-11T23:48:13.000Z;10-7 MATTA / BARROS ARANA RB-3 https://t.co/VRShIo6qPz
