Fecha;Texto
2023-02-21T00:17:50.000Z;EMERGENCIA: 21:17 10-0 (LLAMADO ESTRUCTURAL), RIO RARINCO ALTURA DEL 720, Q-2 H-4 RB-5
2023-02-21T09:34:58.000Z;EMERGENCIA: 6:34 10-2 (LLAMADO DE PASTIZALES), ALTO HORNO / CARLOS DITTBORN, H-8
2023-02-21T09:48:51.000Z;6:48, SALE F-6  A 10-2 (LLAMADO DE PASTIZALES) ALTO HORNO / CARLOS DITTBORN
2023-02-21T12:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, BM-2, Q-2, RB-3, B-4, H-4, K-1, RH-4, B-5, RB-5, F-6, RB-6, Z-6, B-7, F-7, B-8, H-8, B-9, H-9, Z-9, B-11 EN EMERGENCIA: F-1, B-3, X-4, F-8
2023-02-21T12:57:53.000Z;EMERGENCIA: 9:57 10-2 (LLAMADO DE PASTIZALES), CODIHUE ALTURA DEL 652, B-11
2023-02-21T13:33:42.000Z;EMERGENCIA: 10:33 10-2 (LLAMADO DE PASTIZALES), QUILLAY / INGRESO CERRO LA U, B-4 H-8
2023-02-21T16:17:55.000Z;EMERGENCIA: 13:17 10-12 (APOYO A OTRO CUERPO), CB CORONEL / SECTOR PATAGUAL, CORONEL, B-5 Z-6 F-7
2023-02-21T17:28:07.000Z;EMERGENCIA: 14:28 10-2 (LLAMADO DE PASTIZALES), LAS MANZANAS / AVENIDA ALTO HORNO, B-4 F-6
2023-02-21T18:23:07.000Z;15:23, SALE H-9  A 10-2 (LLAMADO DE PASTIZALES) LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T18:30:03.000Z;15:29, SALE RB-5 B-7  A ALARMA DE INCENDIO FORESTAL LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T19:24:54.000Z;EMERGENCIA: 16:24 10-0 (LLAMADO ESTRUCTURAL), CALLE B ALTURA DEL 607,  CHILE, Q-2 RB-3 B-11
2023-02-21T19:38:51.000Z;16:38, SALE BR-01  A 10-0 (LLAMADO ESTRUCTURAL) CALLE B ALTURA DEL 607,  CHILE
2023-02-21T20:38:29.000Z;17:38, SALE B-11  A ALARMA DE INCENDIO FORESTAL LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T20:42:21.000Z;17:42, SALE RB-6 H-8 B-9  A 2DA ALARMA DE INCENDIO FORESTAL LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T21:03:47.000Z;18:03, SALE F-1 B-3 B-5  A 2DA ALARMA DE INCENDIO FORESTAL LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T21:38:18.000Z;18:38, SALE Z-6  A 2DA ALARMA DE INCENDIO FORESTAL LAS MANZANAS / AVENIDA ALTO HORNO
2023-02-21T23:23:23.000Z;EMERGENCIA: 20:23 10-3 (RESCATE DE PERSONA), CARRIEL SUR / CALLE DE SERVICIO RUTA 154, RB-6
