Fecha;Texto
2023-11-12T02:45:38.000Z;10-3-4: Estamos respondiendo a una emergencia por rescate de persona (s) en las esquinas de VALDIVIA y SARGENTO ALDEA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB5 https://t.co/xoxwE0eFnw
2023-11-12T02:47:42.000Z;10-3-4: Estamos respondiendo a un rescate de persona (s) en las esquinas de VALDIVIA y SARGENTO ALDEA, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB5 #F1 https://t.co/xoxwE0eFnw
2023-11-12T03:44:52.000Z;10-4-1: Estamos respondiendo a un rescate vehicular en las esquinas de AUTOPISTA CONCEPCIÓN -TALCAHUANO ALTURA MALL PLAZA TRÉBOL y , en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB5 #B9 https://t.co/sqQMPuTfOI
2023-11-12T14:44:58.000Z;10-4-2: Estamos respondiendo a un rescate vehicular en las esquinas de MOLINA y AVENIDA COLON, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #RB5 #RB3 #B8 https://t.co/EOqjpmEpPp
