Fecha;Texto
2022-08-21T00:00:04.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: B-3, B-4, H-4, X-4, B-5, B-8, H-8, B-9, Z-9
2022-08-21T02:21:13.000Z;EMERGENCIA: 22:21 10-4 (RESCATE VEHICULAR), JUAN GUILLERMO SOSA / AVENIDA CRISTOBAL COLON, B-5 B-9
2022-08-21T02:23:24.000Z;22:23, SALE H-4  A 10-4 (RESCATE VEHICULAR) JUAN GUILLERMO SOSA / AVENIDA CRISTOBAL COLON
2022-08-21T02:58:39.000Z;EMERGENCIA: 22:58 10-6 (ESCAPE DE GAS), LA VEGA ALTURA DEL 689, B-9
2022-08-21T07:26:39.000Z;EMERGENCIA: 3:26 10-0 (LLAMADO ESTRUCTURAL), LA SERENA ALTURA DEL 157, B-4 B-5 B-8
2022-08-21T07:34:18.000Z;EMERGENCIA: 3:34 10-0 (LLAMADO ESTRUCTURAL), PLAYA EL CHALET ALTURA DEL 1039, B-1 B-3 B-9
2022-08-21T13:00:02.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: B-1, F-1, Q-2, B-3, B-4, H-4, X-4, B-5, B-8, H-8, B-9, Z-9, B-11, H-11
2022-08-21T22:34:26.000Z;EMERGENCIA: 18:34 10-0 (LLAMADO ESTRUCTURAL), EJERCITO / 6 PONIENTE, B-5 B-9 Q-2
2022-08-21T22:39:05.000Z;18:39, SALE B-1 H-4  A ALARMA DE INCENDIO EJERCITO / 6 PONIENTE
2022-08-21T23:01:34.000Z;EMERGENCIA: 19:01 10-0 (LLAMADO ESTRUCTURAL), EL MICHAY / AVENIDA ALTO HORNO, H-4 H-8 B-11
2022-08-21T23:04:49.000Z;19:04, SALE B-1  A 10-0 (LLAMADO ESTRUCTURAL) EL MICHAY / AVENIDA ALTO HORNO
