Fecha;Texto
2022-11-21T01:00:51.000Z;EMERGENCIA: 22:00 10-6 (ESCAPE DE GAS), CALLE 1 ALTURA DEL 2175, H-11
2022-11-21T02:05:58.000Z;EMERGENCIA: 23:05 10-0 (LLAMADO ESTRUCTURAL), CATORCE NORTE ALTURA DEL 150, RH-2 B-5 B-8
2022-11-21T03:13:13.000Z;EMERGENCIA: 0:13 10-3 (RESCATE DE PERSONA), LOS LIRIOS ALTURA DEL 5246, B-4 B-5
2022-11-21T12:00:04.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: F-6, BM-2, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, K-2, RB-6, Z-6, B-7, B-9, H-9, B-11, H-11
2022-11-21T12:52:15.000Z;EMERGENCIA: 9:52 10-8 (LLAMADO NO CLASIFICADO), LAS AMAPOLAS / LAS HORTENSIAS, B-5
2022-11-21T15:33:49.000Z;EMERGENCIA: 12:33 10-12 (APOYO A OTRO CUERPO), AVENIDA EGAÑA / PREFECTURA CARABINEROS, Q-2 Z-6
2022-11-21T16:08:24.000Z;13:08, SALE BM-2  A 10-12 (APOYO A OTRO CUERPO) AVENIDA EGAÑA TOME, MANUEL MONTT ,
2022-11-21T17:25:43.000Z;EMERGENCIA: 14:25 10-8 (LLAMADO NO CLASIFICADO), MIGUEL DE CERVANTES / AVENIDA PEDRO MONTT, B-11
2022-11-21T20:12:28.000Z;EMERGENCIA: 17:12 10-8 (LLAMADO NO CLASIFICADO), A COLON / AVENIDA COLON, F-6
2022-11-21T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: F-6, BM-2, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, K-2, B-8, H-8, B-9, H-9
2022-11-21T23:58:02.000Z;EMERGENCIA: 20:58 10-6 (ESCAPE DE GAS), LA MARINA ALTURA DEL 7310, H-9
