candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
d2_squared;1;2.4303732852141064;3.405285647765817;0.11243536323666514;0.5898437499999999;5.541666666666667;5.038431801398596;3.6296996966629598;1.1265138446050997;0.3103600679804954;3.449780583381653;7.130951380729675;3.681170797348022;0.40901897748311355;0.6666666666666666;2.4942467212677;8.492483139038086
d2_squared;2;2.364727093776067;3.018002826609451;0.281074160215272;0.7834201388888888;5.075;4.490699205795924;3.5743307536005187;1.292859687726803;0.36170678564776665;2.962838280200958;5.8572665452957136;2.8944282650947555;0.28944282650947556;0.6666666666666666;2.5750770568847656;13.815073013305664
d2_squared;3;2.3880142052968343;3.1105708591544974;-0.002376818577288775;0.6031170714026821;5.925;5.624727483590444;3.1199076155251397;0.9648274380610933;0.30924872046209434;4.280778455734253;7.4034381866455075;3.1226597309112547;0.34696219232347275;0.6916666666666667;3.9414350986480713;8.200559616088867
d2_squared;4;2.0339412689208984;2.597084515791994;0.2716146887509139;0.6490384615384616;5.3;4.953641796112061;3.055783880782543;1.2291239142876913;0.40222867919996036;3.6575061082839966;6.669943308830261;3.0124372005462643;0.3742158013100951;0.7666666666666667;2.5277886390686035;14.482873916625977
d2_squared;5;1.8929458061854045;2.3745223980501375;-0.047386257708710966;0.5836363636363636;4.241666666666666;4.2831984758377075;2.329914462069418;0.8376927006616528;0.35953796343133493;3.3176899909973145;5.5542138576507565;2.236523866653442;0.27956548333168024;0.6;2.8777554035186768;8.822504043579102
d2_squared;6;2.297252490123113;2.8141815755911495;-0.004823986446206963;0.5725931677018633;5.208333333333333;5.514488846063614;2.8191894458607534;1.0090328203124073;0.35791593282030393;4.084815192222595;7.305635094642638;3.2208199024200432;0.40010185123230346;0.675;3.6480801105499268;9.650113105773926
d2_poisson;1;2.4331462184588113;3.5191666543303795;0.05207808887398613;0.5603298611111112;5.541666666666667;4.816912925243377;3.6296996966629598;0.8711201994048926;0.23999787095493744;3.7538251876831055;6.4923868656158445;2.738561677932739;0.30428463088141544;0.7333333333333333;3.168250799179077;7.251051902770996
d2_poisson;2;2.397607851028442;3.1105530169043787;0.23630486342278667;0.7747395833333334;5.075;4.4332600116729735;3.5743307536005187;1.0651394781749672;0.29799689832901555;3.43909375667572;5.83545925617218;2.3963654994964596;0.23963654994964595;0.6416666666666667;3.1729466915130615;13.038501739501953
d2_poisson;3;2.4008484999338786;3.107790968839884;-0.0005859881469618688;0.585357013410656;5.925;5.582775155703227;3.1199076155251397;0.7079009903600818;0.2268980616084456;4.382825613021851;6.823261761665344;2.440436148643493;0.2711595720714992;0.7416666666666667;4.084307670593262;7.221179962158203
d2_poisson;4;1.9982300043106078;2.624030315682905;0.2564216957210662;0.6334134615384616;5.3;4.915129439036051;3.055783880782543;1.1091662890635658;0.3629727534198276;3.9761640787124635;6.415847611427306;2.439683532714843;0.3030662773558812;0.85;3.4769883155822754;14.332845687866211
d2_poisson;5;1.851914757490158;2.298425982310955;0.018669323072615263;0.5972727272727273;4.241666666666666;4.322927985588709;2.329914462069418;0.6026970016388098;0.25867773750951245;3.642029285430908;5.469379806518554;1.827350521087646;0.22841881513595574;0.6416666666666667;3.420112371444702;6.9561238288879395
d2_poisson;6;2.2804228087266285;2.7651146746306052;0.029909934714760555;0.5694875776397516;5.208333333333333;5.38934745589892;2.8191894458607534;0.8045241846775617;0.2853742893578139;4.179661846160888;6.755765962600708;2.5761041164398195;0.32001293371923223;0.7583333333333333;3.872732400894165;7.714947700500488
d2_absolute;1;2.4985339999198914;3.7378302080955352;-0.06937994083791832;0.5772569444444445;5.541666666666667;4.366322016716003;3.6296996966629598;0.7878123233438681;0.21704614408408493;3.1534185647964477;5.694305443763733;2.5408868789672856;0.2823207643296984;0.6083333333333333;2.82783579826355;6.1270432472229
d2_absolute;2;2.4214205980300902;3.2350118166482673;0.17396860903920497;0.7669270833333333;5.075;4.075116308530172;3.5743307536005187;0.9584484572381344;0.26814766827962516;2.9596039056777954;5.935051226615905;2.97544732093811;0.297544732093811;0.36666666666666664;2.3569328784942627;9.786550521850586
d2_absolute;3;2.3979049623012543;3.2206784131298845;-0.07459679528293006;0.634650235592606;5.925;4.955455289284388;3.1199076155251397;0.5979192874409104;0.19164647198704607;4.052290034294129;5.969714403152466;1.9174243688583372;0.2130471520953708;0.9;3.5188238620758057;6.455408573150635
d2_absolute;4;2.128764820098877;2.9193329802377765;0.07964308320691371;0.6586538461538461;5.3;4.377453557650248;3.055783880782543;0.9114086346395748;0.29825690238479036;3.275949513912201;6.215666174888611;2.93971666097641;0.36518219391011314;0.55;2.858405828475952;8.749685287475586
d2_absolute;5;1.8016879419485727;2.3429498826319355;-0.019718569594035174;0.6172727272727273;4.241666666666666;3.9030789991219836;2.329914462069418;0.679408720260453;0.2916024306132705;3.1496220231056213;5.194310235977173;2.0446882128715513;0.2555860266089439;0.3333333333333333;2.9162063598632812;6.919369220733643
d2_absolute;6;2.2230536381403607;2.758443965378369;0.03458488227758327;0.6040372670807453;5.208333333333333;4.932330461343129;2.8191894458607534;0.6933091044822945;0.2459249787204754;3.8594688892364504;6.004483556747436;2.145014667510986;0.2664614493802467;0.8583333333333333;3.2298128604888916;7.230886459350586
d3_absolute;1;2.458101499080658;3.7249457188380264;-0.06202023419019498;0.560763888888889;5.541666666666667;4.385852348804474;3.6296996966629598;0.8154917712255302;0.2246719672085461;3.1868130564689636;5.805378270149231;2.6185652136802675;0.2909516904089186;0.6333333333333333;2.6172080039978027;6.642106056213379
d3_absolute;2;2.3836491763591767;3.2038845571641046;0.18978826851090658;0.7595486111111112;5.075;4.211688822507858;3.5743307536005187;0.9642196901095662;0.26976230141496615;3.055283522605896;5.645485043525694;2.590201520919798;0.2590201520919798;0.49166666666666664;2.025545358657837;9.649069786071777
d3_absolute;3;2.3940733055273693;3.179821133064078;-0.04750522745663788;0.6143530264588619;5.925;5.1093402922153475;3.1199076155251397;0.7278862339812456;0.23330377808598302;3.9717262864112852;6.422763800621032;2.451037514209747;0.2723375015788608;0.825;3.534688711166382;7.284622669219971
d3_absolute;4;2.13608158826828;2.9601513532608115;0.053726130214706846;0.6358173076923077;5.3;4.399607602755228;3.055783880782543;0.9311561657839508;0.3047192478630049;3.213787353038788;6.145125246047973;2.9313378930091853;0.36414135316884305;0.6;2.967846155166626;8.616255760192871
d3_absolute;5;1.840618900458018;2.38404104809021;-0.05580031673910346;0.6481818181818182;4.241666666666666;3.939664884408315;2.329914462069418;0.800121123430421;0.34341223098798124;3.019842028617859;5.109157204627991;2.089315176010132;0.2611643970012665;0.375;2.809359312057495;8.442001342773438
d3_absolute;6;2.2257942179838817;2.759296321492845;0.03398816570618235;0.6203416149068323;5.208333333333333;5.0263954897721606;2.8191894458607534;0.7926533176056746;0.28116355173274354;3.7910741567611694;6.228241991996764;2.437167835235595;0.3027537683522478;0.8083333333333333;3.234659433364868;8.110262870788574
d2_tweedie_11;1;2.4807284911473593;3.6774610559841214;-0.03511608888951989;0.5633680555555556;5.541666666666667;4.708627641201019;3.6296996966629598;0.992020934392899;0.2733066141270403;3.4214903593063353;6.656385731697082;3.2348953723907465;0.3594328191545274;0.6416666666666667;2.765197992324829;7.282364845275879
d2_tweedie_11;2;2.4005755563577016;3.1012550450107756;0.24086366894935318;0.7491319444444444;5.075;4.387974323829015;3.5743307536005187;1.243459683264468;0.3478860153084316;3.110697865486145;5.679781055450439;2.569083189964294;0.2569083189964294;0.5916666666666667;2.50492787361145;14.160196304321289
d2_tweedie_11;3;2.3853055278460187;3.1133532494415945;-0.004170862838171141;0.607466473359913;5.925;5.457391468683879;3.1199076155251397;0.829950150005379;0.26601754035132946;4.321697139739991;7.008982944488525;2.6872858047485346;0.2985873116387261;0.725;3.8257205486297607;7.357624053955078
d2_tweedie_11;4;2.0211165686448416;2.646110729614535;0.24385507630872894;0.6544471153846154;5.3;4.896527626117071;3.055783880782543;1.232236020754364;0.4032471106689671;3.706465685367584;6.709220600128174;3.00275491476059;0.3730130328895144;0.7416666666666667;2.937251091003418;14.895278930664062
