candidate;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction;confirm_mae;confirm_rmse;confirm_r2;confirm_high_auc;confirm_actual_mean;confirm_prediction_mean;confirm_actual_std;confirm_prediction_std;confirm_std_ratio;confirm_p05;confirm_p95;confirm_p05_p95_width;confirm_width_ratio;confirm_boring_4_5_share;confirm_min_prediction;confirm_max_prediction
d2_squared;2.234542358252737;2.906394817625685;0.14814457535223968;0.6612954874409191;5.215277777777778;4.984197934799724;3.1511818531385956;1.1891830033266688;0.37737682518774207;3.4276934623718263;7.040070295333862;3.612376832962036;0.3612376832962036;0.6777777777777778;2.4942467212677;14.482873916625977;2.095099148154259;2.6036488395363975;0.01267897738955892;0.6670140698280355;4.725;4.898843660950661;2.6257893812103412;1.112180258110007;0.423560345726341;3.4562661170959474;6.785023498535154;3.328757381439207;0.36986193127102296;0.6375;2.8777554035186768;9.650113105773926
d2_poisson;2.2270283566580877;2.9306596235764935;0.13386131873644114;0.6549679138220339;5.215277777777778;4.91005882885721;3.1511818531385956;0.9889218132850368;0.31382568806686445;3.699838399887085;6.52007873058319;2.8202403306961052;0.28202403306961055;0.7277777777777777;3.168250799179077;14.332845687866211;2.0661687831083935;2.5425008515258747;0.05850985271574982;0.6692287649817612;4.725;4.856137720743815;2.6257893812103412;0.8880538335621242;0.33820451857901157;3.763684618473053;6.348184299468993;2.5844996809959406;0.28716663122177116;0.7;3.420112371444702;7.714947700500488
d2_quantile_60;2.264500605066617;2.9485261220809034;0.1232684570612893;0.6600658375068846;5.215277777777778;5.123713479108281;3.1511818531385956;1.0046397407278775;0.3188136348675817;3.7301043272018433;6.868694233894348;3.1385899066925047;0.3138589906692505;0.7583333333333333;2.8299355506896973;12.055017471313477;2.125623478492101;2.593063821765145;0.020690477835153098;0.6821261073475768;4.725;5.09213302731514;2.6257893812103412;1.0041628432215273;0.38242322495746583;3.6753318428993227;6.841824936866758;3.1664930939674356;0.35183256599638174;0.7166666666666667;3.197422504425049;9.097062110900879
d2_tweedie_11;2.2426068786117765;2.98012179468755;0.10437810999216379;0.6427866941630055;5.215277777777778;4.849673613905907;3.1511818531385956;1.09663249093091;0.3480067295509009;3.486540150642395;6.739087677001953;3.2525475263595576;0.32525475263595577;0.6666666666666666;2.50492787361145;14.895278930664062;2.083957563837369;2.5932973552367775;0.020514075041578095;0.6444762897342365;4.725;4.8237603118022285;2.6257893812103412;0.977136461438626;0.3721305556457925;3.532048213481903;6.634564685821532;3.1025164723396292;0.344724052482181;0.65;3.0283055305480957;7.87383508682251
d2_tweedie_13;2.2469864577054977;3.0023594204558366;0.09096200546274047;0.6429147826978008;5.215277777777778;4.777381600605117;3.1511818531385956;1.0786656992521275;0.34230512535408586;3.3493895173072814;6.627722668647765;3.2783331513404836;0.32783331513404834;0.6638888888888889;2.321648597717285;15.500371932983398;2.0792655527591704;2.586450914481163;0.025679036365623853;0.64421573736321;4.725;4.802584681908289;2.6257893812103412;0.9828007221327044;0.37428772054813036;3.491897940635681;6.6491533517837516;3.1572554111480704;0.35080615679423005;0.6333333333333333;2.954427480697632;8.118464469909668
d2_tweedie_15;2.2653399353226025;3.0351337971155607;0.07100718756740398;0.6305158125296204;5.215277777777778;4.702753412226836;3.1511818531385956;1.0663568429124202;0.338399017451285;3.306756842136383;6.388476276397702;3.081719434261319;0.3081719434261319;0.6583333333333333;1.9743694067001343;13.95814323425293;2.068290532628695;2.5843109393566963;0.027290634762335175;0.6278009379885358;4.725;4.724717210729917;2.6257893812103412;0.9660627825775167;0.36791327952290526;3.3148268699645995;6.345635604858399;3.030808734893799;0.336756526099311;0.65;2.893876314163208;8.230890274047852
d2_quantile_50;2.241733514269193;3.056226477380295;0.05805023918885366;0.6731564857629592;5.215277777777778;4.467820085750686;3.1511818531385956;0.873943261370297;0.27733825025040826;3.2360263586044313;5.968818497657775;2.732792139053344;0.2732792139053344;0.6277777777777778;2.119687557220459;9.713042259216309;2.025437955061595;2.5652780788108944;0.04156544030667142;0.6896821261073476;4.725;4.40829097032547;2.6257893812103412;0.8274582775686744;0.31512743691090056;3.2360263586044313;5.810945343971252;2.5749189853668204;0.28610210948520226;0.6125;2.7344918251037598;7.134875297546387
d3_absolute;2.2397197812795637;3.0635280110030036;0.05354409835060148;0.6651637611917358;5.215277777777778;4.512091573410564;3.1511818531385956;0.9398304043683369;0.2982469588139638;3.182822072505951;6.074610376358033;2.8917883038520817;0.2891788303852082;0.6222222222222222;2.025545358657837;9.649069786071777;2.03320655922095;2.578504208720922;0.03165691716238617;0.6832985930171964;4.725;4.483030187090238;2.6257893812103412;0.9633659669330047;0.36688623003302234;3.213442063331604;5.977363848686217;2.7639217853546127;0.30710242059495696;0.5916666666666667;2.809359312057495;8.442001342773438
d2_absolute;2.245227660073174;3.0667675129623477;0.05154139635540678;0.6718371738545683;5.215277777777778;4.434959438774321;3.1511818531385956;0.8740900337592474;0.27738482718433044;3.2031598567962645;5.940279531478882;2.737119674682617;0.2737119674682617;0.6027777777777777;2.3569328784942627;9.786550521850586;2.0123707900444665;2.5591431439700028;0.046144205164984076;0.6792600312662844;4.725;4.417704730232557;2.6257893812103412;0.8573875066760963;0.3265256203758768;3.222808301448822;5.793965983390807;2.571157681941985;0.2856841868824428;0.5958333333333333;2.9162063598632812;7.230886459350586
