fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
4,count,hist_gradient_boosting_poisson,2.028019047974754,2.701284481819516,-0.09912034586561314,1.6196066472016617,1.0896633184378766,,,,,,,,,,
4,count,poisson_regressor,1.8442867575952884,2.544702497930781,0.024609251434704493,1.230315286182929,0.9909431720768191,,,,,,,,,,
4,count,tweedie_regressor,1.837539939820582,2.5341922488535964,0.03264982113227077,1.2146012083596622,0.9873180779966507,,,,,,,,,,
4,count,negative_binomial,1.8514697016744601,2.568421681925149,0.00634126484269637,1.256894943253387,0.9948025986878662,,,,,,,,,,
4,classification,rf_raw,,,,,,0.21427937643929204,0.09764105891878609,0.33831870716121515,0.04244837243240922,0.8875,0.0,0.0,0.0,0.0,0.6777951660580769
4,classification,rf_sigmoid,,,,,,0.21427937643929204,0.09842204768979275,0.3437639258364537,0.04244765353648617,0.8875,0.0,0.0,0.0,0.0,0.6777951660580769
4,classification,rf_isotonic,,,,,,0.15570462390029588,0.09759409760081549,0.3391844838211377,0.028168613101505653,0.8875,0.0,0.0,0.0,0.0,0.6462354373152495
4,classification,negative_binomial_derived_risk,,,,,,0.24351462028764997,0.09644811309276138,0.3391998709834629,0.042671348175633096,0.8875,0.0,0.0,0.0,0.0,0.6515388628064684
5,count,gradient_boosting_absolute,1.6775882007660177,2.2200696711993793,-0.040364624140402094,1.204687890274593,0.9720312780594271,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,1.8087158911088181,2.3546677946932446,-0.17033894284959827,1.3334274406766373,1.0480095284874478,,,,,,,,,,
5,count,poisson_regressor,1.731482639786085,2.1671965485658657,0.00859987505572024,1.1449844857222085,1.003258894239042,,,,,,,,,,
5,count,tweedie_regressor,1.7263793384730344,2.159147556068557,0.01595034235941606,1.1381935536774224,1.000301929892618,,,,,,,,,,
5,count,negative_binomial,1.72837671341492,2.165195540841802,0.010429781505068014,1.1449622939962785,1.0014592525994885,,,,,,,,,,
5,classification,rf_raw,,,,,,0.16874043979981085,0.10627786754855764,0.3626693685500078,0.11469176953015423,0.875,0.18181818181818182,0.08695652173913043,0.11764705882352941,0.04583333333333333,0.638148667601683
5,classification,rf_sigmoid,,,,,,0.16874043979981085,0.08560916636260339,0.31073971031397485,0.03350209822270226,0.9041666666666667,0.0,0.0,0.0,0.0,0.638148667601683
5,classification,rf_isotonic,,,,,,0.14239515865969565,0.08604237526089369,0.31156878249020203,0.03834314927324974,0.9041666666666667,0.0,0.0,0.0,0.0,0.6401522740933681
5,classification,negative_binomial_derived_risk,,,,,,0.17020418305383112,0.08598054242234453,0.31124716021404475,0.03123334240410188,0.9,0.0,0.0,0.0,0.004166666666666667,0.602284111400521
