Fecha;Texto
2024-03-04T03:03:55.000Z;10-1-1 PASAJE PUNTA TUCAPEL / CALLE PLAYA PINGUERAL RB-6 https://t.co/zqFKVSoaSQ
2024-03-04T06:03:39.000Z;10-0-1 CALETA EL SOLDADO / CALETA PTO INGLÉS B-7, RB-6, BR-01 https://t.co/1Pij1vglHn
2024-03-04T06:04:23.000Z;SALE B-3 A 10-0-1 CALETA EL SOLDADO / CALETA PTO INGLÉS https://t.co/1Pij1vglHn
2024-03-04T13:17:16.000Z;10-3-10 LAS HERAS / AVENIDA COLON RB-5 https://t.co/cmPuXYF7ZH
2024-03-04T15:00:41.000Z;10-12 A 10-6 AVENIDA VICUÑA MACKENNA / LAUTARO H-4 https://t.co/8Sv9RNw0tW
2024-03-04T15:03:10.000Z;SALE H-8 A 10-12 A 10-6 AVENIDA VICUÑA MACKENNA / LAUTARO https://t.co/8Sv9RNw0tW
2024-03-04T15:29:36.000Z;10-6-1 AV. DESIDERIO GARCÍA / GERMAN RIESCO B-9 https://t.co/Al2DuwY7Zh
2024-03-04T22:31:22.000Z;10-3-4 LOS YAGANES / LOS PEHUENCHES RB-6 https://t.co/C33MXNQmrS
2024-03-04T22:34:31.000Z;SALE B-3 A 10-3-4 LOS YAGANES / LOS PEHUENCHES https://t.co/C33MXNQmrS
2024-03-04T23:30:51.000Z;10-3-4 7 NORTE / LA MARINA RB-5 https://t.co/0lDjqQ6MmJ
