Fecha;Texto
2025-03-23T05:59:25.000Z;10-4-1 ORELLA / SALAS RB-3, RH-1 https://t.co/IKGrRPBmjN
2025-03-23T13:37:12.000Z;10-0-4 ISLA ATILIO / AVENIDA ALTO HORNO B-3, RH-1, H-4, B-5, B-7 https://t.co/vyRQ9E6cMA
2025-03-23T16:24:11.000Z;10-2-1 FRESIA / BARROS ARANA B-3 https://t.co/axMQebUQip
2025-03-23T16:47:19.000Z;10-12 A 10-9 IRARRAZABAL / YUNGAY B-9 https://t.co/T7taW2kPlw
2025-03-23T18:07:45.000Z;10-12 A INCENDIO FORESTAL ANIBAL PINTO / GANA Z-6, F-7 https://t.co/swV4dalg53
2025-03-23T18:48:13.000Z;10-3-4 CALLE F / CALLE A RX-5 https://t.co/3veJMHNUEf
2025-03-23T19:03:35.000Z;10-6-2 PASAJE 50 / CALLE 9 H-4, H-8 https://t.co/4uaZRaWbmP
2025-03-23T20:23:07.000Z;10-12 A INCENDIO FORESTAL CALLE PRINCIPAL / CALLE 6 Z-9 https://t.co/XDiiamjCeG
2025-03-23T22:25:51.000Z;SALE F-1 A 10-12 A INCENDIO FORESTAL CALLE PRINCIPAL / CALLE 6 https://t.co/XDiiamj4p8
2025-03-23T23:44:55.000Z;10-2-1 PARQUE TUMBES /  F-6 https://t.co/0piDsf70sH
