Fecha;Texto
2025-09-10T01:02:51.000Z;10-7 LAGO CALAFQUÉN / LAGO LLANQUIHUE B-5 https://t.co/DiLiXwbs4W
2025-09-10T02:37:20.000Z;10-3-4 JUAN GUILLERMO SOSA / VOLCAN LASKAR RX-5 https://t.co/SRuhuJDVS1
2025-09-10T13:49:19.000Z;10-3-4 LAS HORTENSIAS / LAS AMAPOLAS RX-5 https://t.co/e4lgfvImRR
2025-09-10T14:09:23.000Z;10-3-10 LONCONAO / QUILACURA F-6 https://t.co/ePjBRShfMX
2025-09-10T15:51:36.000Z;10-3-10 MANUEL ZAÑARTU / PASAJE DOMINGO AMUNATEGUI S. RX-5 https://t.co/dR4jqKIfIP
2025-09-10T16:07:56.000Z;SALE RH-2 A 10-3-10 MANUEL ZAÑARTU / PASAJE DOMINGO AMUNATEGUI S. https://t.co/dR4jqKIfIP
2025-09-10T16:33:55.000Z;10-4-1 AVENIDA JUAN ANTONIO RIOS / ISLA DE PASCUA F-6, B-11 https://t.co/16fZvTJ0bE
2025-09-10T16:42:17.000Z;SALE B-5 A 10-4-1 AVENIDA JUAN ANTONIO RIOS / ISLA DE PASCUA https://t.co/16fZvTJ0bE
2025-09-10T17:37:17.000Z;10-8 PÉREZ GACITÚA / AVENIDA MANUEL RODRIGUEZ RB-3 https://t.co/xccpFrsTkj
2025-09-10T17:46:54.000Z;SALE B-7 A 10-8 PÉREZ GACITÚA / AVENIDA MANUEL RODRIGUEZ https://t.co/xccpFrsTkj
