Fecha;Texto
2025-02-05T00:52:25.000Z;10-6-1 JAIME REPULLO / MONSENOR ALARCON H-4 https://t.co/F35Rc9ehai
2025-02-05T14:20:21.000Z;10-4-2 AVENIDA COLON / ARTURO PRAT RB-3, RB-6, B-1 https://t.co/MnHDYzsUie
2025-02-05T15:18:17.000Z;10-3-4 AVENIDA ALTO HORNO / ISLA SAN AMBROSIO RB-3 https://t.co/CpghUicUQ2
2025-02-05T15:20:27.000Z;SALE B-1 A 10-4-1 AVENIDA ALTO HORNO / ISLA SAN AMBROSIO https://t.co/CpghUicUQ2
2025-02-05T15:21:48.000Z;SALE B-8 A 10-4-1 AVENIDA ALTO HORNO / ISLA SAN AMBROSIO https://t.co/CpghUicUQ2
2025-02-05T19:26:27.000Z;10-8 LOS PLATANOS / LAS HORTENSIAS B-8 https://t.co/hks3Qrg2AA
2025-02-05T20:09:20.000Z;10-3-4 BULNES / CASTELLON RB-3 https://t.co/hF3lLFrqbG
2025-02-05T20:14:28.000Z;10-3-4 EL QUILQUIL / LAS QUILAS B-5 https://t.co/HZCYWOOkQR
2025-02-05T22:06:24.000Z;10-3-4 ALMIRANTE LATORRE / AVENIDA ARGENTINA RB-3 https://t.co/5VwYhU3mYB
2025-02-05T22:37:50.000Z;10-2-1 RUTA INTERPORTUARIA / PEAJE ROCUANT /  B-3 https://t.co/XCm9QmNakl
2025-02-05T22:45:26.000Z;SALE F-1 A 10-2-1 RUTA INTERPORTUARIA / PEAJE ROCUANT /  https://t.co/XCm9QmNakl
