Fecha;Texto
2025-09-15T00:25:26.000Z;10-0-1 VOLCAN OSORNO / VOLCAN CORCOVADO B-4, B-5, Q-2 https://t.co/KvXNcBgkoA
2025-09-15T00:48:16.000Z;10-0-4 AVENIDA COLON / HUALPEN B-1 https://t.co/zpjhD9bUU4
2025-09-15T00:49:18.000Z;SALE B-11 A 10-0-4 AVENIDA COLON / HUALPEN https://t.co/zpjhD9bUU4
2025-09-15T00:51:46.000Z;SALE B-8 A 10-0-4 AVENIDA COLON / HUALPEN https://t.co/zpjhD9bUU4
2025-09-15T00:52:45.000Z;SALE B-7 A 10-0-4 AVENIDA COLON / HUALPEN https://t.co/zpjhD9bUU4
2025-09-15T01:04:22.000Z;SALE B-3 A 10-0-4 AVENIDA COLON / HUALPEN https://t.co/zpjhD9bUU4
2025-09-15T03:36:02.000Z;10-4-1 AVENIDA COSTANERA / AVENIDA GRAN BRETANA RX-5, B-9, RB-3 https://t.co/JgUy3ZnlI0
2025-09-15T12:48:48.000Z;10-3-10 LOS DELFINES / LOS CALAMARES RB-6 https://t.co/Z1AySO6XKw
2025-09-15T12:56:13.000Z;SALE RH-2 A 10-3-10 LOS DELFINES / LOS CALAMARES https://t.co/Z1AySO6XKw
2025-09-15T13:08:12.000Z;10-3-4 JAIME REPULLO / MONSENOR ALARCON RX-5 https://t.co/gfmz4DqN6D
2025-09-15T17:09:41.000Z;10-3-9 DANIEL PEINE / BOLIVIA RX-5, B-4 https://t.co/0PoEYGdIj6
2025-09-15T18:35:40.000Z;10-8 ALMIRANTE LATORRE / MIGUEL DE CERVANTES B-3 https://t.co/akUeai92vr
2025-09-15T20:18:05.000Z;10-3-4 FRESIA / BARROS ARANA RB-3 https://t.co/39a9f5rlBn
