Fecha;Texto
2025-06-12T00:03:37.000Z;10-17-2 BELTRÁN MATHIEU / CASTELLON RB-3 https://t.co/L9ULZfBXK0
2025-06-12T00:33:27.000Z;SALE B-2 HPN A 10-17-2 BELTRÁN MATHIEU / CASTELLON https://t.co/L9ULZfBXK0
2025-06-12T00:33:57.000Z;10-1-2 COLÓN / HUALPÉN RB-3, B-2 HPN https://t.co/otounqQJo6
2025-06-12T00:35:32.000Z;SALE RX-4 CBC A 10-1-2 COLÓN / HUALPÉN https://t.co/otounqQJo6
2025-06-12T00:45:48.000Z;SALE B-11 A 10-1-2 COLÓN / HUALPÉN https://t.co/otounqQJo6
2025-06-12T00:46:27.000Z;SALE B-8 A 10-1-2 COLÓN / HUALPÉN https://t.co/otounqQJo6
2025-06-12T03:37:22.000Z;10-17-2 AV. DESIDERIO GARCÍA / CARLOS DITTBORN B-8 https://t.co/YpY635ROvX
2025-06-12T15:47:31.000Z;10-7 PÉREZ GACITÚA / AVENIDA MANUEL RODRIGUEZ RB-3 https://t.co/7DtO2wRzLn
2025-06-12T19:12:29.000Z;10-3-1 AVENIDA PRESIDENTE JORGE ALESSANDRI RODRIGUEZ / AVENIDA SANTA MARÍA B-9 https://t.co/hcPO7FV8Ek
2025-06-12T19:29:27.000Z;10-4-1 ALMIRANTE LATORRE / AVENIDA BLANCO ENCALADA RB-6, RH-1 https://t.co/Am1GDX2UX2
2025-06-12T19:32:59.000Z;SALE RB-3 A 10-4-1 ALMIRANTE LATORRE / AVENIDA BLANCO ENCALADA https://t.co/Am1GDX2UX2
2025-06-12T20:31:40.000Z;10-8 ALMIRANTE LATORRE / VALDIVIA RB-6 https://t.co/Am1GDX2UX2
2025-06-12T21:56:06.000Z;10-3-4 AVENIDA COLON / VALDIVIA RB-3 https://t.co/ckqTPW6S8B
