Fecha;Texto
2025-02-27T00:01:16.000Z;10-9 CARLOS OLIVER / LOS TULIPANES B-5 https://t.co/0BofcugqNn
2025-02-27T12:32:07.000Z;10-5-1 MICHIMALONGO / GALVARINO H-11 https://t.co/fXLJdGSyw5
2025-02-27T14:42:14.000Z;10-4-1 RUTA INTERPORTUARIA / PEAJE TRONCAL ALESSANDRI /  RX-5, B-9, RB-3 https://t.co/Xd8Qx7HZ4p
2025-02-27T16:16:09.000Z;10-3-4 MANUEL BAYON / PASAJE 1 RX-5 https://t.co/n7YKhbU3Hc
2025-02-27T21:34:51.000Z;10-9 PASAJE ALEJANDRO FUENZALIDA GRANDON / VICTOR GREGORIO AMUNATEGUI B-4 https://t.co/ozWoxC8FYN
2025-02-27T22:10:34.000Z;10-1-1 LOS ARAUCANOS / VIOLETA PARRA RB-6 https://t.co/0t17BPTCxZ
2025-02-27T22:27:40.000Z;10-2-1 LOS PINOS / AVENIDA AVIACION B-5 https://t.co/kAecmIbUcq
2025-02-27T22:36:26.000Z;10-2-1 RUTA INTERPORTUARIA / PEAJE ROCUANT /  B-3 https://t.co/XCm9QmNakl
2025-02-27T22:47:53.000Z;INCENDIO ELEUTERIO RAMIREZ / AVENIDA COLON H-8, B-4, B-1, RB-3, Q-2 https://t.co/jSFU0frzT8
2025-02-27T22:48:22.000Z;SALE B-5 A INCENDIO ELEUTERIO RAMIREZ / AVENIDA COLON https://t.co/jSFU0frzT8
2025-02-27T23:10:15.000Z;SALE Z-9 A INCENDIO ELEUTERIO RAMIREZ / AVENIDA COLON https://t.co/jSFU0frzT8
2025-02-27T23:37:12.000Z;SALE RH-2 A INCENDIO ELEUTERIO RAMIREZ / AVENIDA COLON https://t.co/jSFU0frzT8
2025-02-27T23:40:02.000Z;SALE B-8 A INCENDIO ELEUTERIO RAMIREZ / AVENIDA COLON https://t.co/jSFU0frzT8
2025-02-27T23:47:02.000Z;10-2-1 GRAN BRETAÑA / ROTONDA RB-3 https://t.co/NN3XeypDfx
