Fecha;Texto
2025-09-16T10:30:56.000Z;10-3-4 ROTONDA HUACHIPATO /  RB-3 https://t.co/heSfGBbNeZ
2025-09-16T14:37:35.000Z;10-3-4 IQUIQUE / VASCO NUNEZ DE BALBOA RX-5 https://t.co/yqDOOce045
2025-09-16T15:05:54.000Z;10-3-4 LAS HORTENSIAS / LOS GIRASOLES RX-5 https://t.co/aetOWRPR1W
2025-09-16T16:11:16.000Z;10-2-1 AVENIDA CRISTÓBAL COLÓN / DIECISÉIS NORTE B-9 https://t.co/KHnCp0aXOj
2025-09-16T16:19:04.000Z;SALE B-5 A 10-2-1 AVENIDA CRISTÓBAL COLÓN / DIECISÉIS NORTE https://t.co/KHnCp0aXOj
2025-09-16T17:23:10.000Z;10-3-4 DALCAHUE / AISEN B-5 https://t.co/HQSUWDdYRE
2025-09-16T18:19:06.000Z;10-9 MANUEL RODRÍGUEZ / COCHRANE B-3 https://t.co/mVfkra6Upo
2025-09-16T18:36:39.000Z;10-0-1 AVENIDA LAS GOLONDRINAS / LONDRES B-9, B-5, Q-2 https://t.co/G3wd4U2bpv
2025-09-16T21:53:06.000Z;10-4-1 AVENIDA JUAN ANTONIO RIOS / AVENIDA LA MARINA RB-3, B-11 https://t.co/m0SVBFVuDN
2025-09-16T23:57:23.000Z;10-12 A 10-0 VÍCTOR LAMAS / ONGOLMO BM-2 https://t.co/u71K4wTndN
