Fecha;Texto
2024-01-21T20:58:59.000Z;SALE F-7 A SEGUNDA ALARMA DE INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO https://t.co/SkRcOVxJ6v
2024-01-21T20:43:36.000Z;SEGUNDA ALARMA DE INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9, H-4, RB-6, RB-5, B-5, F-8, F-1, Z-9, X-4 https://t.co/SkRcOVxJ6v
2024-01-21T20:29:27.000Z;SALE B-5 A INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO https://t.co/SkRcOVxJ6v
2024-01-21T20:26:35.000Z;INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9, H-4, RB-6, RB-5 https://t.co/SkRcOVxJ6v
2024-01-21T20:08:36.000Z;10-2-1 AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9 https://t.co/SkRcOVxJ6v
2024-01-21T19:25:48.000Z;INCENDIO SAN MARTÍN / MARTINEZ DE ROZAS F-1, B-3, B-11, B-8, Q-2, H-4 https://t.co/8kF2b8PtyY
2024-01-21T19:23:53.000Z;SALE B-8 A 10-0-1 SAN MARTÍN / MARTINEZ DE ROZAS https://t.co/8kF2b8PtyY
2024-01-21T19:19:48.000Z;10-0-1 SAN MARTÍN / MARTINEZ DE ROZAS F-1, B-3, B-11 https://t.co/8kF2b8PtyY
2024-01-21T18:44:32.000Z;SALE H-4 A 10-0-1 LAGUNA REDONDA / LAGO PIRIHUEICO https://t.co/kObirUCa5M
2024-01-21T18:33:14.000Z;10-0-1 LAGUNA REDONDA / LAGO PIRIHUEICO Q-2, B-5, B-9 https://t.co/kObirUCa5M
2024-01-21T12:28:20.000Z;10-8 LA MARINA / 1 NORTE B-9 https://t.co/XWG2yxMJVw
2024-01-21T00:52:26.000Z;10-4-1 AUTOPISTA CONCEPCION - TALCAHUANO / AVENIDA JORGE ALESSANDRI B-5, B-8 https://t.co/3q3zhyQKL0
2024-01-21T00:48:01.000Z;10-3-4 GOMEZ CARRENO / MONSENOR ALARCON RB-5 https://t.co/FLBdS2p7e3
