Fecha;Texto
2024-06-12T19:38:39.000Z;10-8 JAIME REPULLO / CARRIEL NORTE H-9 https://t.co/FR3r3UW06x
2024-06-12T19:43:13.000Z;10-8 ANDRÉS BELLO / BELLAVISTA B-8 https://t.co/3MvpFTbeuw
2024-06-12T19:48:25.000Z;10-17-2 PLAYA CHIVILINGO / PLAYA EL PARRON B-7 https://t.co/fKDjTbxL6a
2024-06-12T19:52:34.000Z;10-17-1 ALMIRANTE NEFF / EL BELLOTO H-4 https://t.co/sCEdN1Ttir
2024-06-12T19:59:02.000Z;10-17-2 RÍO MAULE / RIO MANSO B-5 https://t.co/pQPKaG3SlK
2024-06-12T20:03:25.000Z;10-17-2 PUNTA CORRALILLO / CALETA CAMARONES RB-6 https://t.co/u3MFU75Uag
2024-06-12T20:30:02.000Z;10-17-2 LA VEGA / SANTIAGO H-9 https://t.co/lTrXTMsSCy
2024-06-12T20:32:09.000Z;10-17-1 COLÓN / PILOTO PARDO RB-3 https://t.co/9uy5TG2VOc
2024-06-12T20:38:09.000Z;10-16 LAGUNA LO CUSTODIO / LAGUNA PINEDA B-5 https://t.co/RuWMQfWwRv
2024-06-12T20:40:02.000Z;10-17-1 EL CHEQUEN / EL CARDON RX-5 https://t.co/TFewOOp0hG
2024-06-12T20:41:09.000Z;10-17-1 SERRANO / DAVID FUENTES RH-1 https://t.co/nIrtJWs00L
2024-06-12T20:45:21.000Z;10-16 ALMIRANTE LATORRE / LA UNION H-11 https://t.co/pTeYIkkIYg
2024-06-12T20:56:49.000Z;10-17-1 LOS CERRILLOS / PORVENIR RB-6 https://t.co/jV7w6oSoST
2024-06-12T21:25:24.000Z;10-17-2 CALETA CHOME / PUNTA CORRALILLO RB-6 https://t.co/agQsJMFJVo
2024-06-12T21:31:41.000Z;10-17-1 SUNICO / LAS PATAGUAS B-8 https://t.co/6Dza8DzZrk
2024-06-12T22:30:03.000Z;10-17-2 MARYLAND / FERNANDO PAZ B-7 https://t.co/N3RDA91ZGP
2024-06-12T22:46:15.000Z;10-16 SEÑORET / MARTINEZ DE ROZAS RH-1 https://t.co/vrO6Scfcjb
2024-06-12T22:50:23.000Z;10-17-1 LAUTARO / CIPRIANO POMERI H-11 https://t.co/QtURMuDlMD
2024-06-12T22:52:46.000Z;10-17-1 VICENCIA / ALDUNATE B-8 https://t.co/PTCf0mnA6O
2024-06-12T23:41:32.000Z;10-17-1 JAIME REPULLO / CONDOMINIO PUERTO PERALES H-4 https://t.co/8u8f4EwYMn
