candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
d3_history_core10_calendar;1;2.5426832755406696;3.5116152945451726;0.056141789315525714;0.545138888888889;5.541666666666667;5.09364914894104;3.6296996966629598;1.2987827865141486;0.35782100312822346;3.435783123970032;7.496231889724731;4.0604487657547;0.4511609739727444;0.5083333333333333;2.1155734062194824;8.974628448486328
d3_history_core10_calendar;2;2.4139060616493224;3.086392347212136;0.2481225221504898;0.75390625;5.075;4.692723282178243;3.5743307536005187;1.274347657333314;0.35652762577991126;3.306628978252411;6.754935836791991;3.44830685853958;0.344830685853958;0.675;2.439809560775757;13.178147315979004
d3_history_core10_calendar;3;2.400957695643107;3.1137421420000626;-0.004421742795896355;0.5762957593330917;5.925;5.641660912831624;3.1199076155251397;0.9942295304219732;0.3186727470629368;4.311757659912109;7.358963060379028;3.047205400466919;0.33857837782965766;0.65;3.744615316390991;8.715099334716797
d3_history_core10_calendar;4;1.9866026480992636;2.629978439977726;0.25304680402292934;0.6778846153846154;5.3;4.940118598937988;3.055783880782543;1.201186922077987;0.3930863467250112;3.578743636608124;6.756913208961485;3.1781695723533616;0.39480367358426866;0.75;2.943363904953003;13.465431213378906
d3_history_core10_calendar;5;1.9588418662548066;2.4015632697732467;-0.07137719007759569;0.5390909090909091;4.241666666666666;4.385729962587357;2.329914462069418;0.914492835066992;0.39250060461650776;3.4490116357803347;5.809588313102722;2.3605766773223875;0.29507208466529844;0.6083333333333333;3.1462419033050537;9.45569133758545
d3_history_core10_calendar;6;2.3054415663083394;2.814472232285508;-0.005031559335731295;0.577639751552795;5.208333333333333;5.544431821505229;2.8191894458607534;1.0139254124999348;0.35965139341331626;4.036029708385468;7.432069206237793;3.3960394978523256;0.4218682606027733;0.6666666666666666;3.4704654216766357;9.482513427734375
d3_weekly;1;2.4673540115356447;3.49539066329501;0.0648434113677997;0.5716145833333333;5.541666666666667;4.917745463053385;3.6296996966629598;1.1227754835001098;0.3093301312316159;3.466331899166107;6.890332007408142;3.4240001082420344;0.3804444564713372;0.5833333333333334;1.970777988433838;7.775655269622803
d3_weekly;2;2.390228050947189;3.0303988509049256;0.2751562570714109;0.771267361111111;5.075;4.736757669846217;3.5743307536005187;1.2333778213001925;0.3450653860328337;3.482392692565918;6.850912261009215;3.3685195684432974;0.3368519568443297;0.65;2.670783042907715;13.018813133239746
d3_weekly;3;2.431835295756658;3.1304032949905074;-0.015199511980222402;0.5839072127582458;5.925;5.600242179632187;3.1199076155251397;0.9656295082112639;0.30950580184045934;4.299842190742493;7.471217775344848;3.1713755846023552;0.3523750649558173;0.65;3.5351951122283936;7.948378086090088
d3_weekly;4;2.0014806846777597;2.6211115793686677;0.2580749555614996;0.6466346153846154;5.3;4.942712304989497;3.055783880782543;1.2410036666703186;0.4061163076599891;3.5846431970596315;7.003817534446715;3.4191743373870835;0.4247421537126813;0.7583333333333333;2.7194838523864746;13.638856887817383
d3_weekly;5;1.9026926418145498;2.358642866977057;-0.03342438505090639;0.550909090909091;4.241666666666666;4.373367637395859;2.329914462069418;0.7699506218281612;0.3304630424690763;3.467404508590698;5.665096974372863;2.1976924657821653;0.27471155822277066;0.675;3.0188839435577393;8.087329864501953
d3_weekly;6;2.2871257762114205;2.7827819963736466;0.017473816410285226;0.6040372670807453;5.208333333333333;5.430778342485428;2.8191894458607534;0.987227361854565;0.3501812775668736;4.053427469730377;7.181740832328796;3.1283133625984183;0.38861035560228796;0.7166666666666667;3.4007256031036377;8.799413681030273
d3_regime;1;2.5196117401123046;3.4621870664214414;0.08252560303132828;0.5555555555555555;5.541666666666667;5.168567669391632;3.6296996966629598;1.3321795760083892;0.3670219818000801;3.585276710987091;7.872526669502258;4.287249958515167;0.4763611065016852;0.5166666666666667;2.3210208415985107;8.993743896484375
d3_regime;2;2.3663795590400696;3.0885645637230477;0.24706380036223252;0.7760416666666666;5.075;4.554483906428019;3.5743307536005187;1.2040652871989377;0.336864540581772;3.193244469165802;6.548564147949217;3.355319678783415;0.3355319678783415;0.6166666666666667;2.7404773235321045;12.413910865783691
d3_regime;3;2.4540325979391735;3.15326037195707;-0.030078878382648;0.5762957593330917;5.925;5.727682906389236;3.1199076155251397;1.04464407586702;0.33483173369259733;4.258896803855896;7.5968469142913815;3.337950110435486;0.37088334560394287;0.6333333333333333;3.8034188747406006;8.67489242553711
d3_regime;4;2.0030972182750704;2.641697193982561;0.24637537098322504;0.6664663461538461;5.3;5.012755082050959;3.055783880782543;1.2163556123879058;0.3980502744442825;3.4987250924110413;6.802393817901611;3.3036687254905694;0.4103936304957231;0.775;2.9630825519561768;13.2691068649292
d3_regime;5;1.9232619861761728;2.3749204032642828;-0.04773740211445121;0.5727272727272728;4.241666666666666;4.367401717106501;2.329914462069418;0.918487427783478;0.3942150850326421;3.4555083394050596;5.920433974266052;2.4649256348609923;0.30811570435762403;0.575;3.0713112354278564;9.195842742919922
d3_regime;6;2.311749138434728;2.8225790617211;-0.010829700508353968;0.562111801242236;5.208333333333333;5.552030744155248;2.8191894458607534;1.013375529494345;0.35945634337636423;4.1460847616195675;7.508298563957214;3.3622138023376467;0.41766631084939704;0.7583333333333333;3.542404890060425;10.150771141052246
d3_history_all;1;2.4660204887390136;3.439508346878408;0.094505889798571;0.5651041666666666;5.541666666666667;5.132711625099182;3.6296996966629598;1.300537559099293;0.3583044515486968;3.558957517147064;7.717566585540771;4.158609068393707;0.46206767426596745;0.5833333333333334;2.1738150119781494;8.883090019226074
d3_history_all;2;2.387241401274999;3.0605028867619093;0.2606835049181211;0.7990451388888888;5.075;4.7725301841894785;3.5743307536005187;1.1865955523663954;0.33197698650890267;3.371614325046539;6.64413788318634;3.2725235581398007;0.32725235581398004;0.6666666666666666;2.9658944606781006;12.315792083740234
d3_history_all;3;2.372866270939509;3.077448179500274;0.018856991171608772;0.5973178687930409;5.925;5.630348052581152;3.1199076155251397;1.0368038425356507;0.33231876398402166;3.972758448123932;7.415062689781189;3.4423042416572573;0.3824782490730286;0.6333333333333333;3.6740944385528564;8.800333976745605
d3_history_all;4;1.9790647268295287;2.609523050337322;0.264620890902613;0.6658653846153847;5.3;4.993013223012288;3.055783880782543;1.2219877357162094;0.3998933770811291;3.4513824820518493;7.224733543395996;3.773351061344147;0.4687392622787762;0.7916666666666666;2.7856552600860596;13.8831148147583
d3_history_all;5;1.9297849734624226;2.3991311672355806;-0.06920828634859455;0.5181818181818182;4.241666666666666;4.352719994386037;2.329914462069418;0.8673839324305476;0.3722814491911182;3.4068218588829042;5.773375463485718;2.3665536046028137;0.2958192005753517;0.6416666666666667;2.8008182048797607;9.656549453735352
d3_history_all;6;2.3062216262022655;2.7980634475210158;0.00665324101074094;0.5702639751552795;5.208333333333333;5.446805053949356;2.8191894458607534;0.9604406762569695;0.3406797218495291;4.137848663330078;7.158337330818176;3.020488667488098;0.3752159835388941;0.7333333333333333;3.4029247760772705;8.88454818725586
d3_calendar_v2;1;2.4999209066232044;3.48808729844638;0.06874721225293134;0.560329861111111;5.541666666666667;5.008033806085587;3.6296996966629598;1.2328649581961044;0.33966031937285734;3.4367983460426332;7.1224689245223995;3.6856705784797663;0.4095189531644185;0.5583333333333333;2.108424663543701;8.691630363464355
d3_calendar_v2;2;2.3569487293561298;3.0332271095607704;0.2738026383957861;0.7625868055555556;5.075;4.544305411974589;3.5743307536005187;1.2685755555215885;0.35491274953883845;3.096430778503418;6.451727795600889;3.355297017097471;0.3355297017097471;0.625;2.5805368423461914;13.060590744018555
d3_calendar_v2;3;2.4406076391537983;3.118700866825067;-0.007623431772819433;0.6060166727075027;5.925;5.643554405371348;3.1199076155251397;0.9628982678105401;0.30863037835447765;4.244316482543946;7.369154715538025;3.1248382329940796;0.3472042481104533;0.6583333333333333;3.9049572944641113;8.694881439208984
d3_calendar_v2;4;2.018894378344218;2.6336238427277956;0.2509746711679999;0.6436298076923077;5.3;4.947163772583008;3.055783880782543;1.2520924848483375;0.40974510426689414;3.5927242279052733;7.197444701194763;3.6047204732894893;0.4477913631415516;0.7083333333333334;2.552069902420044;13.604859352111816
d3_calendar_v2;5;1.9092756728331248;2.3610147685982055;-0.03550389737431181;0.5363636363636364;4.241666666666666;4.3428538302580515;2.329914462069418;0.8373824144153953;0.35940478847950347;3.478087568283081;5.871311569213867;2.3932240009307857;0.2991530001163482;0.6;2.9836530685424805;8.342952728271484
d3_calendar_v2;6;2.2679027477900187;2.7964105207344803;0.007826512825828358;0.6017080745341615;5.208333333333333;5.568039830525716;2.8191894458607534;1.066619479436926;0.37834260517787455;4.139308190345764;7.560083961486816;3.4207757711410522;0.42494108958273935;0.675;3.6724698543548584;9.751808166503906
d3_soil;1;2.524589780966441;3.5362339891728443;0.04286128632625219;0.5533854166666666;5.541666666666667;5.048828840255737;3.6296996966629598;1.1789305550883988;0.32480112781018033;3.576221466064453;7.135061001777649;3.5588395357131954;0.3954266150792439;0.5666666666666667;2.3707878589630127;8.146909713745117
d3_soil;2;2.3558634499708813;3.0264601062909167;0.2770392560824486;0.7591145833333334;5.075;4.619975350300471;3.5743307536005187;1.2209862911151115;0.34159857475002264;3.199358820915222;6.287336897850036;3.0879780769348137;0.30879780769348136;0.6666666666666666;2.6915645599365234;12.885631561279297
d3_soil;3;2.4327339192231494;3.1347823579671927;-0.018041786043366592;0.5955056179775282;5.925;5.4888427714506784;3.1199076155251397;1.0368293749457917;0.33232694769113336;4.052962803840638;7.431547164916992;3.3785843610763546;0.37539826234181717;0.6916666666666667;3.4909448623657227;8.330289840698242
d3_soil;4;2.015679653485616;2.6138309603849157;0.2621908974657958;0.6256009615384615;5.3;5.049823200702667;3.055783880782543;1.2511378376149334;0.40943269760770346;3.7777402281761168;7.1364762544631954;3.3587360262870787;0.41723428897976145;0.7333333333333333;2.6923556327819824;13.423942565917969
d3_soil;5;1.901054670413335;2.3648795337217314;-0.038896722220735036;0.59;4.241666666666666;4.471011048555374;2.329914462069418;0.874484000456439;0.3753288005602261;3.4745083451271057;5.69768750667572;2.2231791615486145;0.2778973951935768;0.675;3.219668388366699;9.417367935180664
d3_soil;6;2.3054704467455545;2.8459189223621073;-0.027615886006301826;0.5826863354037266;5.208333333333333;5.657429504394531;2.8191894458607534;1.0754512903660771;0.3814753534726436;4.276697087287903;7.738664865493774;3.4619677782058718;0.4300581090938971;0.65;3.790095090866089;10.02368450164795
d3_all_v2;1;2.486116776863734;3.464448305198523;0.08132676187175158;0.5546875000000001;5.541666666666667;5.167094669739405;3.6296996966629598;1.1802063507783715;0.3251526157559037;3.658314895629883;7.354903578758239;3.696588683128356;0.41073207590315064;0.5916666666666667;2.695282220840454;8.241009712219238
d3_all_v2;2;2.412881694237391;3.049456167122887;0.26601091883350125;0.7690972222222223;5.075;4.950117947657903;3.5743307536005187;1.251953342686269;0.35026230894416893;3.6162851333618162;6.590141201019286;2.9738560676574695;0.29738560676574693;0.7583333333333333;3.222928285598755;13.967437744140625
