fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
3,classification,rf_sigmoid,,,,,,0.10758491829754195,0.07564937557990521,0.29972259776501947,0.05829989783103603,0.919831223628692,0.0,0.0,0.0,0.0,0.5444229840656687
3,classification,rf_isotonic,,,,,,0.10724535625398546,0.07592881233731205,0.3044946588214765,0.101599299947111,0.919831223628692,0.0,0.0,0.0,0.0,0.5727909222597779
3,classification,negative_binomial_derived_risk,,,,,,0.39637946037132765,0.07018370774621749,0.2784693678918956,0.06486423896887451,0.9240506329113924,1.0,0.05263157894736842,0.1,0.004219409282700422,0.7129406084017383
4,count,gradient_boosting_absolute,1.7784641453073171,2.5230304939857233,-0.12184375416107684,1.4808929476257386,1.0231686729281775,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,1.8359160827442282,2.5738471861700014,-0.16748925518440538,1.586175011472856,1.0562213620923548,,,,,,,,,,
4,count,poisson_regressor,1.7152142272135769,2.456553834959136,-0.06350600733145506,1.318407804762504,0.9867803459947686,,,,,,,,,,
4,count,tweedie_regressor,1.7107295536588312,2.449400454386507,-0.05732125655798037,1.3053929659786236,0.984200267278179,,,,,,,,,,
4,count,negative_binomial,1.7262372446611405,2.4824187093667676,-0.08601905864084203,1.3547664027264168,0.9931220010476676,,,,,,,,,,
4,classification,rf_raw,,,,,,0.26203297968145683,0.05974975297203326,0.22813354044698997,0.04833455701400231,0.9367088607594937,1.0,0.0625,0.11764705882352941,0.004219409282700422,0.7765837104072397
4,classification,rf_sigmoid,,,,,,0.26203297968145683,0.06153890482666609,0.23518535970498625,0.04927678403816603,0.9324894514767933,0.0,0.0,0.0,0.0,0.7765837104072397
4,classification,rf_isotonic,,,,,,0.14520007169706098,0.0610308962334318,0.23213454482775675,0.04463347353194223,0.9324894514767933,0.0,0.0,0.0,0.0,0.745475113122172
4,classification,negative_binomial_derived_risk,,,,,,0.29217174444428295,0.06199599457959013,0.24439263542340975,0.043341755041319915,0.9324894514767933,0.0,0.0,0.0,0.0,0.7149321266968326
5,count,gradient_boosting_absolute,1.520487029439076,2.015844448755985,-0.022781106453156008,1.0418109234177069,0.9834964737224455,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,1.5808741454521675,2.0714144772485388,-0.07994758403318025,1.0835480308536662,1.022556665955097,,,,,,,,,,
5,count,poisson_regressor,1.5380605100775178,1.9774900301353824,0.015768482777798076,1.011380007268247,0.9948635264524601,,,,,,,,,,
5,count,tweedie_regressor,1.5250413384311352,1.966724115849404,0.026456079717557035,0.9996217547476741,0.986442336953903,,,,,,,,,,
5,count,negative_binomial,1.5457730755366497,1.9919806121300692,0.0012911990535966478,1.0222454581256675,0.9998522443997667,,,,,,,,,,
5,classification,rf_raw,,,,,,0.13577885303105802,0.06911313544241657,0.2586642950259121,0.08157182778082114,0.8734177215189873,0.2222222222222222,0.4,0.2857142857142857,0.11392405063291139,0.6972972972972973
5,classification,rf_sigmoid,,,,,,0.13577885303105802,0.05801832908783143,0.2263394412738508,0.03227834164294036,0.9367088607594937,0.0,0.0,0.0,0.0,0.6972972972972973
5,classification,rf_isotonic,,,,,,0.14177433247200688,0.05685937435515428,0.22066338828005785,0.04564602654325557,0.9367088607594937,0.0,0.0,0.0,0.0,0.7027027027027026
5,classification,negative_binomial_derived_risk,,,,,,0.11556896214560994,0.06120531663078958,0.23631191567011792,0.03003102005288934,0.9240506329113924,0.0,0.0,0.0,0.012658227848101266,0.6372372372372372
