candidate;family;feature_set;calibration;feature_count;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction;mae_vs_official_pct;rmse_vs_official_pct;passes_accuracy_gate;resolution_score
hist_poisson__history_calendar;hist_poisson;history_calendar;raw;30;2.4632330777232943;3.3228390045646563;-0.11346167113983907;0.5701604949340984;5.215277777777778;4.7766212663167344;3.1511818531385956;1.3320609018232805;0.42271787662668214;2.9437650840114884;7.11616073369742;4.172395649685932;0.41723956496859316;0.5166666666666667;1.9742956371240992;11.832014478052747;8.637641013418973;10.129704301350362;False;0.43292355888768125
hist_poisson__official_50;hist_poisson;official_50;raw;50;2.351359244798708;3.1730105423887185;-0.015312428697362712;0.6278387621523995;5.215277777777778;4.7904116191551775;3.1511818531385956;1.3316571920520177;0.4225897628617274;2.94249856053596;7.296301128622565;4.353802568086605;0.43538025680866055;0.5513888888888889;1.6306099188779675;10.94212311845372;3.7035933952821676;5.163901199636767;False;0.4322707053930307
xgb_absolute__all_operational;xgb_absolute;all_operational;spread;108;2.342443981047398;3.0666679346105865;0.0516029885111402;0.6559541955399573;5.215277777777778;5.387622402945051;3.1511818531385956;1.3505040686998695;0.4285706543260141;3.4874013741811103;7.779157820940019;4.291756446758908;0.42917564467589087;0.5666666666666667;2.7317895889282227;13.18328953319126;3.310397464408288;1.6393609094957684;False;0.4297349367499348
xgb_tweedie__official_50;xgb_tweedie;official_50;spread;50;2.4009175925545487;3.136946269393677;0.007636385038247484;0.6338333055808174;5.215277777777778;5.561539157038486;3.1511818531385956;1.3594194005732891;0.4313998569201265;3.765071785449982;8.112209287352032;4.347137501902051;0.4347137501902051;0.5972222222222222;2.689105987548828;12.483048396640356;5.88929885750884;3.9686137615962958;False;0.4268353037361842
hist_poisson__official_plus_forecast;hist_poisson;official_plus_forecast;round;70;2.3027777777777776;3.143335100741815;0.00359009324904902;0.6275633718025899;5.215277777777778;4.743055555555555;3.1511818531385956;1.4450843624895366;0.4585848833351919;3.0;7.0;4.0;0.4;0.6;2.0;13.0;1.5609719674296363;4.180360435520325;False;0.42636319750083634
xgb_poisson__all_operational;xgb_poisson;all_operational;spread;108;2.3487000274253482;3.0041257428467705;0.08989209593400527;0.651778509305632;5.215277777777778;5.498317709454784;3.1511818531385956;1.377913202183771;0.43726870310939414;3.7900691095987944;8.007710494200383;4.217641384601588;0.4217641384601588;0.5944444444444444;3.192499876022339;15.00405188136631;3.5863121258008723;-0.4334909728390568;False;0.42549947597139404
xgb_tweedie__official_50;xgb_tweedie;official_50;isotonic;50;2.444500359892845;3.187833169858873;-0.02482059110445123;0.6012732000358649;5.215277777777778;5.5580179635021425;3.1511818531385956;1.4931778963457096;0.473846945665321;3.7238322615623476;7.956521511077881;4.232689249515533;0.4232689249515533;0.6888888888888889;2.689105987548828;23.0;7.811459239036922;5.655171338820386;False;0.4235974715046603
hist_absolute__official_plus_forecast;hist_absolute;official_plus_forecast;isotonic;70;2.4387615863390204;3.2696879843404396;-0.07812544269128097;0.5948367511624034;5.215277777777778;5.450718264039214;3.1511818531385956;1.615150632663358;0.5125539267290012;3.822232908256413;7.74193548387097;3.919702575614557;0.3919702575614557;0.7236111111111111;2.0799048881254145;23.0;7.558358212245775;8.368106422979803;False;0.42311663495233787
poisson_glm__official_plus_forecast;poisson_glm;official_plus_forecast;affine;70;2.3492059829413683;2.9742927323656745;0.10787832269496955;0.6428635472838825;5.215277777777778;5.436253495077352;3.1511818531385956;1.3628032089593607;0.43247367891573785;3.691484139645958;7.743880949910299;4.052396810264341;0.4052396810264341;0.5736111111111111;3.0775119111158924;19.997299222397952;3.6086266254782506;-1.4222540811897222;False;0.42172482164911174
gradient_huber__official_50;gradient_huber;official_50;isotonic;50;2.455740878243023;3.383942537832679;-0.15478898291808907;0.6317390580369151;5.215277777777778;5.478579950846867;3.1511818531385956;1.7889602888756289;0.56771090094144;4.056169745379931;7.090909090909091;3.03473934552916;0.303473934552916;0.7069444444444445;2.4840200044406133;23.0;8.307207452381004;12.154874356634672;False;0.42029689362827977
hist_poisson__all_operational;hist_poisson;all_operational;spread;108;2.3955614268477934;3.122157301998627;0.016971220382574592;0.60005635895531;5.215277777777778;5.461557486377627;3.1511818531385956;1.3644815137544117;0.4330062742635371;3.4915665821637343;7.635960656034007;4.144394073870274;0.41443940738702734;0.6;1.7863407955690331;15.924141179633661;5.653072244395685;3.4784592269041736;False;0.41990661600405127
rf_absolute__weather_calendar;rf_absolute;weather_calendar;affine;90;2.433635440546772;3.156925633188668;-0.005044694508632874;0.6209668122606344;5.215277777777778;5.614757924611147;3.1511818531385956;1.3698192908157734;0.4347001711283103;3.9073333333333333;8.19570581322868;4.2883724798953455;0.42883724798953454;0.6361111111111111;3.223333333333333;13.885037136715173;7.332276323610443;4.630794933735172;False;0.4184858915818545
xgb_poisson__official_plus_forecast;xgb_poisson;official_plus_forecast;spread;70;2.3361071617220657;2.999303323061323;0.09281168056244771;0.6547373544594024;5.215277777777778;5.462213678944994;3.1511818531385956;1.3517748131281786;0.4289739139560616;3.808980564938651;7.970967576503752;4.161987011565101;0.4161987011565101;0.6027777777777777;3.018852763705783;13.654749552408859;3.030920418870786;-0.5933216670913954;False;0.41815225112945065
hist_poisson__history_calendar;hist_poisson;history_calendar;round;30;2.4555555555555557;3.3470550903410268;-0.12975011355821908;0.5564678305644861;5.215277777777778;4.779166666666667;3.1511818531385956;1.3589897970287976;0.43126352599271156;3.0;7.0;4.0;0.4;0.5916666666666667;2.0;12.0;8.299034040057673;10.932304235389978;False;0.41573525336338685
extra_trees__weather_calendar;extra_trees;weather_calendar;spread;90;2.4214952497931015;3.113403105181603;0.022476108157663544;0.6282230277567855;5.215277777777778;5.614082824240715;3.1511818531385956;1.3835558183682026;0.4390593380036677;3.918256392438459;8.101886206872225;4.183629814433766;0.4183629814433766;0.6430555555555556;2.9055632678595114;13.410954559833137;6.796849247358794;3.1883166393366524;False;0.4153926344957211
gradient_huber__official_plus_forecast;gradient_huber;official_plus_forecast;affine;70;2.3400498114850317;3.025600623158006;0.07683384444716868;0.6621152540636088;5.215277777777778;5.413030277760357;3.1511818531385956;1.3291391348430959;0.42179067943008924;3.6635963721253177;7.798059297668868;4.13446292554355;0.41344629255435505;0.6013888888888889;2.6244585172200123;12.263231317548868;3.204805778508213;0.27825648628683197;False;0.4142342303597867
extra_trees__official_plus_forecast;extra_trees;official_plus_forecast;affine;70;2.4327477086115135;3.1234813119332334;0.01613729965686328;0.6356905893353484;5.215277777777778;5.625560243267582;3.1511818531385956;1.3200407686866586;0.4189033925071288;3.932387873040973;8.227035865007016;4.294647991966043;0.4294647991966043;0.6236111111111111;2.9699172804903955;11.372007558211745;7.2931240792812435;3.522341227323089;False;0.41409698412479723
poisson_glm__all_operational;poisson_glm;all_operational;raw;108;2.283784699028012;2.991581265546341;0.09747699218040695;0.6384316839799669;5.215277777777778;4.91101252749487;3.1511818531385956;1.6224972923332108;0.5148853249193455;3.4467791437166326;6.599984420282649;3.153205276566016;0.3153205276566016;0.6416666666666667;2.8822281158343697;38.18306958831185;0.7233073186324823;-0.8492557973801995;False;0.4137272475601827
poisson_glm__weather_calendar;poisson_glm;weather_calendar;affine;90;2.382414036747706;3.078855334978811;0.04404986444789716;0.6048724878636113;5.215277777777778;5.374790318047938;3.1511818531385956;1.5979121668658387;0.5070834503804688;3.6747275705783027;7.030764536146723;3.3560369655684203;0.335603696556842;0.6611111111111111;2.451093538420282;38.562456086142234;5.073223971459684;2.0432910418045847;False;0.4134266242438834
hist_poisson__official_50;hist_poisson;official_50;round;50;2.3541666666666665;3.186996147541513;-0.024282491997428268;0.6194873896837493;5.215277777777778;4.780555555555556;3.1511818531385956;1.3535754834507223;0.42954534093376845;3.0;7.0;4.0;0.4;0.6013888888888889;2.0;11.0;3.8274110282227047;5.6274296937458335;False;0.41301762564241806
hist_poisson__weather_calendar;hist_poisson;weather_calendar;raw;90;2.3738340316772857;3.2474932110801293;-0.06353840245740505;0.5943564191569212;5.215277777777778;4.539112218524072;3.1511818531385956;1.2775956946794982;0.40543381950711777;2.826983200192745;6.66392664948165;3.836943449288905;0.3836943449288905;0.5277777777777778;1.7817802022553777;11.378611409720047;4.694814181836704;7.63249936743613;False;0.4111826839477591
xgb_squared__all_operational;xgb_squared;all_operational;affine;108;2.324030927154753;2.959828745546627;0.11653400130208258;0.6536870284740813;5.215277777777778;5.436137947771284;3.1511818531385956;1.3521456035744501;0.42909158106115175;3.8089705109596252;7.894788432121276;4.0858179211616505;0.4085817921161651;0.625;2.354330539703369;15.163326263427734;2.498314045733685;-1.901637701404879;False;0.41109483871817604
xgb_squared__official_50;xgb_squared;official_50;isotonic;50;2.3821487761206095;3.135655958355618;0.008452589252618159;0.6217161301891868;5.215277777777778;5.478870974977811;3.1511818531385956;1.4534361343979625;0.46123524510346225;4.144651532173157;8.210526466369629;4.065874934196472;0.40658749341964723;0.7;2.712630271911621;22.81639862060547;5.061525001905354;3.9258486523378933;False;0.40986148299343456
gradient_huber__all_operational;gradient_huber;all_operational;affine;108;2.3092697458549627;2.9694453011717097;0.11078387023456793;0.6618078415801002;5.215277777777778;5.413800736548652;3.1511818531385956;1.3549815293133016;0.42999153729059847;3.6829024507531365;7.7354656398048185;4.052563189051682;0.4052563189051682;0.6319444444444444;2.4257332867141614;16.195942050323097;1.8472916437193287;-1.582913734961433;False;0.4089470145086893
hist_poisson__official_50;hist_poisson;official_50;isotonic;50;2.4318360793145626;3.2329277372947525;-0.05401955196666641;0.5789409639943128;5.215277777777778;5.45724120373224;3.1511818531385956;1.4612248847702538;0.46370693691157977;3.7264347084185077;7.5;3.7735652915814923;0.3773565291581492;0.6694444444444444;2.0;23.0;7.252917873382514;7.1497521386991725;False;0.4068540179266742
xgb_squared__weather_calendar;xgb_squared;weather_calendar;spread;90;2.3898773584174524;3.0766715385163352;0.045405472257829205;0.6253922711378105;5.215277777777778;5.468120562952978;3.1511818531385956;1.3782411189166393;0.43737276461652097;3.7092391045888258;7.592116526365279;3.8828774217764535;0.38828774217764533;0.6319444444444444;2.340484576755099;14.947504025035439;5.402383914811448;1.9709129162509997;False;0.4063295649507214
xgb_absolute__weather_calendar;xgb_absolute;weather_calendar;isotonic;90;2.4176676005125044;3.2336387215023157;-0.05448320208181223;0.6131021762242063;5.215277777777778;5.367600857218107;3.1511818531385956;1.6364035314245247;0.5192983482672247;3.7498162627220153;7.782608509063721;4.032792246341705;0.4032792246341705;0.8513888888888889;2.7352676391601562;21.357309341430664;6.628035832083001;7.173316470415014;False;0.40455420756443294
xgb_poisson__all_operational;xgb_poisson;all_operational;affine;108;2.346110485990842;3.0004788939162514;0.09210039995318675;0.651189302045574;5.215277777777778;5.49808843963676;3.1511818531385956;1.3218750693521744;0.41948549178003774;3.8778645277023314;7.883160853385925;4.005296325683593;0.40052963256835933;0.6222222222222222;3.192499876022339;14.443748474121094;3.472103821562267;-0.55435942111417;False;0.4045093982554983
hist_absolute__weather_calendar;hist_absolute;weather_calendar;isotonic;90;2.462272077958899;3.3302308152302955;-0.11842107628030396;0.5799464589924557;5.215277777777778;5.444198395410142;3.1511818531385956;1.425914522497974;0.4525015022785038;3.542393280886891;8.018509974242148;4.476116693355257;0.4476116693355257;0.7791666666666667;2.0658727829429226;15.0;8.595257388270984;10.374692975715917;False;0.4044564269594274
poisson_glm__official_50;poisson_glm;official_50;spread;50;2.422297223302942;3.0731747723904435;0.04757411254450816;0.6398534667161943;5.215277777777778;5.533199296975282;3.1511818531385956;1.322852097763583;0.419795543201042;3.929046224958167;7.937631538478179;4.008585313520012;0.40085853135200117;0.6305555555555555;3.1471197683891634;14.22284282972544;6.832219229620007;1.8550187008146146;False;0.40309736930255824
xgb_tweedie__weather_calendar;xgb_tweedie;weather_calendar;isotonic;90;2.4014404167731604;3.2500998821726665;-0.06524643215945569;0.5849611251296896;5.215277777777778;5.441134831971592;3.1511818531385956;1.6723140339022928;0.5306942321455229;3.805989122390747;6.903186058998107;3.0971969366073595;0.30971969366073593;0.7222222222222222;2.499779462814331;23.0;5.912357329030815;7.7188929351767355;False;0.4027698528022985
hist_poisson__weather_calendar;hist_poisson;weather_calendar;round;90;2.35;3.251495382469768;-0.06616140148836647;0.5850443826773066;5.215277777777778;4.540277777777778;3.1511818531385956;1.3147456982115773;0.41722304820398826;3.0;7.0;4.0;0.4;0.6291666666666667;2.0;11.0;3.6436456989692223;7.7651443589926705;False;0.4019170383584614
hist_poisson__official_plus_forecast;hist_poisson;official_plus_forecast;affine;70;2.39856112817391;3.135469107392056;0.008570756597180762;0.6240729592294194;5.215277777777778;5.50313859575007;3.1511818531385956;1.2737115315838763;0.40420121432066897;3.525678301593496;7.735977741832207;4.210299440238711;0.4210299440238711;0.6388888888888888;1.9176102404735293;12.015051001793355;5.785370108841126;3.9196558029891415;False;0.4014732490748782
xgb_tweedie__all_operational;xgb_tweedie;all_operational;spread;108;2.364226563556327;3.0531859150064453;0.05992355082531331;0.6332825248811979;5.215277777777778;5.48026268426467;3.1511818531385956;1.2788156131826898;0.4058209499743666;3.734562554558118;7.652576825088925;3.918014270530807;0.3918014270530807;0.5958333333333333;2.4775798320770264;14.632467524210615;4.271089491627;1.192522880223379;False;0.4005832602903765
hist_poisson__weather_calendar;hist_poisson;weather_calendar;spread;90;2.4242195970123888;3.215533924175398;-0.042708380284121716;0.5880672720984745;5.215277777777778;5.43567374480431;3.1511818531385956;1.2870860994090425;0.4084455164423777;3.624350196010959;7.6180569043013;3.9937067082903406;0.39937067082903405;0.6152777777777778;1.7817802022553777;11.899929017814735;6.917002982659559;6.573264534913381;False;0.4005246616336763
xgb_absolute__official_plus_forecast;xgb_absolute;official_plus_forecast;spread;70;2.35450525338635;3.08267624820158;0.04167569055056597;0.648704384470546;5.215277777777778;5.410126961955319;3.1511818531385956;1.2564700996383749;0.39872979669101716;3.6957737510071857;7.616572302579881;3.920798551572695;0.3920798551572695;0.5819444444444445;2.7909011840820312;11.29160800509983;3.842343948228355;2.169928547505773;False;0.4002674689271132
hist_poisson__all_operational;hist_poisson;all_operational;raw;108;2.325390924707226;3.129003943126981;0.012655086193866238;0.605231135761038;5.215277777777778;4.584197042416691;3.1511818531385956;1.2741648421953211;0.4043450684784331;2.8779892257004733;6.536834462922089;3.6588452372216156;0.36588452372216157;0.55;1.7863407955690331;14.342336754803792;2.5582949412570777;3.7053792076457315;False;0.4000148641180514
extra_trees__official_50;extra_trees;official_50;spread;50;2.4542073113286063;3.1771067909747583;-0.017935588368936273;0.6214855708265552;5.215277777777778;5.622212515481554;3.1511818531385956;1.253053535798373;0.39764558003858913;3.915841681226421;8.101817807465832;4.18597612623941;0.418597612623941;0.6277777777777778;2.916116750996628;10.429298363385762;8.239571509430599;5.299664215812294;False;0.39989411988018886
hist_poisson__all_operational;hist_poisson;all_operational;round;108;2.3069444444444445;3.127165916075875;0.013814709947505444;0.6141076712223489;5.215277777777778;4.572222222222222;3.1511818531385956;1.302743678173677;0.4134143121178921;3.0;7.0;4.0;0.4;0.6333333333333333;2.0;14.0;1.744737296683141;3.6444610062648763;False;0.39936977378638483
xgb_absolute__official_50;xgb_absolute;official_50;spread;50;2.4092731500095055;3.1870114435600225;-0.024292324128268428;0.6119045484238705;5.215277777777778;5.463252982304052;3.1511818531385956;1.232810802175333;0.3912217255717712;3.771291732390721;7.893753746350607;4.122462013959886;0.4122462013959886;0.6097222222222223;2.5404226779937744;9.558629838625592;6.2578096815424145;5.627936653605503;False;0.3983915025514486
hist_poisson__history_calendar;hist_poisson;history_calendar;spread;30;2.505239658959431;3.3005027228632535;-0.09854249939522353;0.565587734241908;5.215277777777778;5.441858863594934;3.1511818531385956;1.2751631975559654;0.40466188782024604;3.6399293043228784;7.636110604366312;3.9961813000434336;0.3996181300043434;0.6222222222222222;2.493384995737094;11.927072278179615;10.490285789020316;9.389407195294996;False;0.39751975057618644
gradient_huber__official_50;gradient_huber;official_50;spread;50;2.366951082141301;3.1106887764624696;0.0241798159486194;0.6505744770785568;5.215277777777778;5.4099182353086155;3.1511818531385956;1.317804157861523;0.4181936236237786;3.8070739491042764;7.779531808053634;3.9724578589493578;0.39724578589493575;0.6569444444444444;2.4840200044406133;14.247558709383574;4.391250784785017;3.0983549473003746;False;0.395834266805039
rf_absolute__official_50;rf_absolute;official_50;affine;50;2.431502857163629;3.1900073559939566;-0.026218977048812153;0.6145815988010914;5.215277777777778;5.576019647117742;3.1511818531385956;1.2880763436747098;0.4087597617991416;3.9528788906759895;8.08947790003188;4.136599009355891;0.4136599009355891;0.6680555555555555;3.1;10.723317393399924;7.238221550595103;5.727230946831452;False;0.39511174702595875
gradient_huber__weather_calendar;gradient_huber;weather_calendar;isotonic;90;2.3758296357494144;3.186509990544689;-0.023970019627457928;0.630823225013129;5.215277777777778;5.385950272613188;3.1511818531385956;1.8614341662541602;0.5907098520512744;3.9490141189210055;6.421052631578948;2.4720385126579423;0.24720385126579422;0.7888888888888889;2.3890723470513775;23.0;4.7828276632865485;5.611316867866911;False;0.39456300358832364
xgb_poisson__official_plus_forecast;xgb_poisson;official_plus_forecast;affine;70;2.3297309113873377;2.9927525900893195;0.09677010561194244;0.6544683685363324;5.215277777777778;5.455657124519348;3.1511818531385956;1.2752003871261384;0.40467368960507033;3.885363507270813;7.818356227874755;3.9329927206039423;0.3932992720603942;0.6263888888888889;3.247523784637451;13.093255996704102;2.749704320751434;-0.8104342880076665;False;0.3944801277656419
gradient_huber__weather_calendar;gradient_huber;weather_calendar;spread;90;2.3745350980501234;3.060350479225074;0.05550643330483629;0.6415954707894096;5.215277777777778;5.424866521566944;3.1511818531385956;1.3307674123228703;0.422307399046938;3.804574084351137;7.594502096979868;3.789928012628731;0.3789928012628731;0.6444444444444445;2.3890723470513775;16.07851004840439;4.725733788116648;1.4299798673845787;False;0.3937969211242388
poisson_glm__weather_calendar;poisson_glm;weather_calendar;round;90;2.2958333333333334;3.039782521460668;0.06815924801601392;0.614940246698518;5.215277777777778;4.844444444444444;3.1511818531385956;1.3470091413761869;0.4274615697074283;3.0;7.0;4.0;0.4;0.6944444444444444;3.0;28.0;1.2546964186738174;0.7482907745440803;False;0.39346881747945384
poisson_glm__all_operational;poisson_glm;all_operational;isotonic;108;2.3504443523065075;3.0701479132040523;0.0494493325071611;0.6013756708637009;5.215277777777778;5.381494161795657;3.1511818531385956;1.7725591535059746;0.562506144080671;4.187013088892905;6.996237803377223;2.8092247144843183;0.28092247144843185;0.8;2.942895189240753;20.0;3.6632432704675866;1.7546987314446927;False;0.3914506298432531
hist_absolute__all_operational;hist_absolute;all_operational;spread;108;2.3718666001260225;3.1018340032253477;0.029727377255462817;0.6369586658298215;5.215277777777778;5.441084612093058;3.1511818531385956;1.207062601576982;0.38305075931264987;3.6595376656362157;7.539822263658965;3.880284598022749;0.3880284598022749;0.5847222222222223;2.4877540572256938;10.009177953894707;4.608043212204316;2.804878929678045;False;0.3912383581770442
extra_trees__weather_calendar;extra_trees;weather_calendar;affine;90;2.426544461000064;3.128306981846669;0.013094884000897311;0.6301443557787141;5.215277777777778;5.62526394618591;3.1511818531385956;1.2769965591341075;0.40524368908199043;3.9427919415130357;7.889846975783262;3.947055034270226;0.3947055034270226;0.6486111111111111;2.9055632678595114;13.227231786880601;7.019538037739093;3.682279641399888;False;0.39078436406413136
gradient_huber__all_operational;gradient_huber;all_operational;isotonic;108;2.293526254280357;3.0325881401400863;0.07256488184806253;0.6209796211141141;5.215277777777778;5.318554828165968;3.1511818531385956;1.773415816116152;0.5627779984674066;4.037740333078342;7.006383594362869;2.9686432612845266;0.29686432612845265;0.8333333333333334;2.4257332867141614;23.0;1.1529457446456615;0.5098455515349487;False;0.39048594678862475
xgb_squared__official_plus_forecast;xgb_squared;official_plus_forecast;affine;70;2.330793578094906;3.0128607819176874;0.08459179457250376;0.6549551049685544;5.215277777777778;5.437508390347163;3.1511818531385956;1.2355420116366216;0.3920884510064103;3.783786654472351;7.721948814392089;3.938162159919738;0.3938162159919738;0.6236111111111111;2.8568084239959717;12.697738647460938;2.7965718321281585;-0.14398333535817764;False;0.3895532563278532
hist_poisson__all_operational;hist_poisson;all_operational;isotonic;108;2.3763145308387763;3.129510567339144;0.012335333746449906;0.5728247364578397;5.215277777777778;5.3913952175728515;3.1511818531385956;1.4677376908836162;0.46577371896888176;3.628089556404863;7.376706266270249;3.7486167098653858;0.37486167098653855;0.7902777777777777;1.7863407955690331;23.0;4.804213320666539;3.7221703836854747;False;0.38274420282572974
official_temporal;official_xgb;official_50;affine;50;2.3750125408172607;3.0904985560026956;0.036806013634569146;0.6477181027526226;5.215277777777778;5.501644437842899;3.1511818531385956;1.2601046293690377;0.39988318291245745;3.997968077659607;7.894850397109978;3.896882319450371;0.3896882319450371;0.6694444444444444;2.857672691345215;11.645513534545898;4.746790770669285;2.429185298707859;False;0.38244942460248
poisson_glm__weather_calendar;poisson_glm;weather_calendar;spread;90;2.3868902153434606;3.0435886744360605;0.06582424616694793;0.6084333491309193;5.215277777777778;5.448345514544895;3.1511818531385956;1.3743590820911198;0.43614083418329225;3.936396801094825;7.30022761968539;3.3638308185905648;0.33638308185905647;0.6680555555555555;2.792868142844252;30.180710437941958;5.270639915486797;0.8744390775855093;False;0.38038634292204015
xgb_squared__all_operational;xgb_squared;all_operational;round;108;2.234722222222222;2.9427405971682625;0.1267056833578606;0.639104148787642;5.215277777777778;4.947222222222222;3.1511818531385956;1.208451027791716;0.38349136422834235;3.0;7.0;4.0;0.4;0.6833333333333333;2.0;14.0;-1.4405284103773952;-2.4679945803814496;False;0.3759044472360874
xgb_tweedie__official_plus_forecast;xgb_tweedie;official_plus_forecast;affine;70;2.366750471128358;3.0741112460169444;0.04699356787239806;0.6277106736176045;5.215277777777778;5.48233931892448;3.1511818531385956;1.1802084720171853;0.37452883617036914;3.8050609707832335;7.605430054664612;3.800369083881378;0.3800369083881378;0.6319444444444444;2.8659417629241943;11.52963638305664;4.382403101062127;1.8860564861032936;False;0.3751620053236255
poisson_glm__official_50;poisson_glm;official_50;isotonic;50;2.412750804225471;3.1210674134144725;0.017657415688856815;0.5901102842284588;5.215277777777778;5.5098648191334645;3.1511818531385956;1.4117538770070936;0.44800774528482973;4.0;7.71451584347189;3.71451584347189;0.371451584347189;0.7833333333333333;3.23609651477928;18.516697655489708;6.411187026828835;3.4423367703754426;False;0.37494487323302284
xgb_tweedie__official_plus_forecast;xgb_tweedie;official_plus_forecast;isotonic;70;2.3534206453296873;3.0613968050137412;0.05486048316123893;0.6042192363361555;5.215277777777778;5.4392649859189985;3.1511818531385956;1.3261706761414722;0.42084866502407614;3.765095901489258;7.15625;3.391154098510742;0.3391154098510742;0.6708333333333333;2.8659417629241943;20.799373626708984;3.794508742633873;1.4646585110234867;False;0.3739056260420436
hist_absolute__official_plus_forecast;hist_absolute;official_plus_forecast;spread;70;2.3867117980908;3.140273784560587;0.005529969403572199;0.6213318645848009;5.215277777777778;5.412164761016519;3.1511818531385956;1.1408094934592168;0.3620259149191799;3.6290275840239743;7.4270403332027;3.7980127491787257;0.3798012749178726;0.6111111111111112;2.0799048881254145;9.286149305820919;5.262771058243687;4.078898449144086;False;0.37361988571266413
xgb_squared__history_calendar;xgb_squared;history_calendar;round;30;2.326388888888889;3.1466472457027796;0.0014891446123798113;0.5888678254409447;5.215277777777778;4.966666666666667;3.1511818531385956;1.1870886301600883;0.37671219418128504;3.0;7.0;4.0;0.4;0.6819444444444445;3.0;15.0;2.6023088331994293;4.29013570439527;False;0.37313159849268934
xgb_tweedie__weather_calendar;xgb_tweedie;weather_calendar;spread;90;2.3960490095615388;3.1451334265901685;0.0024496597893378658;0.6017215099076483;5.215277777777778;5.461796908864268;3.1511818531385956;1.1791851108523548;0.37420408145530526;3.729813539981842;7.468685375849406;3.7388718358675637;0.3738871835867564;0.6333333333333333;2.499779462814331;11.597771053844031;5.674576435898815;4.239962809768549;False;0.37258568424358546
poisson_glm__official_50;poisson_glm;official_50;affine;50;2.3893686643824923;3.040501396572407;0.06771845573613255;0.6390337000935047;5.215277777777778;5.479358297180605;3.1511818531385956;1.2188650753043653;0.3867961711223897;3.964351861184588;7.65070559845554;3.686353737270952;0.3686353737270952;0.6541666666666667;3.23609651477928;14.47482708617305;5.379948636373744;0.7721166365183274;False;0.3722473244762253
xgb_absolute__all_operational;xgb_absolute;all_operational;affine;108;2.334884390566084;3.064468548825491;0.05296286376294834;0.6525854670748421;5.215277777777778;5.387130180332396;3.1511818531385956;1.157358503936787;0.36727759865209025;3.688707208633423;7.466257405281065;3.7775501966476424;0.3777550196647642;0.6263888888888889;2.7317895889282227;11.633148193359375;2.9769917122914435;1.5664661030292404;False;0.3722113984983303
xgb_tweedie__official_50;xgb_tweedie;official_50;affine;50;2.3989634785387253;3.1369666152415725;0.007623512299660851;0.6247774461707932;5.215277777777778;5.552218050426907;3.1511818531385956;1.1982601168258988;0.38025736776581925;3.9135908603668215;7.842918395996093;3.9293275356292714;0.3929327535629271;0.6833333333333333;2.689105987548828;11.36775016784668;5.803115240184842;3.969288089244838;False;0.37197561257497647
xgb_squared__official_plus_forecast;xgb_squared;official_plus_forecast;isotonic;70;2.3240763041708203;3.0500341946948772;0.06186337950464671;0.6200573836635883;5.215277777777778;5.413565776083204;3.1511818531385956;1.4044504203376778;0.445690057188809;4.142341065406799;7.583333492279053;3.4409924268722536;0.34409924268722536;0.7458333333333333;2.7560667991638184;18.074705123901367;2.500315339085235;1.0880646065975164;False;0.37182859400882623
xgb_tweedie__all_operational;xgb_tweedie;all_operational;isotonic;108;2.356765029827754;3.102711864697408;0.029178098678604325;0.6177902165977124;5.215277777777778;5.425930931833055;3.1511818531385956;1.382529509769124;0.43873364794612424;3.948844516277313;7.740740776062012;3.7918962597846986;0.37918962597846984;0.7986111111111112;2.4775798320770264;20.90704345703125;3.942008403058872;2.8339741173181165;False;0.37042428844599806
xgb_poisson__weather_calendar;xgb_poisson;weather_calendar;spread;90;2.386454238385698;3.0986717762591156;0.03170469665337705;0.6245340779546823;5.215277777777778;5.524984040961223;3.1511818531385956;1.248507413500145;0.3962029078888685;4.0070307970047;7.635329733292261;3.6282989362875613;0.3628298936287561;0.6763888888888889;3.0744705200195312;12.644451289706764;5.2514117276811545;2.700072431305278;False;0.3700039935422777
poisson_glm__weather_calendar;poisson_glm;weather_calendar;raw;90;2.3234904338676983;3.0366165171077797;0.0700993049108366;0.6131341983579051;5.215277777777778;4.837756101517473;3.1511818531385956;1.3226644547363926;0.4197359963275401;3.4084757304050437;6.518238620713738;3.1097628903086947;0.3109762890308695;0.6486111111111111;2.5457778988540367;28.20780586008458;2.4744763032884975;0.6433590812777501;False;0.36800067728597513
extra_trees__history_calendar;extra_trees;history_calendar;spread;30;2.4430332585123735;3.196442149367465;-0.03036327299565178;0.5993134454534975;5.215277777777778;5.493563989398024;3.1511818531385956;1.2031440725245228;0.3818072483903727;3.8809460303648495;7.612059314418125;3.7311132840532752;0.3731113284053275;0.6777777777777778;2.9187926770520884;14.903135373542852;7.746754670661571;5.940500951935901;False;0.3668466711619768
xgb_poisson__official_50;xgb_poisson;official_50;affine;50;2.393762074245347;3.130403821613817;0.011771436246133193;0.6335899373647065;5.215277777777778;5.544977046052614;3.1511818531385956;1.2275562897083145;0.389554251997758;4.151710462570191;7.979892444610596;3.8281819820404053;0.3828181982040405;0.7194444444444444;3.278984308242798;12.172737121582031;5.573714174772082;3.7517757389255335;False;0.3653968938815164
