candidate;fold;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction
active_d3_flexible;1;2.500011744101842;3.4466377105561476;0.09074820893125024;0.5651041666666666;5.541666666666667;5.061733784278234;3.6296996966629598;1.2790963563718387;0.3523972954423207;3.4826544284820558;7.100969266891479;3.618314838409423;0.40203498204549143;0.5666666666666667;1.893822431564331;8.896055221557617
active_d3_flexible;2;2.3354183197021485;3.014878835232442;0.2825617371707344;0.76953125;5.075;4.539768465360006;3.5743307536005187;1.2622925705396828;0.35315494215753307;3.1607296586036684;6.439754915237425;3.2790252566337568;0.3279025256633757;0.6;2.466719627380371;13.270957946777344
active_d3_flexible;3;2.4570095241069794;3.1317056855285252;-0.01604442629883951;0.6005799202609641;5.925;5.695327947537105;3.1199076155251397;0.9853383344950969;0.31582292039414944;4.3839000225067135;7.403458571434021;3.019558548927307;0.33550650543636745;0.6416666666666667;3.8279974460601807;8.651556015014648
active_d3_flexible;4;2.0273684759934745;2.6288113200751715;0.25370961592274655;0.6508413461538461;5.3;4.959284363190333;3.055783880782543;1.2285081376500566;0.40202716735826655;3.619249904155731;7.275016093254089;3.6557661890983577;0.4541324458507278;0.7083333333333334;2.641599178314209;13.02396297454834
active_d3_flexible;5;1.8859864473342896;2.348697581857439;-0.02472783145720303;0.5786363636363636;4.241666666666666;4.348352877298991;2.329914462069418;0.8961527710591294;0.3846290435328562;3.3592490553855896;5.876932525634765;2.5176834702491755;0.31471043378114694;0.6083333333333333;2.9327592849731445;9.234739303588867
active_d3_flexible;6;2.3176813503106435;2.8562393037050375;-0.03508244966231011;0.5978260869565217;5.208333333333333;5.625939053297043;2.8191894458607534;1.1305255827595393;0.4010108594934697;4.1965516090393065;7.937350940704346;3.7407993316650394;0.4646955691509365;0.675;3.5877420902252197;10.213774681091309
xgb_half_life_180;1;2.5493508160114287;3.575972194473315;0.021228847618430136;0.5425347222222222;5.541666666666667;4.974647094806035;3.6296996966629598;1.1132030659326617;0.30669288342396706;3.2779846787452698;7.110671043395996;3.8326863646507263;0.42585404051674736;0.6;2.980973958969116;8.038105010986328
xgb_half_life_180;2;2.4959492087364197;3.1527973057532983;0.21542058300703404;0.6631944444444445;5.075;4.531361746788025;3.5743307536005187;1.382486918534457;0.3867820338511877;3.144456219673157;5.979956555366515;2.835500335693358;0.28355003356933584;0.6166666666666667;2.527829647064209;15.409439086914062
xgb_half_life_180;3;2.480816779534022;3.1839271738691783;-0.050212220076670144;0.5523740485683218;5.925;5.5103467285633085;3.1199076155251397;0.8208047385431795;0.2630862319315896;4.106953287124634;6.908207440376281;2.801254153251647;0.3112504614724052;0.6833333333333333;3.7857725620269775;7.782599925994873
xgb_half_life_180;4;2.0384842276573183;2.7194461692317984;0.20136204456268858;0.5793269230769231;5.3;5.258684877554575;3.055783880782543;1.130578151517606;0.36997974844611103;4.013387656211853;7.093694901466369;3.0803072452545166;0.38264686276453636;0.825;3.323748826980591;12.31718635559082
xgb_half_life_180;5;1.94919962088267;2.3742167402846186;-0.04711662779198855;0.5700000000000001;4.241666666666666;4.767147016525269;2.329914462069418;0.7200236561586798;0.30903437352766955;3.712412214279175;6.119753170013428;2.4073409557342527;0.3009176194667816;0.825;3.168701648712158;7.241599082946777
xgb_half_life_180;6;2.373916586240133;2.864466647939474;-0.04105410944155685;0.5718167701863354;5.208333333333333;5.748628218968709;2.8191894458607534;1.178131520041273;0.4178972512014234;4.225943756103516;7.607742977142334;3.3817992210388184;0.42009928211662334;0.575;2.791794776916504;10.195530891418457
xgb_half_life_365;1;2.488885341087977;3.514124872903108;0.05479224938511984;0.5542534722222222;5.541666666666667;4.932858639955521;3.6296996966629598;1.149821318897914;0.3167813910211432;3.33530730009079;7.152168583869933;3.8168612837791436;0.4240956981976826;0.6583333333333333;2.4890198707580566;7.890011787414551
xgb_half_life_365;2;2.437671887874603;3.116907582786682;0.2331813621719211;0.6979166666666667;5.075;4.45911126534144;3.5743307536005187;1.3211519485473524;0.3696221865356251;3.2419400215148926;5.7237094879150385;2.481769466400146;0.2481769466400146;0.6416666666666667;2.6033802032470703;15.523765563964844
xgb_half_life_365;3;2.454072231054306;3.1399025684685133;-0.02137014804741355;0.5882566147154766;5.925;5.642791777849197;3.1199076155251397;0.8800473880315277;0.2820748228736892;4.2777660369873045;7.083676099777222;2.805910062789917;0.31176778475443523;0.625;3.6471922397613525;7.592209815979004
xgb_half_life_365;4;2.0460976898670196;2.840803331821145;0.1284920550662939;0.6448317307692308;5.3;5.045230978727341;3.055783880782543;0.888718563959656;0.2908316159230697;3.830040919780731;6.652602481842041;2.82256156206131;0.3506287654734548;0.7916666666666666;3.1127848625183105;8.5111083984375
xgb_half_life_365;5;1.8723653296629588;2.3270747119717567;-0.0059467317356707294;0.5654545454545454;4.241666666666666;4.463246717055639;2.329914462069418;0.6905073213976983;0.2963659536171956;3.518063175678253;5.763240885734558;2.2451777100563053;0.28064721375703816;0.7;2.9864652156829834;6.152480602264404
xgb_half_life_365;6;2.3313842952251433;2.861347364648201;-0.03878801597410053;0.5578416149068323;5.208333333333333;5.525119088093439;2.8191894458607534;1.0101032122349438;0.35829561355588135;4.279257798194886;7.1315521717071535;2.852294373512268;0.3543222824238842;0.675;2.6349029541015625;9.763647079467773
xgb_half_life_540;1;2.5138343850771587;3.488512980994488;0.0685199001389134;0.5494791666666666;5.541666666666667;5.018971784909566;3.6296996966629598;1.227310707606858;0.33813009619920115;3.4597413659095766;7.523764038085937;4.06402267217636;0.45155807468626225;0.6583333333333333;2.275928258895874;8.361751556396484
xgb_half_life_540;2;2.3932348171869915;2.9980188338834166;0.2905635101716001;0.7165798611111112;5.075;4.497687168916067;3.5743307536005187;1.4439188304807633;0.4039690028759273;3.186838912963867;5.733120346069335;2.5462814331054684;0.25462814331054684;0.65;2.3036816120147705;16.254987716674805
xgb_half_life_540;3;2.4553514778614045;3.151080373232776;-0.028655085773627853;0.5955056179775281;5.925;5.634708605209986;3.1199076155251397;0.8999059757643357;0.2884399433131498;4.248144674301147;7.14921190738678;2.901067233085633;0.32234080367618145;0.6416666666666667;3.665113687515259;7.824362754821777
xgb_half_life_540;4;2.075202743212382;2.8414639281132827;0.1280866895497874;0.6526442307692308;5.3;4.995681162675222;3.055783880782543;0.9255849467687255;0.30289607605747837;3.8170660614967344;6.675793933868408;2.8587278723716736;0.3551214748287794;0.8;3.096165895462036;9.266310691833496
xgb_half_life_540;5;1.868351976076762;2.3262312742424074;-0.0052176621756439;0.5845454545454546;4.241666666666666;4.35520449479421;2.329914462069418;0.6832670503203595;0.29325842705550886;3.4402074575424195;5.569319915771484;2.129112458229064;0.266139057278633;0.6583333333333333;2.7973358631134033;6.938578128814697
xgb_half_life_540;6;2.3447825411955514;2.8627307370894757;-0.03979270216579289;0.562111801242236;5.208333333333333;5.55261581937472;2.8191894458607534;1.004670674845593;0.35636862798301494;4.234034776687622;7.3887450218200685;3.1547102451324465;0.3918894714450244;0.7;2.9912168979644775;9.326613426208496
xgb_half_life_730;1;2.531288371483485;3.511081161634852;0.056428897867728645;0.5499131944444444;5.541666666666667;5.0429243505001065;3.6296996966629598;1.2561593657185999;0.34607804245444224;3.4322805404663086;7.4916219234466555;4.059341382980347;0.4510379314422608;0.5583333333333333;2.4388177394866943;8.542889595031738
xgb_half_life_730;2;2.3743992586930593;2.9974171771983;0.2908482277805;0.7300347222222222;5.075;4.494496486584345;3.5743307536005187;1.4328063658085062;0.4008600391458463;3.22240127325058;6.014251184463501;2.791849911212921;0.27918499112129214;0.6083333333333333;2.5217442512512207;15.864487648010254
xgb_half_life_730;3;2.441066688299179;3.149085809523578;-0.027353266388217445;0.5690467560710403;5.925;5.570628235737483;3.1199076155251397;0.8584747073847769;0.2751602974116525;4.2719587802886965;7.174114561080932;2.902155780792236;0.3224617534213595;0.7083333333333334;3.7659761905670166;7.794188022613525
xgb_half_life_730;4;2.0432973901430764;2.6554767320396153;0.23849279974041093;0.6502403846153847;5.3;5.019883835315705;3.055783880782543;1.260137260966231;0.4123777433643402;3.8093605279922484;7.192975759506226;3.383615231513977;0.4203248734799973;0.7416666666666667;2.772279977798462;14.129463195800781
