fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
1,count,gradient_boosting_absolute,2.0057171102045017,2.677313806671508,-0.08196649109952459,1.6072565327861283,1.0428190387596386,,,,,,,,,,
1,count,hist_gradient_boosting_poisson,2.0899461722588653,2.806493975939558,-0.18889495509772725,1.8354782703865866,1.0866116898170959,,,,,,,,,,
1,count,poisson_regressor,1.9710227503924524,2.6298534828956392,-0.04394678725652712,1.526683254868762,1.0247806330614924,,,,,,,,,,
1,count,tweedie_regressor,1.9626893245071118,2.6155247841713645,-0.032601935657599945,1.5121559660967872,1.0204478908581616,,,,,,,,,,
1,count,negative_binomial,2.0437799299403316,2.7076220272786165,-0.10660169878330783,1.6090395430876467,1.0626087852236115,,,,,,,,,,
1,classification,rf_raw,,,,,,0.3118388453464527,0.2033896040997698,0.5957354157434929,0.08696079130287523,0.5833333333333334,0.30526315789473685,0.4603174603174603,0.3670886075949367,0.3958333333333333,0.565420141691328
1,classification,rf_sigmoid,,,,,,0.3118388453464527,0.2081973533339017,0.6262659926295929,0.12508003983250635,0.7375,0.0,0.0,0.0,0.0,0.565420141691328
1,classification,rf_isotonic,,,,,,0.2726533595894498,0.21177951795389569,0.643927448828053,0.14814053832307805,0.725,0.2857142857142857,0.031746031746031744,0.05714285714285714,0.029166666666666667,0.5301318267419962
1,classification,negative_binomial_derived_risk,,,,,,0.35248553805615934,0.20565399606057053,0.6542710039122599,0.11654835822851632,0.6375,0.34210526315789475,0.4126984126984127,0.37410071942446044,0.31666666666666665,0.5985113442740561
2,count,gradient_boosting_absolute,1.7729455004878012,2.2413237017668437,-0.08486592501299217,1.3438400301133282,1.0263602849486833,,,,,,,,,,
2,count,hist_gradient_boosting_poisson,1.8472969627407945,2.3470492538932963,-0.18962835757191887,1.5409658682344167,1.0694024359698722,,,,,,,,,,
2,count,poisson_regressor,1.9039311297574273,2.3284456632581625,-0.17084421981311815,1.431791654231318,1.1021880234462103,,,,,,,,,,
2,count,tweedie_regressor,1.8773679504432639,2.2976180465548683,-0.1400465072751409,1.3874743940915806,1.086810566957826,,,,,,,,,,
2,count,negative_binomial,1.9552247802229061,2.3997811101299353,-0.24368432846618338,1.5440456581835003,1.1318819794608324,,,,,,,,,,
2,classification,rf_raw,,,,,,0.2733307778164686,0.19409079466650958,0.5757652276701462,0.17510229474977917,0.5333333333333333,0.20909090909090908,0.4791666666666667,0.2911392405063291,0.4583333333333333,0.5210503472222223
2,classification,rf_sigmoid,,,,,,0.2733307778164686,0.1601666578867181,0.5011087428428019,0.06898891115378625,0.8083333333333333,1.0,0.041666666666666664,0.08,0.008333333333333333,0.5210503472222223
2,classification,rf_isotonic,,,,,,0.22062979017845893,0.16611463662522932,0.5149586638622254,0.08698820990390624,0.7083333333333334,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.2,0.5101996527777777
2,classification,negative_binomial_derived_risk,,,,,,0.25056755473267733,0.18229956301552974,0.5794487448057677,0.15681300042283658,0.6583333333333333,0.24242424242424243,0.3333333333333333,0.2807017543859649,0.275,0.5560980902777777
3,count,gradient_boosting_absolute,2.116479256655708,3.1519623000214114,-0.06193931613978321,1.9626903953028003,1.0358370295871286,,,,,,,,,,
3,count,hist_gradient_boosting_poisson,2.2177520765628063,3.257855056090081,-0.13449134770645,2.1397062419531703,1.0854014827328868,,,,,,,,,,
3,count,poisson_regressor,2.0863519272766955,2.944329657498379,0.07336107750349807,1.6929011819147277,1.0210922579220096,,,,,,,,,,
3,count,tweedie_regressor,2.0873853175983474,2.9794663955279974,0.05111265568226464,1.7156869280816136,1.0215980148094526,,,,,,,,,,
3,count,negative_binomial,2.111617875692842,2.9715846961612242,0.05612627338997134,1.7472240697541161,1.0334577960555782,,,,,,,,,,
3,classification,rf_raw,,,,,,0.3086081218441382,0.2035163046982588,0.5957141675181421,0.08282543580434532,0.5958333333333333,0.3473684210526316,0.4852941176470588,0.4049079754601227,0.3958333333333333,0.5661764705882353
3,classification,rf_sigmoid,,,,,,0.3086081218441382,0.20822060633583084,0.6104726272722123,0.09582537512236997,0.7166666666666667,0.0,0.0,0.0,0.0,0.5661764705882353
3,classification,rf_isotonic,,,,,,0.29679939792203436,0.21079903342072892,0.6181365484476358,0.14950086483106573,0.7166666666666667,0.0,0.0,0.0,0.0,0.5268467852257182
3,classification,negative_binomial_derived_risk,,,,,,0.3823510124752404,0.2116473519282738,0.6395365040059282,0.12977840459391687,0.6166666666666667,0.2777777777777778,0.22058823529411764,0.2459016393442623,0.225,0.5540355677154583
4,count,gradient_boosting_absolute,1.9776537640136593,2.7098027084548413,-0.10606320449778628,1.5230395771117078,1.062601835701845,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.061672502768343,2.7680317342997802,-0.15410873872495112,1.6757285558260782,1.1077454638022912,,,,,,,,,,
4,count,poisson_regressor,1.9065499756422755,2.648754569498052,-0.0567884004172603,1.3563174511023286,1.0243974657440578,,,,,,,,,,
4,count,tweedie_regressor,1.8975776600516674,2.6343790194270853,-0.045348541623071004,1.333787197699884,1.0195766021578418,,,,,,,,,,
4,count,negative_binomial,1.91981812981778,2.673196132753154,-0.07638155778238942,1.3907755499822747,1.0315265017966846,,,,,,,,,,
4,classification,rf_raw,,,,,,0.42992444682651954,0.21499371551779997,0.6208730859773696,0.09657328352448315,0.4041666666666667,0.33497536945812806,0.8947368421052632,0.4874551971326165,0.8458333333333333,0.5989249037227214
4,classification,rf_sigmoid,,,,,,0.42992444682651954,0.21849018683569438,0.6294859926501409,0.09717118785450658,0.6833333333333333,0.0,0.0,0.0,0.0,0.5989249037227214
4,classification,rf_isotonic,,,,,,0.33032498647499803,0.2188460815437169,0.6303647661802787,0.08537138152585472,0.6833333333333333,0.0,0.0,0.0,0.0,0.5235879332477534
4,classification,negative_binomial_derived_risk,,,,,,0.40141251341930523,0.2179503163993642,0.6357665840924127,0.10639438718141905,0.625,0.4,0.3684210526315789,0.3835616438356164,0.2916666666666667,0.5855263157894737
5,count,gradient_boosting_absolute,1.655481157470987,2.1722111285298435,0.0040066536232086225,1.1570157995069101,0.9592219738819349,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,1.7848870077589676,2.3005045447855026,-0.117116739834638,1.2626096584730497,1.034202552540247,,,,,,,,,,
5,count,poisson_regressor,1.7286697014070846,2.1817522375388245,-0.004762062225112329,1.1608745292425353,1.0016290162472954,,,,,,,,,,
