fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
3,classification,negative_binomial_derived_risk,,,,,,0.37572247429575806,0.1672200513083149,0.5203457306705993,0.11893332210057353,0.6032388663967612,0.2391304347826087,0.44,0.30985915492957744,0.3724696356275304,0.5690355329949239
4,count,gradient_boosting_absolute,2.3904936694346217,3.172553709031006,-0.021328500712197496,1.7052729156306767,1.0088218683861419,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.4940914188578187,3.2299873050331045,-0.05864199001575421,1.8276665323413805,1.0525415721736975,,,,,,,,,,
4,count,poisson_regressor,2.4472502334164483,3.134775147361315,0.0028505017440949576,1.587036880346459,1.0327739347109466,,,,,,,,,,
4,count,tweedie_regressor,2.4331472714324693,3.1134764304647655,0.016354408593628245,1.5685611681229366,1.0268222868817258,,,,,,,,,,
4,count,negative_binomial,2.4569714677272425,3.15718922091747,-0.011459989174528395,1.6092321566345562,1.036876431984137,,,,,,,,,,
4,classification,rf_raw,,,,,,0.3402308640738976,0.19505758833489362,0.578467477877415,0.14802333220032673,0.4493927125506073,0.27011494252873564,0.8392857142857143,0.40869565217391307,0.7044534412955465,0.6084517576664173
4,classification,rf_sigmoid,,,,,,0.3402308640738976,0.17238335538448965,0.527394647479444,0.05664622465807232,0.7732793522267206,0.5,0.03571428571428571,0.06666666666666667,0.016194331983805668,0.6084517576664173
4,classification,rf_isotonic,,,,,,0.3023955541364129,0.17304048293119853,0.6646252247272035,0.0449205513196094,0.7692307692307693,0.47058823529411764,0.14285714285714285,0.2191780821917808,0.06882591093117409,0.6012528047868362
4,classification,negative_binomial_derived_risk,,,,,,0.27653036742801973,0.1798928124419246,0.5442720359400572,0.06835019057708092,0.5951417004048583,0.26595744680851063,0.44642857142857145,0.3333333333333333,0.3805668016194332,0.5851720269259536
5,count,gradient_boosting_absolute,2.4043777837569578,2.907384770754287,-0.037847224557852055,1.7683806165905467,0.9426868801280959,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,2.488813347347037,3.0367589399014823,-0.13226750375752228,1.845159687678095,0.9757916187221349,,,,,,,,,,
5,count,poisson_regressor,2.4297768449089334,2.9236388071826624,-0.04948404765102987,1.783234028763253,0.9526451162577468,,,,,,,,,,
5,count,tweedie_regressor,2.4421815309763297,2.9351477963357895,-0.057762959652930324,1.7960785372147248,0.9575086343316704,,,,,,,,,,
5,count,negative_binomial,2.402205727152636,2.8984963248737365,-0.03151111941373608,1.7552391648949321,0.9418352796526538,,,,,,,,,,
5,classification,rf_raw,,,,,,0.24746786723478278,0.17533155499114209,0.5350923628533855,0.1967332150791636,0.4534412955465587,0.21341463414634146,0.8536585365853658,0.34146341463414637,0.6639676113360324,0.6391191096376982
5,classification,rf_sigmoid,,,,,,0.24746786723478278,0.14017267255778043,0.4546785425426331,0.07870296187265304,0.8097165991902834,0.25,0.07317073170731707,0.11320754716981132,0.048582995951417005,0.6391191096376982
5,classification,rf_isotonic,,,,,,0.21719741610233204,0.14019661862496066,0.45424791839219925,0.06713671019707057,0.7975708502024291,0.2631578947368421,0.12195121951219512,0.16666666666666666,0.07692307692307693,0.6316599573762727
5,classification,negative_binomial_derived_risk,,,,,,0.28307853086321455,0.13702104030410886,0.44339211959402225,0.09589075316725851,0.7773279352226721,0.26666666666666666,0.1951219512195122,0.22535211267605634,0.1214574898785425,0.6382903149419844
