fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
4,count,gradient_boosting_absolute,1.984038532000191,2.7241362482967952,-0.11779522499683415,1.5341400117745139,1.066032398880533,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.028019047974754,2.701284481819516,-0.09912034586561314,1.6196066472016617,1.0896633184378766,,,,,,,,,,
4,count,poisson_regressor,1.8442867575952884,2.544702497930781,0.024609251434704493,1.230315286182929,0.9909431720768191,,,,,,,,,,
4,count,tweedie_regressor,1.837539939820582,2.5341922488535964,0.03264982113227077,1.2146012083596622,0.9873180779966507,,,,,,,,,,
4,count,negative_binomial,1.8514697016744601,2.568421681925149,0.00634126484269637,1.256894943253387,0.9948025986878662,,,,,,,,,,
4,classification,rf_raw,,,,,,0.42514598914265134,0.21231041248228666,0.6148353298981152,0.11419944104901163,0.6833333333333333,0.5,0.19736842105263158,0.2830188679245283,0.125,0.6145699614890885
4,classification,rf_sigmoid,,,,,,0.42514598914265134,0.21919762802920387,0.6313012814461182,0.12017379515230546,0.6833333333333333,0.0,0.0,0.0,0.0,0.6145699614890885
4,classification,rf_isotonic,,,,,,0.3467468239564428,0.21895348627849176,0.6311218756889612,0.08068360352575606,0.6833333333333333,0.0,0.0,0.0,0.0,0.5489008344030808
4,classification,negative_binomial_derived_risk,,,,,,0.45196790243614104,0.21150208963913666,0.6154687319183512,0.08717224917157271,0.6916666666666667,0.75,0.039473684210526314,0.075,0.016666666666666666,0.6176187419768935
5,count,gradient_boosting_absolute,1.6775882007660177,2.2200696711993793,-0.040364624140402094,1.204687890274593,0.9720312780594271,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,1.8087158911088181,2.3546677946932446,-0.17033894284959827,1.3334274406766373,1.0480095284874478,,,,,,,,,,
5,count,poisson_regressor,1.731482639786085,2.1671965485658657,0.00859987505572024,1.1449844857222085,1.003258894239042,,,,,,,,,,
5,count,tweedie_regressor,1.7263793384730344,2.159147556068557,0.01595034235941606,1.1381935536774224,1.000301929892618,,,,,,,,,,
5,count,negative_binomial,1.72837671341492,2.165195540841802,0.010429781505068014,1.1449622939962785,1.0014592525994885,,,,,,,,,,
5,classification,rf_raw,,,,,,0.2871641704975349,0.19916302667801844,0.5880222557174174,0.16711254910248657,0.7333333333333333,0.2608695652173913,0.11320754716981132,0.15789473684210525,0.09583333333333334,0.58127333266068
5,classification,rf_sigmoid,,,,,,0.2871641704975349,0.1743382726243533,0.5338987907727855,0.08055948666275739,0.7791666666666667,0.0,0.0,0.0,0.0,0.58127333266068
5,classification,rf_isotonic,,,,,,0.26278422518684236,0.1743055482350537,0.5338444625360855,0.09493475739899979,0.7791666666666667,0.5,0.018867924528301886,0.03636363636363636,0.008333333333333333,0.5684592876601756
5,classification,negative_binomial_derived_risk,,,,,,0.2534364948062934,0.17807995808923102,0.5419044104520947,0.09447368565958644,0.7791666666666667,0.5,0.03773584905660377,0.07017543859649122,0.016666666666666666,0.5358692362021996
