model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean
tweedie_regressor,1.895141768569315,2.5301899699464236,0.017488935950699336,1.3727022277857495,1.0002009961266065
poisson_regressor,1.9046482127382816,2.541475399067499,0.008704783621685808,1.385445381333745,1.005218222323146
gradient_boosting_absolute,1.9166768778926253,2.626217408845439,-0.0585040934129728,1.5232616694343635,1.0115666037840911
negative_binomial,1.933404387116063,2.5750014875678695,-0.01762122951967915,1.4223980914287802,1.0203948992000218
hist_gradient_boosting_poisson,1.984884229461283,2.6947917774825116,-0.11450396311771205,1.6630311316303192,1.0475644705999498
