fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
1,count,gradient_boosting_absolute,2.8742362702798068,3.9116574057310607,-0.2509046324499815,2.1271682408927046,1.0878916895386195,,,,,,,,,,
1,count,hist_gradient_boosting_poisson,2.995659830491609,4.115487354123761,-0.38466629816949816,2.4809003589978413,1.1338502223963767,,,,,,,,,,
1,count,poisson_regressor,2.664228523995428,3.609515153167142,-0.06512436047166381,1.6893356801088337,1.0084042499415715,,,,,,,,,,
1,count,tweedie_regressor,2.6569086331952083,3.600130397354303,-0.059592904375571853,1.6811578352108794,1.0056336884354662,,,,,,,,,,
1,count,negative_binomial,2.6620344360481405,3.584243471433887,-0.05026183595689648,1.6674965824250298,1.0075737927976505,,,,,,,,,,
1,classification,rf_raw,,,,,,0.37541868116016885,0.26477225139053334,0.7346759863466886,0.1401366808902425,0.4979757085020243,0.38345864661654133,0.5483870967741935,0.45132743362831856,0.5384615384615384,0.48917748917748916
1,classification,rf_sigmoid,,,,,,0.37541868116016885,0.25460082200057277,0.7132908526978865,0.12979371492351405,0.6153846153846154,0.4772727272727273,0.22580645161290322,0.30656934306569344,0.17813765182186234,0.48917748917748916
1,classification,rf_isotonic,,,,,,0.3664274805195057,0.2724915261358847,1.8532376264071697,0.1530066448619274,0.562753036437247,0.3770491803278688,0.24731182795698925,0.2987012987012987,0.24696356275303644,0.4787390029325514
1,classification,negative_binomial_derived_risk,,,,,,0.4278076158646882,0.24088004927798037,0.6780174142883729,0.10032422125012301,0.5344129554655871,0.43037974683544306,0.7311827956989247,0.5418326693227091,0.6396761133603239,0.5803658706884514
2,count,gradient_boosting_absolute,2.7621626003881095,3.3914114675624827,-0.3665416879137935,2.0744472867156607,0.9539143949593595,,,,,,,,,,
2,count,hist_gradient_boosting_poisson,2.867902279783682,3.5678977605347,-0.5124698226980211,2.2410466895611556,0.9904316522271436,,,,,,,,,,
2,count,poisson_regressor,3.0717464098323726,3.6952196402429873,-0.6223420736559524,2.3801755955185615,1.0608293362570742,,,,,,,,,,
2,count,tweedie_regressor,3.0389151331869693,3.6523167261606364,-0.5848887423649367,2.3455505811158597,1.0494910365521464,,,,,,,,,,
2,count,negative_binomial,3.085595609033887,3.720784333688214,-0.6448674709371534,2.389413898755616,1.0656121649273083,,,,,,,,,,
2,classification,rf_raw,,,,,,0.23215122095607615,0.1922671954395726,0.572196567293434,0.26731623176684594,0.31983805668016196,0.14361702127659576,0.7941176470588235,0.24324324324324326,0.7611336032388664,0.6210991438829053
2,classification,rf_sigmoid,,,,,,0.23215122095607615,0.1548783729588342,0.49600133310784433,0.19353362385937578,0.1417004048582996,0.13524590163934427,0.9705882352941176,0.23741007194244604,0.9878542510121457,0.6210991438829053
2,classification,rf_isotonic,,,,,,0.20363760942552356,0.15780120497032307,0.5012697109618451,0.1723226778039031,0.25101214574898784,0.14218009478672985,0.8823529411764706,0.24489795918367346,0.854251012145749,0.6289008561170948
2,classification,negative_binomial_derived_risk,,,,,,0.1661500548551656,0.1882868903597566,0.5578793931212639,0.22759025816601994,0.43724696356275305,0.16129032258064516,0.7352941176470589,0.26455026455026454,0.6275303643724697,0.5945871306268986
3,count,gradient_boosting_absolute,2.4475171754786547,3.3936267270179594,0.12199625814004456,1.7979303539765514,0.8895098850245654,,,,,,,,,,
3,count,hist_gradient_boosting_poisson,2.43936222104081,3.4794318721300925,0.07703570967091156,1.90352094100886,0.8865461008856578,,,,,,,,,,
3,count,poisson_regressor,2.58993062282811,3.3370224467716785,0.15104146342388902,1.864688424098621,0.9412677114647381,,,,,,,,,,
3,count,tweedie_regressor,2.5949720125401123,3.3519386882897124,0.14343493831929355,1.8730196047012506,0.9430999216849627,,,,,,,,,,
3,count,negative_binomial,2.5941623311494926,3.35202752213901,0.14338953594951143,1.8803313345124162,0.942805656293123,,,,,,,,,,
3,classification,rf_raw,,,,,,0.38813207618920154,0.16237818922069966,0.5060164730986476,0.141563423159156,0.5384615384615384,0.26119402985074625,0.7,0.3804347826086957,0.5425101214574899,0.6670050761421319
