fold,task,model,mae,rmse,r2,poisson_deviance,mase_vs_train_mean,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
4,count,gradient_boosting_absolute,2.3997234069621007,3.07261156701416,0.04200595966442977,1.5960057193914998,1.0127169471208146,,,,,,,,,,
4,count,hist_gradient_boosting_poisson,2.5374797723379787,3.2540290338162707,-0.0744601979127244,1.800604856919007,1.0708520661037675,,,,,,,,,,
4,count,poisson_regressor,2.4480152091225644,3.10722464291612,0.020300717055323325,1.580357286254961,1.0330967651919394,,,,,,,,,,
4,count,tweedie_regressor,2.4477375627104556,3.0980953498343,0.026049141355453775,1.568314901922208,1.0329795945105043,,,,,,,,,,
4,count,negative_binomial,2.4465522885194546,3.2505715665492563,-0.07217814244001675,1.75877267637594,1.032479392171881,,,,,,,,,,
4,classification,rf_raw,,,,,,0.30340233585457876,0.19980137831309425,0.5889553995980327,0.17907178145058825,0.4008097165991903,0.2604166666666667,0.8928571428571429,0.4032258064516129,0.7773279352226721,0.5994764397905759
4,classification,rf_sigmoid,,,,,,0.30340233585457876,0.17313750602364833,0.5293446528927674,0.08097666734633442,0.7692307692307693,0.3333333333333333,0.017857142857142856,0.03389830508474576,0.012145748987854251,0.5994764397905759
4,classification,rf_isotonic,,,,,,0.2860015740754388,0.17424364454338928,0.6678336696749654,0.04415892585700171,0.7651821862348178,0.375,0.05357142857142857,0.09375,0.032388663967611336,0.6150897531787584
4,classification,negative_binomial_derived_risk,,,,,,0.2642226381214169,0.18050587443166363,0.5576124361797627,0.08695549608507895,0.7530364372469636,0.3684210526315789,0.125,0.18666666666666668,0.07692307692307693,0.5124345549738221
5,count,gradient_boosting_absolute,2.3705300771323765,2.8708018545254324,-0.011893583555387943,1.724579711169005,0.9294161748450184,,,,,,,,,,
5,count,hist_gradient_boosting_poisson,2.403821247328397,2.9363438654659837,-0.05862520951971639,1.75623601122022,0.9424686783159423,,,,,,,,,,
5,count,poisson_regressor,2.4067864831070076,2.896073752222972,-0.02978755929975363,1.7517770301479354,0.9436312613691823,,,,,,,,,,
5,count,tweedie_regressor,2.42590453309188,2.907726864913158,-0.03809147317927364,1.766734276578808,0.9511268949655848,,,,,,,,,,
5,count,negative_binomial,2.3544390252310325,2.8486977678843797,0.0036288216277226004,1.7005693980404482,0.9231073395125129,,,,,,,,,,
5,classification,rf_raw,,,,,,0.25656198626253884,0.17863814643479725,0.5427271852249861,0.20606074162156562,0.42105263157894735,0.20348837209302326,0.8536585365853658,0.3286384976525822,0.6963562753036437,0.6264503907174994
5,classification,rf_sigmoid,,,,,,0.25656198626253884,0.14049479268234988,0.45581641339257206,0.08163278043897551,0.8097165991902834,0.2,0.04878048780487805,0.0784313725490196,0.04048582995951417,0.6264503907174994
5,classification,rf_isotonic,,,,,,0.22821946891108572,0.13964251485456294,0.4532938590003678,0.061303524758070216,0.7894736842105263,0.21052631578947367,0.0975609756097561,0.13333333333333333,0.07692307692307693,0.62793038124556
5,classification,negative_binomial_derived_risk,,,,,,0.275706548949457,0.13293013506684156,0.43007645341642436,0.055336580364532637,0.8137651821862348,0.3333333333333333,0.12195121951219512,0.17857142857142858,0.06072874493927125,0.6767700686715605
