model,average_precision,brier,log_loss,ece_10,accuracy,precision,recall,f1,alert_rate,roc_auc
rf_sigmoid,0.09826124001870701,0.05706897351970319,0.23553545812046636,0.030086518386546923,0.9392405063291139,0.0,0.0,0.0,0.0,0.5737683438155136
rf_isotonic,0.08736193261026576,0.058232385249185115,0.3930750558021148,0.030034344672783826,0.9341772151898734,0.0,0.0,0.0,0.005063291139240506,0.5901467505241089
negative_binomial_derived_risk,0.15659410238511579,0.062610562219662,0.24795700652332323,0.04069700545040962,0.9105485232067511,0.21666666666666667,0.18055555555555555,0.19696969696969696,0.05063291139240506,0.7064365578516522
rf_raw,0.10375544395353098,0.06324471372164993,0.2714280947836091,0.063797068354068,0.8962025316455696,0.11940298507462686,0.1111111111111111,0.11510791366906475,0.056540084388185655,0.639007437356494
