candidate;family;feature_set;calibration;feature_count;mae;rmse;r2;high_auc;actual_mean;prediction_mean;actual_std;prediction_std;std_ratio;p05;p95;p05_p95_width;width_ratio;boring_4_5_share;min_prediction;max_prediction;mae_vs_official_pct;rmse_vs_official_pct;passes_accuracy_gate;resolution_score
gradient_huber__official_plus_history;gradient_huber;official_plus_history;isotonic;66;2.4406587562341486;3.433718197002006;-0.189011273785614;0.6344993659617527;5.215277777777778;5.547117850362457;3.1511818531385956;2.2323486681722295;0.7084163251158601;4.169491525423729;7.206896551724138;3.0374050263004087;0.3037405026300409;0.7763888888888889;2.415207673426586;23.0;7.642030384348497;13.80460177893601;False;0.46981874444487354
xgb_squared__official_plus_history;xgb_squared;official_plus_history;spread;66;2.4003231536219887;3.125502715549485;0.0148634472108653;0.6607959421552176;5.215277777777778;5.556539300188974;3.1511818531385956;1.5646047141117334;0.49651362156499407;3.6979247387250256;8.423437836964922;4.7255130982398965;0.47255130982398963;0.6333333333333333;2.5965423583984375;13.721646957927284;5.86308191362972;3.5893371251759953;False;0.46215742147597705
xgb_squared__all_operational;xgb_squared;all_operational;spread;108;2.3389293548336;2.9792131046264525;0.10492420756047627;0.6537510727414789;5.215277777777778;5.4599145728404865;3.1511818531385956;1.475578928032079;0.4682620669963537;3.683255822526084;8.192849683761597;4.509593861235514;0.45095938612355135;0.5916666666666667;2.354330539703369;16.21713576846653;3.1553895179967206;-1.2591769229561511;False;0.45022038195826874
official_temporal;official_xgb;official_50;spread;50;2.3977580154475606;3.113888359090114;0.0221713713542665;0.652534231660924;5.215277777777778;5.514494218301994;3.1511818531385956;1.479174347564031;0.46940304193830157;3.798305938045184;8.284562290906898;4.486256352861714;0.4486256352861714;0.5958333333333333;2.857672691345215;13.045303588443335;5.7499498829406415;3.2043995339282816;False;0.44908367455572895
xgb_poisson__all_base_operational;xgb_poisson;all_base_operational;isotonic;88;2.4021174755361345;3.232618303672529;-0.05381779460863889;0.6133967798542354;5.215277777777778;5.533979375494851;3.1511818531385956;1.973712837735227;0.626340506425993;4.156058979034424;8.102608728408807;3.946549749374383;0.3946549749374383;0.8569444444444444;3.1786959171295166;21.719017028808594;5.942218111391262;7.139496500893805;False;0.4485935802309114
gradient_huber__all_base_operational;gradient_huber;all_base_operational;spread;88;2.3143357744996966;3.0002801820437113;0.0922206503945242;0.6568892418439625;5.215277777777778;5.379828653137214;3.1511818531385956;1.4899169267699184;0.47281210549177044;3.618062572238193;8.034286741286492;4.416224169048299;0.44162241690482984;0.6125;2.1644891212957673;17.98987467555375;2.070722144977055;-0.5609453796074804;False;0.44483329338798716
xgb_squared__all_operational;xgb_squared;all_operational;isotonic;108;2.344620993733406;3.0871317967081007;0.03890345900579939;0.6057755120339178;5.215277777777778;5.394805121752951;3.1511818531385956;1.8942830626046594;0.6011341620027236;4.11874635219574;8.199999809265137;4.081253457069397;0.4081253457069397;0.8666666666666667;2.354330539703369;21.9161376953125;3.406411733136294;2.317599932983483;False;0.44002091056532117
official_temporal;official_xgb;official_50;isotonic;50;2.453945027126206;3.2702140196396225;-0.07847237344632885;0.6319952351065056;5.215277777777778;5.544808716575305;3.1511818531385956;1.81359642066043;0.5755289618890377;4.167905998229981;7.547618865966797;3.3797128677368162;0.3379712867736816;0.7027777777777777;2.857672691345215;23.0;8.228003811155716;8.385540945648962;False;0.43672242766529995
xgb_squared__all_base_operational;xgb_squared;all_base_operational;spread;88;2.3498244332494562;3.0209461724870192;0.0796719760044502;0.6427866941630056;5.215277777777778;5.443975895367287;3.1511818531385956;1.414602184425878;0.4489116307321096;3.6666999765237174;8.170939691066744;4.504239714543027;0.4504239714543027;0.6180555555555556;2.144273042678833;15.5427487426334;3.6359025593565075;0.12399283542174899;False;0.43604751272734416
gradient_huber__all_base_operational;gradient_huber;all_base_operational;isotonic;88;2.3050883760551995;3.0406512459727195;0.06762655952911156;0.5953555097283242;5.215277777777778;5.301518984700412;3.1511818531385956;1.8874266562531457;0.5989583414150654;4.033872679426461;7.756097560975611;3.72222488154915;0.372222488154915;0.8513888888888889;2.4821825985047767;23.0;1.6628778522031595;0.7770831335780715;False;0.4295313467132219
