Fecha;Texto
2023-06-30T19:20:37.000Z;15:20, SALE B-5  A 10-8 (LLAMADO NO CLASIFICADO) JUAN GUILLERMO SOSA / AVENIDA CRISTOBAL COLON
2023-06-30T19:19:01.000Z;EMERGENCIA: 15:18 10-8 (LLAMADO NO CLASIFICADO), JUAN GUILLERMO SOSA / AVENIDA CRISTOBAL COLON, B-4
2023-06-30T17:44:35.000Z;EMERGENCIA: 13:44 10-9 (OTROS SERVICIOS), ORELLA ALTURA DEL 391, B-3
2023-06-30T15:41:27.000Z;EMERGENCIA: 11:41 10-15 (SIMULACRO), SAN MIGUEL ALTURA DEL 546, B-5 B-9
2023-06-30T13:00:04.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, RB-5, RB-6, Z-6, F-7, B-8, H-8, B-9, H-9, Z-9, B-11, H-11
2023-06-30T04:36:21.000Z;0:36, SALE H-4  A 10-6 (ESCAPE DE GAS) ENTRADA MALL / LINK A BOULEVAR SUR
2023-06-30T04:32:54.000Z;EMERGENCIA: 0:32 10-6 (ESCAPE DE GAS), ENTRADA MALL / LINK A BOULEVAR SUR, H-9
2023-06-30T00:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: BR-01, F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, RB-5, B-8, H-8, B-9, H-9, Z-9, B-11, H-11
2023-06-29T18:50:07.000Z;EMERGENCIA: 14:50 10-3 (RESCATE DE PERSONA), AVENIDA CRISTOBAL COLON / HUALPEN, RB-3
2023-06-29T16:38:33.000Z;EMERGENCIA: 12:38 10-0 (LLAMADO ESTRUCTURAL), PUNTA LILEMO ALTURA DEL 789, BR-01 B-3 RB-6 H-11
2023-06-29T16:30:22.000Z;EMERGENCIA: 12:30 10-18 (EMERGENCIA EN EMBARCACIÓN), AVENIDA ALMIRANTE CUBILLOS / ACCESO BASE NAVAL, CONCEPCION, B-3 H-11
2023-06-29T13:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, F-1, B-3, RB-3, B-5, RB-5, RB-6, Z-6, B-8, H-8, B-9, H-9, Z-9, B-11, H-11 EN EMERGENCIA: BM-2
2023-06-29T12:48:20.000Z;EMERGENCIA: 8:48 10-12 (APOYO A OTRO CUERPO), DIAGONAL PEDRO AGUIRRE CERDA / ONGOLMO, CONCEPCION, BM-2
2023-06-29T06:41:16.000Z;EMERGENCIA: 2:41 10-8 (LLAMADO NO CLASIFICADO), E. CAMPOS / ANIBAL PINTO, BR-01
2023-06-29T00:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, RH-2, B-3, RB-3, B-4, RB-5, F-7, B-8, H-8, B-9, H-9, Z-9, B-11, H-11 EN EMERGENCIA: B-5
2023-06-28T23:27:25.000Z;EMERGENCIA: 19:27 10-0 (LLAMADO ESTRUCTURAL), LAGO PIRIHUEICO / LAGUNA LO GALINDO, Q-2 B-4 B-5
2023-06-28T19:24:02.000Z;EMERGENCIA: 15:23 10-3 (RESCATE DE PERSONA), ANIBAL PINTO ALTURA DEL 40, RB-3
2023-06-28T18:58:04.000Z;EMERGENCIA: 14:58 10-8 (LLAMADO NO CLASIFICADO), VOLCAN OSORNO ALTURA DEL 4551, H-4
2023-06-28T13:00:03.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: F-1, B-3, RB-3, B-4, H-4, X-4, B-5, RB-5, F-7, B-8, H-8, B-9, H-9, Z-9, B-11, H-11 EN EMERGENCIA: BM-2
2023-06-28T12:45:49.000Z;EMERGENCIA: 8:45 10-12 (APOYO A OTRO CUERPO), AVENIDA ARTURO PRAT / INTENDENCIA DE LA REGION DEL BIO-BIO EX ESTACION DE CONCEPCION, BM-2
