Fecha;Texto
2023-11-30T22:45:19.000Z;SALE B-5 A 10-8 COLCHAGUA / CHEPICA https://t.co/FUAKfgyvUe
2023-11-30T22:42:47.000Z;10-8 COLCHAGUA / CHEPICA H-9 https://t.co/FUAKfgyvUe
2023-11-30T22:07:34.000Z;10-3-4 CARLOS DITTBORN / CARLOS URZUA RB-5 https://t.co/iLx20PKNpt
2023-11-30T20:41:41.000Z;SALE RB-5 A 10-4-1 RUTA INTERPORTUARIA / PUENTE LAS BALLENAS https://t.co/AHYELdy4xT
2023-11-30T20:37:54.000Z;10-4-1 RUTA INTERPORTUARIA / PUENTE LAS BALLENAS RB-3, F-1 https://t.co/AHYELdy4xT
2023-11-30T15:48:16.000Z;10-6-1 PASAJE 27 / CALLE 8 H-4 https://t.co/IolzBDiWIN
2023-11-30T00:12:41.000Z;10-6-1 PASAJE 27 / CALLE 8 H-4 https://t.co/IolzBDiWIN
2023-11-30T00:00:59.000Z;10-3-10 CALLE A / CALLE J RB-5, Q-2 https://t.co/Q8PY6VQZza
2023-11-29T23:41:02.000Z;10-8 CALLE L / CONDOMINIO ALERCE RH-2 https://t.co/K8dhSJXV86
2023-11-29T21:33:37.000Z;10-3-4 SAN MARTÍN / AVENIDA COLON RB-3 https://t.co/KUonV5K4UN
2023-11-29T14:14:26.000Z;10-15 PEDRO DE CINTRA / CALLE DE SERVICIO H-9 https://t.co/XDYuYMOy3D
2023-11-28T23:09:41.000Z;10-8 3 SUR / AVIACION H-9 https://t.co/X7R1UDXMJU
2023-11-28T17:01:20.000Z;10-6-1 JOTABECHE / ALMIRANTE NEFF H-4 https://t.co/T3YRQBvuAK
2023-11-28T16:10:22.000Z;SALE RB-3 A 10-4-2 AVENIDA COLON / AVENIDA LAS GOLONDRINAS https://t.co/mguRHk6hjz
2023-11-28T16:07:59.000Z;10-4-2 AVENIDA COLON / AVENIDA LAS GOLONDRINAS RB-5, H-9 https://t.co/mguRHk6hjz
2023-11-28T14:24:31.000Z;10-4-1 AVENIDA LAS GOLONDRINAS / LONDRES RB-5, H-9 https://t.co/n8q7P7tks5
2023-11-27T01:46:34.000Z;10-4-1 RUTA INTERPORTUARIA / PEAJE TRONCAL ALESSANDRI /  RB-5, H-9, RB-3 https://t.co/Xd8Qx7HZ4p
2023-11-26T18:57:25.000Z;10-2-1 FRANCIA / VINICIO F-1 https://t.co/gUDDRDSPC3
2023-11-26T15:33:36.000Z;10-12 A 10-3 AVENIDA MANUEL RODRÍGUEZ / PASAJE CAUPOLICAN BM-2 https://t.co/KxvR3oQ0bk
2023-11-26T13:34:59.000Z;10-4-1 BILBAO / DAVID FUENTES RB-3, F-1 https://t.co/CMMFTE7mEA
