Fecha;Texto
2020-01-31T17:00:07.000Z;EMERGENCIA: 13:59 10-2 (LLAMADO DE PASTIZALES), 6 PONIENTE / AVENIDA AVIACION, B-9
2020-01-31T03:21:29.000Z;EMERGENCIA: 0:20 10-4 (RESCATE VEHICULAR), AVENIDA GRAN BRETAÑA / FRENTE GASCO, RB-5 B-9
2020-01-31T01:37:02.000Z;22:36, SALE RH-2 EN APOYO A  AUTOPISTA CONCEPCION - TALCAHUANO /
2020-01-31T01:33:53.000Z;EMERGENCIA: 22:32 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / , RB-5 B-9
2020-01-30T18:36:41.000Z;EMERGENCIA: 15:35 10-2 (LLAMADO DE PASTIZALES), COLON  ALTURA DEL 6184, B-9
2020-01-30T17:42:34.000Z;EMERGENCIA: 14:41 10-4 (RESCATE VEHICULAR), AVENIDA ALTO HORNO / EL NOGAL, RB-5 B-8
2020-01-30T16:46:29.000Z;13:45, SALE B-5 EN APOYO A  TOCOPILLA / MAGALLANES
2020-01-30T16:44:44.000Z;EMERGENCIA: 13:43 10-2 (LLAMADO DE PASTIZALES), TOCOPILLA / MAGALLANES, B-9
2020-01-30T08:17:43.000Z;EMERGENCIA: 5:16 10-2 (LLAMADO DE PASTIZALES), CERRO MACERA / , F-1 B-9
2020-01-30T04:44:57.000Z;EMERGENCIA: 1:43 10-4 (RESCATE VEHICULAR), SALIDA BRISAS DEL SOL / PUENTE OHIGGINS, RH-2 RB-5
2020-01-29T23:25:20.000Z;EMERGENCIA: 20:24 10-8 (LLAMADO NO CLASIFICADO), BALMACEDA ALTURA DEL 160, H-11
2020-01-29T23:07:40.000Z;20:06, SALE B-3 EN APOYO A  AVENIDA BLANCO ENCALADA / SALIDA A COVADONGA
2020-01-29T23:06:05.000Z;EMERGENCIA: 20:05 10-8 (LLAMADO NO CLASIFICADO), AVENIDA BLANCO ENCALADA / SALIDA A COVADONGA, B-7
2020-01-29T17:05:45.000Z;EMERGENCIA: 14:04 10-8 (LLAMADO NO CLASIFICADO), CARRIEL NORTE / AVENIDA IFARLE , RH-2
2020-01-29T14:55:10.000Z;EMERGENCIA: 11:54 10-6 (ESCAPE DE GAS), LOS PICUNCHES - LOS DIAGUITAS / LOS ARAUCANOS, H-11
2020-01-29T13:00:13.000Z;EMERGENCIA: 9:59 10-3 (RESCATE DE PERSONA), AVENIDA LA MARINA / DOCE NORTE , RB-5
2020-01-28T17:24:59.000Z;14:24, SALE H-8 EN APOYO A  JAIME REPULLO ALTURA DEL 3065
2020-01-28T17:23:11.000Z;14:22, SALE B-9 EN APOYO A  JAIME REPULLO ALTURA DEL 3065
2020-01-28T17:21:08.000Z;EMERGENCIA: 14:20 10-6 (ESCAPE DE GAS), JAIME REPULLO ALTURA DEL 3065, H-4
2020-01-28T16:03:55.000Z;EMERGENCIA: 13:02 10-12 (APOYO A OTRO CUERPO), CHIGUAYANTE / , F-1
2020-01-28T03:19:34.000Z;0:18, SALE RB-3 EN APOYO A  SUBIDA LA GLORIA /
2020-01-28T03:17:18.000Z;EMERGENCIA: 0:16 10-3 (RESCATE DE PERSONA), SUBIDA LA GLORIA / , RB-6
2020-01-28T03:03:27.000Z;EMERGENCIA: 0:02 10-2 (LLAMADO DE PASTIZALES), AVENIDA TALCAHUANO / 8 PONIENTE, B-9
2020-01-28T00:20:18.000Z;21:19, SALE B-4 EN APOYO A  CERRO LA U /
2020-01-28T00:17:29.000Z;EMERGENCIA: 21:16 10-2 (LLAMADO DE PASTIZALES), CERRO LA U / , BR-01 B-8
2020-01-27T21:47:26.000Z;EMERGENCIA: 18:46 10-12 (APOYO A OTRO CUERPO), HUALQUI / COIHUECO, F-1
2020-01-27T19:09:18.000Z;EMERGENCIA: 16:08 10-12 (APOYO A OTRO CUERPO), SANTA JUANA / , F-7
2020-01-27T18:22:55.000Z;EMERGENCIA: 15:21 10-2 (LLAMADO DE PASTIZALES), AVENIDA PEDRO MONTT / ESPAÑA, H-11
2020-01-27T13:06:07.000Z;10:05, SALE B-4 RB-5 RB-6 H-8 Z-9 EN APOYO A  PASAJE 3 ALTURA DEL 362
2020-01-27T13:03:44.000Z;10:02, SALE BR-01 EN APOYO A  PASAJE 3 ALTURA DEL 362
2020-01-27T13:01:01.000Z;EMERGENCIA: 10:00 10-0 (LLAMADO ESTRUCTURAL), PASAJE 3 ALTURA DEL 362, B-3 B-7 H-11
2020-01-27T03:08:40.000Z;EMERGENCIA: 0:07 10-0 (LLAMADO ESTRUCTURAL), SIETE ENERO / 28 DE OCTUBRE, B-3 F-6
2020-01-27T02:52:49.000Z;EMERGENCIA: 23:51 10-2 (LLAMADO DE PASTIZALES), SIETE DE ENERO / 28 DE OCTUBRE, BR-01
2020-01-27T02:29:10.000Z;EMERGENCIA: 23:28 10-9 (OTROS SERVICIOS), PRINCIPAL ALTURA DEL 350, RB-6
2020-01-26T16:17:50.000Z;EMERGENCIA: 13:16 10-12 (APOYO A OTRO CUERPO), SANTA JUANA / , F-7
2020-01-26T14:23:53.000Z;EMERGENCIA: 11:22 10-4 (RESCATE VEHICULAR), VALDIVIA / AVENIDA TUMBES, BR-01 RB-3
2020-01-26T00:10:27.000Z;EMERGENCIA: 21:09 10-12 (APOYO A OTRO CUERPO), CHIGUAYANTE / , F-6 B-8
2020-01-25T23:44:05.000Z;EMERGENCIA: 20:43 10-12 (APOYO A OTRO CUERPO), SANTA JUANA / , F-7 Z-9
2020-01-25T12:00:07.000Z;8:59, SALE F-7 EN APOYO A  CHIGUAYANTE /
2020-01-25T10:34:32.000Z;EMERGENCIA: 7:33 10-12 (APOYO A OTRO CUERPO), CHIGUAYANTE / , Z-6 F-7
2020-01-25T04:14:46.000Z;EMERGENCIA: 1:13 10-12 (APOYO A OTRO CUERPO), CHIGUAYANTE / , F-1
2020-01-25T00:58:29.000Z;EMERGENCIA: 21:57 10-12 (APOYO A OTRO CUERPO), CHIGUAYANTE / , X-4
2020-01-24T17:26:43.000Z;14:25, SALE RB-5 EN APOYO A  GABRIEL TORO / RIQUELME
2020-01-24T17:25:18.000Z;EMERGENCIA: 14:24 10-4 (RESCATE VEHICULAR), GABRIEL TORO / RIQUELME, BR-01 RB-3
2020-01-24T16:54:08.000Z;EMERGENCIA: 13:53 10-8 (LLAMADO NO CLASIFICADO), 12 NORTE / 3 PONIENTE, B-5
2020-01-24T16:44:22.000Z;EMERGENCIA: 13:43 10-2 (LLAMADO DE PASTIZALES), AVENIDA LAS GOLONDRINAS / AVENIDA GRAN BRETAÑA, B-9
2020-01-24T14:15:50.000Z;EMERGENCIA: 11:14 10-3 (RESCATE DE PERSONA), AVENIDA JORGE ALESSANDRI / ACCESO A AVENIDA JORGE ALESSANDRI, RB-5
2020-01-23T18:52:53.000Z;EMERGENCIA: 15:52 10-6 (ESCAPE DE GAS), AVENIDA TUMBES / VALDIVIA, H-11
2020-01-23T17:03:46.000Z;14:02, SALE B-5 EN APOYO A  CERRO MACERA  / PUENTE PERALES
2020-01-23T17:00:50.000Z;EMERGENCIA: 13:59 10-2 (LLAMADO DE PASTIZALES), CERRO MACERA  / PUENTE PERALES, F-7 H-9
2020-01-23T07:55:01.000Z;EMERGENCIA: 4:54 10-8 (LLAMADO NO CLASIFICADO), LAGO LANALHUE / LAGO LLANQUIHUE, B-5
2020-01-23T06:08:11.000Z;EMERGENCIA: 3:07 10-8 (LLAMADO NO CLASIFICADO), AVENIDA JORDAN VALDIVIESO / AVENIDA BLANCO ENCALADA, BR-01
2020-01-22T21:42:34.000Z;EMERGENCIA: 18:41 10-2 (LLAMADO DE PASTIZALES), LOS LIRIOS / MONSEÑOR ALARCON, B-4
2020-01-22T18:32:29.000Z;EMERGENCIA: 15:31 10-6 (ESCAPE DE GAS), PLAYA PINGUERAL ALTURA DEL 2210, H-11
