Fecha;Texto
2023-08-31T22:39:51.000Z;10-0-1: Estamos respondiendo a una emergencia estructural en las esquinas de AVENIDA COLON y SERRANO, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #BR01 #B8 #B4 https://t.co/Mz8Fk2iPK4
2023-08-31T22:14:07.000Z;10-3-4: Estamos respondiendo a un rescate de persona (s) en las esquinas de RÍO LOA y RIO MAULE, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #B5 #RB5 https://t.co/izNWYj9VdN
2023-08-31T22:07:30.000Z;10-3-4: Estamos respondiendo a una emergencia por rescate de persona (s) en las esquinas de RÍO LOA y RIO MAULE, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #B5 https://t.co/izNWYj9VdN
2023-08-31T19:58:06.000Z;10-9: Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de JORDÁN VALDIVIESO y PEREZ GACITUA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB5 https://t.co/kMzP77oTXQ
2023-08-31T19:36:41.000Z;10-0-2: Estamos respondiendo a un incendio dentro de un edificio en las esquinas de PEREZ GACITUA y O\'HIGGINS, en la comuna de TALCAHUANO. Concurren 4 carros de Bomberos de Talcahuano #Talcahuano #B3 #BR01 #B11 #B8 https://t.co/FjOdlWB5lM
2023-08-31T18:07:21.000Z;10-0-1: Estamos respondiendo a una emergencia estructural en las esquinas de POMERI y PASAJE EL ESFUERZO, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #B11 #B3 #BR01 https://t.co/DOMKeoUINB
2023-08-31T14:16:17.000Z;10-4-1: Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de LAS AMAPOLAS y LAS HORTENSIAS, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB5 #H8 https://t.co/ezYMxL8p7m
2023-08-31T12:08:13.000Z;10-9: Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de JORDÁN VALDIVIESO y PEREZ GACITUA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #B3 https://t.co/mtEwjW6LvL
2023-08-31T11:32:18.000Z;10-8: Estamos respondiendo a una emergencia No Clasificada en las esquinas de CINCO PONIENTE y TALCAHUANO, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #B5 https://t.co/OO2vdeNMP9
2023-08-30T19:45:21.000Z;10-9: Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de LUIS ACEVEDO y JOSE MERCEDES CRUZ, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #B4 https://t.co/qC3nhdKkEn
