Fecha;Texto
2024-01-31T23:45:17.000Z;10-3-1 AUTOPISTA CONCEPCION - TALCAHUANO / PASARELA PEATONAL MALL PLAZA TREBOL B-4 https://t.co/hxnXPMwjZ8
2024-01-31T21:59:47.000Z;10-2-2 PARQUE TUMBES /  F-7, F-1 https://t.co/4REIY8gaDT
2024-01-30T19:28:38.000Z;SALE B-8 A 10-0-1 ERRAZURIZ / MANUEL MONTT https://t.co/pnO3MTH3mr
2024-01-30T19:22:32.000Z;10-0-1 ERRAZURIZ / MANUEL MONTT Q-2, BR-01, B-5 https://t.co/pnO3MTH3mr
2024-01-30T16:32:35.000Z;SALE F-6 A 10-2-1 GUACOLDA / RENGO https://t.co/JPFNTYYm7d
2024-01-30T16:27:56.000Z;10-2-1 GUACOLDA / RENGO F-7 https://t.co/JPFNTYYm7d
2024-01-30T14:19:26.000Z;10-4-1 AVENIDA COLON / MONSENOR ALARCON RB-5, B-9 https://t.co/gmSPHV5j2R
2024-01-29T01:03:28.000Z;10-6-1 LA MARINA / JARDINES DEL SUR H-4 https://t.co/EtRoXeKx6E
2024-01-28T00:41:22.000Z;SALE F-7 A 10-3-4 VALDIVIA / AVENIDA COLON https://t.co/xq8fuwe1TB
2024-01-28T00:39:05.000Z;10-3-4 VALDIVIA / AVENIDA COLON B-3 https://t.co/xq8fuwe1TB
2024-01-27T23:09:31.000Z;10-4-1 PUNTA CORRALILLO / AVENIDA SAN VICENTE RB-3, F-7 https://t.co/FRI4MX7IzE
2024-01-27T22:32:20.000Z;10-4-1 VALDIVIA / AVENIDA TUMBES RB-5, B-11 https://t.co/i9jFe2loJp
2024-01-27T10:26:43.000Z;10-3-4 AVENIDA COLON / VALDIVIA B-3 https://t.co/xq8fuwe1TB
2024-01-27T01:05:34.000Z;10-3-4 ALMIRANTE LATORRE / AVENIDA LA MARINA B-3 https://t.co/xVffT5y2Ln
2024-01-26T18:26:58.000Z;10-4-1 LA MARINA / 4 NORTE RB-5, B-9 https://t.co/cGo2PeUGJ9
2024-01-26T13:04:31.000Z;10-3-4 VALDIVIA / CASTELLON RB-3 https://t.co/QXhH1nHQyN
2024-01-26T11:35:21.000Z;10-8 2 NORTE / 1 ORIENTE B-9 https://t.co/O3d51BjNgj
2024-01-25T18:48:58.000Z;10-9 AVENIDA COLON / VALDIVIA H-8 https://t.co/xq8fuwe1TB
2024-01-25T07:57:20.000Z;10-8 AVENIDA COLON / MAIPU F-1 https://t.co/0h6GCPUclF
2024-01-25T01:14:17.000Z;SALE Q-2 A 10-0-1 COPIAPÓ / IQUIQUE https://t.co/LzhaiVLBXl
2024-01-25T01:09:55.000Z;10-0-1 COPIAPÓ / IQUIQUE B-8, B-5, B-3, F-7 https://t.co/LzhaiVLBXl
2024-01-24T13:55:58.000Z;SALE Z-6 A 10-12 A 10-2 CAMINO A LA DESEMBOCADURA / CAMINO A ROCOTO https://t.co/dVBs72RCpe
2024-01-24T11:28:18.000Z;SALE F-8 A 10-12 A 10-2 CAMINO A LA DESEMBOCADURA / CAMINO A ROCOTO https://t.co/dVBs72RCpe
2024-01-24T11:03:46.000Z;10-12 A 10-2 CAMINO A LA DESEMBOCADURA / CAMINO A ROCOTO Z-9 https://t.co/dVBs72RCpe
2024-01-23T18:42:33.000Z;10-3-4 COLÓN / ERCILLA RB-3 https://t.co/QLoIg7CIOp
2024-01-23T18:16:30.000Z;SALE F-1 A 10-4-1 VALDIVIA / RIQUELME https://t.co/CrYejIDZMk
2024-01-23T18:13:39.000Z;10-4-1 VALDIVIA / RIQUELME RB-3 https://t.co/CrYejIDZMk
2024-01-23T15:44:53.000Z;10-3-4 LAS HORTENSIAS / LAS AMAPOLAS RB-5 https://t.co/8wVx6ReQ8t
2024-01-21T20:58:59.000Z;SALE F-7 A SEGUNDA ALARMA DE INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO https://t.co/SkRcOVxJ6v
2024-01-21T20:43:36.000Z;SEGUNDA ALARMA DE INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9, H-4, RB-6, RB-5, B-5, F-8, F-1, Z-9, X-4 https://t.co/SkRcOVxJ6v
2024-01-21T20:29:27.000Z;SALE B-5 A INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO https://t.co/SkRcOVxJ6v
2024-01-21T20:26:35.000Z;INCENDIO FORESTAL AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9, H-4, RB-6, RB-5 https://t.co/SkRcOVxJ6v
2024-01-21T20:08:36.000Z;10-2-1 AVENIDA GRAN BRETANA / AVENIDA ROCOTO B-9 https://t.co/SkRcOVxJ6v
2024-01-21T19:25:48.000Z;INCENDIO SAN MARTÍN / MARTINEZ DE ROZAS F-1, B-3, B-11, B-8, Q-2, H-4 https://t.co/8kF2b8PtyY
2024-01-21T19:23:53.000Z;SALE B-8 A 10-0-1 SAN MARTÍN / MARTINEZ DE ROZAS https://t.co/8kF2b8PtyY
