Fecha;Texto
2020-05-31T21:02:07.000Z;17:01, SALE RB-5 EN APOYO A  AVENIDA CRISTOBAL COLON / AVENIDA DESIDERIO GARCIA
2020-05-31T20:59:50.000Z;EMERGENCIA: 16:59 10-4 (RESCATE VEHICULAR), AVENIDA CRISTOBAL COLON / AVENIDA DESIDERIO GARCIA, H-8 RB-3
2020-05-31T05:13:22.000Z;1:13, SALE Z-9 EN APOYO A  NUEVA IMPERIAL / MALLECO
2020-05-31T05:09:15.000Z;EMERGENCIA: 1:08 10-12 (APOYO A OTRO CUERPO), NUEVA IMPERIAL / MALLECO, Q-2
2020-05-31T01:35:06.000Z;EMERGENCIA: 21:34 10-8 (LLAMADO NO CLASIFICADO), ALMIRANTE NEFF / PASAJE 3, B-4
2020-05-30T22:02:55.000Z;EMERGENCIA: 18:02 10-6 (ESCAPE DE GAS), LAGO RUPANCO / LAGO LLANQUIHUE, H-4
2020-05-30T15:11:11.000Z;EMERGENCIA: 11:10 10-3 (RESCATE DE PERSONA), ERCILLA / AVENIDA CRISTOBAL COLON, RB-3
2020-05-30T01:55:45.000Z;EMERGENCIA: 21:55 10-4 (RESCATE VEHICULAR), AVENIDA JORGE ALESSANDRI / ACCESO A AV. JORGE ALESSANDRI, RB-5 H-9
2020-05-29T23:25:04.000Z;EMERGENCIA: 19:24 10-9 (OTROS SERVICIOS), MAITEN ALTURA DEL 120, H-8
2020-05-29T14:31:53.000Z;EMERGENCIA: 10:31 10-0 (LLAMADO ESTRUCTURAL), FEDERICO PUGA BORNE ALTURA DEL 692, B-4 B-7 H-8
2020-05-29T01:47:54.000Z;EMERGENCIA: 21:47 10-0 (LLAMADO ESTRUCTURAL), BEACHEFF ALTURA DEL 498, B-1 F-7 H-11
2020-05-28T02:50:06.000Z;EMERGENCIA: 22:49 10-2 (LLAMADO DE PASTIZALES), LAS HORTENSIAS / LAGO LLANQUIHUE, B-5
2020-05-28T02:47:31.000Z;EMERGENCIA: 22:47 10-6 (ESCAPE DE GAS), AVENIDA TUMBES ALTURA DEL 916, H-11
2020-05-27T20:20:18.000Z;EMERGENCIA: 16:20 10-3 (RESCATE DE PERSONA), AVENIDA CRISTOBAL COLON / HUALPEN, RB-3
2020-05-26T22:36:57.000Z;EMERGENCIA: 18:36 10-8 (LLAMADO NO CLASIFICADO), RIO PETROHUE / , B-5
2020-05-25T18:31:24.000Z;EMERGENCIA: 14:31 10-0 (LLAMADO ESTRUCTURAL), GRISELDA ALTURA DEL 675, Q-2 B-4 B-9
2020-05-25T11:52:09.000Z;EMERGENCIA: 7:51 10-4 (RESCATE VEHICULAR), AVENIDA CLAUDIO GAY ORIENTE / SAN MIGEL, RB-5 H-9
2020-05-24T21:36:30.000Z;EMERGENCIA: 17:36 10-0 (LLAMADO ESTRUCTURAL), BILBAO / BALMACEDA, B-1 B-3 B-7
2020-05-24T20:16:50.000Z;EMERGENCIA: 16:16 10-8 (LLAMADO NO CLASIFICADO), SERRANO / AVENIDA COLON, B-1
2020-05-24T05:52:55.000Z;EMERGENCIA: 1:52 10-3 (RESCATE DE PERSONA), LOS ALBATROS ALTURA DEL 1517, RB-6
2020-05-23T06:08:15.000Z;EMERGENCIA: 2:08 10-8 (LLAMADO NO CLASIFICADO), SIMPSON / VINICIO, H-8
2020-05-23T01:18:06.000Z;EMERGENCIA: 21:17 10-9 (OTROS SERVICIOS), FEDERICO ELTON / CARLOS URZUA, H-8
2020-05-22T08:01:28.000Z;EMERGENCIA: 4:01 10-7 (ACCIDENTE ELECTRICO), JAIME REPULLO ALTURA DEL 3545, B-4
2020-05-22T06:35:13.000Z;2:35, SALE RH-2 EN APOYO A  CARRIEL NORTE / CARRIER NORTE
2020-05-22T06:32:24.000Z;EMERGENCIA: 2:32 10-0 (LLAMADO ESTRUCTURAL), CARRIEL NORTE / CARRIER NORTE, Q-2 B-4 B-5
2020-05-22T00:04:02.000Z;EMERGENCIA: 20:03 10-3 (RESCATE DE PERSONA), 11 NORTE  ALTURA DEL 175, RB-5
2020-05-21T22:53:16.000Z;EMERGENCIA: 18:53 10-4 (RESCATE VEHICULAR), BILBAO / GABRIEL TORO, RB-3 H-11
2020-05-21T19:30:55.000Z;EMERGENCIA: 15:30 10-6 (ESCAPE DE GAS), ENSENADA TAIHUEN ALTURA DEL 1196, H-11
2020-05-21T17:52:07.000Z;EMERGENCIA: 13:51 10-4 (RESCATE VEHICULAR), AVENIDA CRISTOBAL COLON / INTERPORTUARIA, RB-3 H-11
2020-05-21T00:03:03.000Z;EMERGENCIA: 20:01 10-4 (RESCATE VEHICULAR), ALMIRANTE NEFF / AVENIDA CRISTOBAL COLON, B-4 RB-5
2020-05-20T23:11:36.000Z;EMERGENCIA: 19:09 10-4 (RESCATE VEHICULAR), JORDAN VALDIVIESO / ESTADIO EL MORRO , RB-3 H-11
2020-05-20T00:05:33.000Z;EMERGENCIA: 20:03 10-4 (RESCATE VEHICULAR), ECHEVERRIA ALTURA DEL 411, RB-5 H-8
2020-05-19T22:32:17.000Z;EMERGENCIA: 18:30 10-3 (RESCATE DE PERSONA), AVENIDA CRISTOBAL COLON / MONSEÑOR ALARCON, RB-5
2020-05-19T12:19:05.000Z;EMERGENCIA: 8:17 10-4 (RESCATE VEHICULAR), AVENIDA GRAN BRETAÑA / COSTANERA, RB-5 H-9
2020-05-19T02:00:17.000Z;EMERGENCIA: 21:58 10-8 (LLAMADO NO CLASIFICADO), AVENIDA CRISTOBAL COLON / TALCAHUANO, B-5
2020-05-18T05:42:48.000Z;EMERGENCIA: 1:40 10-3 (RESCATE DE PERSONA), FRESIA  ALTURA DEL 250, B-3
2020-05-17T04:54:15.000Z;EMERGENCIA: 0:52 10-3 (RESCATE DE PERSONA), AVENIDA GRAN BRETAÑA / ROCOTO, RB-5
2020-05-16T23:26:09.000Z;EMERGENCIA: 19:24 10-6 (ESCAPE DE GAS), JORDAN VALDIVIESO / AVENIDA JORDAN VALDIVIESO, H-11
2020-05-16T19:41:00.000Z;EMERGENCIA: 15:39 10-3 (RESCATE DE PERSONA), EL PAJONAL ALTURA DEL 4537, RB-5
2020-05-16T14:16:23.000Z;EMERGENCIA: 10:14 10-3 (RESCATE DE PERSONA), BULNES ALTURA DEL 352, BR-01
2020-05-16T00:50:39.000Z;EMERGENCIA: 20:48 10-3 (RESCATE DE PERSONA), MONSEÑOR ALARCON / LOS LIRIOS, RB-5
2020-05-15T14:52:54.000Z;EMERGENCIA: 10:51 10-0 (LLAMADO ESTRUCTURAL), LOS PITIGUES ALTURA DEL 311, B-3 RB-6 B-7
2020-05-15T03:30:57.000Z;EMERGENCIA: 23:29 10-6 (ESCAPE DE GAS), PLAYA CHIVILINGO / CALETA COLIUMO, H-11
2020-05-15T00:33:57.000Z;EMERGENCIA: 20:32 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / ENTRADA MALL, RB-5 B-9
2020-05-11T21:31:24.000Z;EMERGENCIA: 17:29 10-8 (LLAMADO NO CLASIFICADO), BAHIA SAN VICENTE / ISLOTE LA SIRENA , RB-6
2020-05-11T10:42:54.000Z;EMERGENCIA: 6:41 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / SHELL, RB-5 B-9
2020-05-10T01:56:12.000Z;EMERGENCIA: 21:54 10-6 (ESCAPE DE GAS), LA VEGA ALTURA DEL 597, H-9
2020-05-10T01:46:10.000Z;EMERGENCIA: 21:44 10-4 (RESCATE VEHICULAR), BAHIA SAN VICENTE / BAHIA INGLESA, RB-5 RB-6
2020-05-09T02:57:53.000Z;EMERGENCIA: 22:56 10-8 (LLAMADO NO CLASIFICADO), COLCHAGUA / PANQUEHUE, B-9
2020-05-08T23:41:24.000Z;EMERGENCIA: 19:39 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / PUENTE PERALES, B-4 RB-5
2020-05-08T20:05:11.000Z;16:03, SALE RB-5 EN APOYO A  ALMIRANTE LATORRE / AVENIDA LA MARINA
2020-05-08T20:03:05.000Z;EMERGENCIA: 16:01 10-3 (RESCATE DE PERSONA), ALMIRANTE LATORRE / AVENIDA LA MARINA, B-3
2020-05-08T17:56:03.000Z;EMERGENCIA: 13:54 10-3 (RESCATE DE PERSONA), JAIME REPULLO ALTURA DEL 3545, B-4
2020-05-08T11:05:58.000Z;EMERGENCIA: 7:04 10-2 (LLAMADO DE PASTIZALES), MANUEL BARROS BORGOÑO ALTURA DEL 3510, B-4
2020-05-07T16:55:35.000Z;EMERGENCIA: 12:53 10-6 (ESCAPE DE GAS), VALDIVIA ALTURA DEL 154, B-3 H-8 H-11
2020-05-07T13:59:00.000Z;EMERGENCIA: 9:57 10-9 (OTROS SERVICIOS), EL TREBOL A ALESSANDRI / AUTOPISTA CONCEPCION - TALCAHUANO, H-9
2020-05-07T13:17:51.000Z;EMERGENCIA: 9:16 10-4 (RESCATE VEHICULAR), AVENIDA JORGE ALESSANDRI / EL TREBOL A ALESSANDRI, RB-5 B-9
2020-05-06T21:01:27.000Z;EMERGENCIA: 16:59 10-6 (ESCAPE DE GAS), PLAYA PINGUERAL / PASAJE 4, H-11
2020-05-05T17:41:42.000Z;EMERGENCIA: 13:40 10-8 (LLAMADO NO CLASIFICADO), AVENIDA PEDRO MONTT ALTURA DEL 405, H-11
2020-05-05T16:32:10.000Z;EMERGENCIA: 12:30 10-3 (RESCATE DE PERSONA), LOS LIMONEROS ALTURA DEL 4292, RB-5
