Fecha;Texto
2024-09-30T22:40:06.000Z;10-0-1 COLÓN / MERINO JARPA B-8, B-4, B-7 https://t.co/S0MQHwk6w1
2024-09-30T21:35:46.000Z;10-0-1 LOS PLÁTANOS / AVENIDA ALTO HORNO B-5, B-4, Q-2 https://t.co/qCFnZs1VIR
2024-09-30T13:33:47.000Z;10-4-1 SIMON BOLIVAR / AVENIDA COLON RX-5, B-4 https://t.co/QogNm4zEKj
2024-09-30T12:35:57.000Z;10-6-3 CALLE 12 / PASAJE 36 H-9, H-4, RX-5 https://t.co/uDhs3zJVwX
2024-09-30T00:13:47.000Z;10-6-1 PLAYA PINGUERAL / PASAJE 5 H-8 https://t.co/4pMxbVAysW
2024-09-29T16:50:18.000Z;10-9 PLAYA EL GALGO / PLAYA EL PARRON RB-3 https://t.co/w09UXrMsE4
2024-09-29T14:38:17.000Z;10-9 BAHÍA INGLESA / AVENIDA SAN VICENTE B-11 https://t.co/Fdo1SJ8UGa
2024-09-29T12:50:32.000Z;10-8 2 PONIENTE / 4 SUR B-5 https://t.co/4UrcQxcV9g
2024-09-29T01:55:29.000Z;SALE RH-1 A 10-0-1 COLÓN / ARTURO PRAT https://t.co/fZHgefCQfF
2024-09-29T01:50:59.000Z;10-0-1 COLÓN / ARTURO PRAT B-11, B-8, B-4 https://t.co/fZHgefCQfF
2024-09-28T19:57:19.000Z;10-0-4 COLCHAGUA / CABILDO B-5, H-4, B-11, Q-2 https://t.co/9csy60Z8h2
2024-09-28T00:43:00.000Z;10-8 AVENIDA MANUEL RODRIGUEZ / PEREZ GACITUA RB-3 https://t.co/mLOonRgx8k
2024-09-27T21:28:49.000Z;10-0-1 LAGO RANCO / RIO PETROHUE B-5, B-4, Q-2 https://t.co/nNbQ7163vJ
2024-09-27T16:42:28.000Z;10-6-1 DOMINGO AMUNÁTEGUI SOLAR / MANUEL ZAÑARTU B-4 https://t.co/xuH6YsJirz
2024-09-27T15:14:38.000Z;10-12 A 10-6 CORRAL / CAÑETE H-9 https://t.co/bFgkFuW5ZT
2024-09-26T04:30:47.000Z;10-4-1 LUIS URIBE / INDEPENDENCIA RX-5, B-8 https://t.co/NHyCUzDIti
2024-09-26T01:59:52.000Z;10-8 AVENIDA COLON / RUTA INTERPORTUARIA RB-3 https://t.co/JyECKO0tUu
2024-09-25T22:13:24.000Z;10-4-1 AV. LAS GOLONDRINAS / AV. DINAHUE RX-5, B-9 https://t.co/dLTH1W9z1G
2024-09-25T16:27:48.000Z;10-3-4 LAS MARGARITAS / RIO MANSO RX-5 https://t.co/99Jll53t83
2024-09-25T14:29:10.000Z;10-6-1 CALLE L / CALLE J H-9 https://t.co/8DLxgV7ZGn
2024-09-25T14:25:34.000Z;10-12 A 10-0 PILPILCO / ÑIPAS Q-2 https://t.co/pi4sYnFDe1
2024-09-25T10:59:26.000Z;10-4-1 ROTONDA HUACHIPATO /  RB-3, B-8, RX-5 https://t.co/yYmea4VSNE
2024-09-24T18:52:24.000Z;10-3-4 SUBIDA LA GLORIA / LOS ARAUCANOS RB-6 https://t.co/aXn5raqJBw
2024-09-24T16:25:01.000Z;10-4-1 AVENIDA LAS GOLONDRINAS / HOLANDA RX-5, B-9 https://t.co/tBFrwG4yX0
2024-09-23T22:22:57.000Z;10-3-9 AVENIDA PARQUES DE CARRIEL / SAN MIGUEL RX-5, B-9 https://t.co/dfTcuCUS3x
2024-09-22T21:30:56.000Z;10-6-1 CALLE 7 / PASAJE 18 B-4 https://t.co/Qu7yZRRKKh
2024-09-22T04:01:54.000Z;10-0-1 JUAN MACAYA / IGNACIO DIAZ B-11, RB-3, B-7 https://t.co/GBXk81onWO
2024-09-22T01:27:09.000Z;10-6-1 PADRE YAÑEZ / MONSENOR ALARCON H-8 https://t.co/khY2vWb3x2
2024-09-21T21:49:00.000Z;SALE B-5 A 10-3-1 JORDÁN VALDIVIESO / AVENIDA BLANCO ENCALADA https://t.co/JAR4ntXM5P
2024-09-21T21:35:31.000Z;10-3-4 AVENIDA COLON / MANUEL GAETE RX-5 https://t.co/VGSrdx3Wl7
2024-09-21T20:58:16.000Z;10-3-1 JORDÁN VALDIVIESO / AVENIDA BLANCO ENCALADA B-7 https://t.co/JAR4ntXM5P
2024-09-21T14:56:14.000Z;10-3-4 ERRÁZURIZ / IQUIQUE RX-5 https://t.co/uroMLsb7e8
2024-09-21T07:37:07.000Z;10-1-1 BASILIO URRUTIA INT / PASAJE 19 B-4 https://t.co/0WXnjhcKaP
2024-09-20T18:38:23.000Z;10-3-1 SEMÁFORO AUTOPISTA CONCEPCIÓN-TALCAHUANO ALTURA SHELL /  B-9 https://t.co/RRbsoShpXq
2024-09-20T15:29:30.000Z;10-0-1 VASCO NÚÑEZ DE BALBOA / PASAJE GUILLERMO BLANCO B-4, B-5, RB-3 https://t.co/Vxnn2aflio
2024-09-19T20:52:51.000Z;10-6-1 CARLOS OLIVER / LOS CLAVELES B-4 https://t.co/dFn8YhZD6y
2024-09-19T19:59:23.000Z;10-6-1 VOLCÁN TUPUNGATO / LOS MAQUIS B-4, RX-5 https://t.co/Y416sChO9G
