Fecha;Texto
2022-10-31T23:00:03.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, RB-6, Z-6, B-7, F-8, H-8, B-9, H-9, K-1, K-2
2022-10-31T21:10:57.000Z;EMERGENCIA: 18:10 10-3 (RESCATE DE PERSONA), HIGUERAS ALTURA DEL 3332, B-5
2022-10-31T15:29:20.000Z;EMERGENCIA: 12:29 10-8 (LLAMADO NO CLASIFICADO), BILBAO / GABRIEL TORO, B-3
2022-10-31T13:14:34.000Z;10:14, SALE RB-3  A 10-3 (RESCATE DE PERSONA) CALLE 1 / CALLE TRES
2022-10-31T13:13:22.000Z;EMERGENCIA: 10:13 10-3 (RESCATE DE PERSONA), CALLE 1 / CALLE TRES, RB-6
2022-10-31T12:00:02.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: F-1, Q-2, RH-2, B-3, RB-3, H-4, X-4, B-5, RB-6, Z-6, B-7, H-8, B-9, H-9, K-2
2022-10-30T23:00:03.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: F-1, Q-2, B-3, RB-3, B-5, H-8, B-9, H-9, K-2
2022-10-30T15:51:13.000Z;EMERGENCIA: 12:51 10-6 (ESCAPE DE GAS), BALMACEDA / LA VEGA, H-9
2022-10-30T12:00:02.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: F-1, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, RB-6, Z-6, F-8, H-8, B-9, H-9, K-2
2022-10-29T15:52:38.000Z;12:52, SALE H-8  A 10-4 (RESCATE VEHICULAR) LAS AMAPOLAS / LAS HORTENSIAS
2022-10-29T15:50:11.000Z;EMERGENCIA: 12:50 10-4 (RESCATE VEHICULAR), LAS AMAPOLAS / LAS HORTENSIAS, B-4 B-5
2022-10-29T03:58:28.000Z;EMERGENCIA: 0:58 10-4 (RESCATE VEHICULAR), AVENIDA GRAN BRETAÑA / ROTONDA, B-5 H-8
2022-10-28T23:47:45.000Z;EMERGENCIA: 20:47 10-3 (RESCATE DE PERSONA), A COLON / VALDIVIA, RB-3
2022-10-28T23:00:03.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, X-4, B-5, B-7, F-8, H-8, B-9, H-9, K-2
2022-10-28T16:38:58.000Z;EMERGENCIA: 13:38 10-9 (OTROS SERVICIOS), ALTO HORNO  / DANIEL , H-8
2022-10-28T16:20:48.000Z;13:20, SALE RH-2  A 10-4 (RESCATE VEHICULAR) AUTOPISTA CONCEPCION - TALCAHUANO /
2022-10-28T16:18:51.000Z;13:18, SALE B-4  A 10-4 (RESCATE VEHICULAR) AUTOPISTA CONCEPCION - TALCAHUANO /
2022-10-28T16:15:29.000Z;EMERGENCIA: 13:15 10-4 (RESCATE VEHICULAR), AUTOPISTA CONCEPCION - TALCAHUANO / , B-5 B-9
2022-10-28T12:34:53.000Z;EMERGENCIA: 9:34 10-4 (RESCATE VEHICULAR), LOS ARAUCANOS / AVENIDA TUMBES, F-1 RB-3 RB-6
2022-10-28T12:00:01.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: F-1, B-3, RB-3, B-4, H-4, X-4, B-5, Z-6, H-8, B-9, H-9, H-11 EN EMERGENCIA: RB-6, B-7
