Fecha;Texto
2020-08-29T17:12:33.000Z;EMERGENCIA: 13:10 10-4 (RESCATE VEHICULAR), CARLOS DITTBORN / ALTO HORNO, H-8 RB-3
2020-08-29T16:53:59.000Z;EMERGENCIA: 12:52 10-0 (LLAMADO ESTRUCTURAL), JAIME REPULLO ALTURA DEL 2840, Q-2 B-4 B-5 B-9
2020-08-28T23:56:55.000Z;EMERGENCIA: 19:55 10-3 (RESCATE DE PERSONA), HUALPEN / AVENIDA CRISTOBAL COLON, RB-3 RB-6
2020-08-28T19:34:11.000Z;EMERGENCIA: 15:32 10-6 (ESCAPE DE GAS), PERU / PANAMA, H-8
2020-08-27T23:22:52.000Z;EMERGENCIA: 19:21 10-4 (RESCATE VEHICULAR), LAS HORTENSIAS / AVENIDA DESIDERIO GARCIA, RB-5 H-8
2020-08-27T19:45:41.000Z;EMERGENCIA: 15:44 10-4 (RESCATE VEHICULAR), 2 PONIENTE ALTURA DEL 905, RB-5 H-9
2020-08-27T00:53:07.000Z;EMERGENCIA: 20:51 10-6 (ESCAPE DE GAS), PUNTA CAPITANES / BAHIA MANSA, H-11
2020-08-26T20:51:29.000Z;EMERGENCIA: 16:49 10-3 (RESCATE DE PERSONA), JAIME REPULLO / MONSEÑOR ALARCON, RB-5
2020-08-26T18:26:58.000Z;EMERGENCIA: 14:25 10-12 (APOYO A OTRO CUERPO), PATRIA VIEJA / NAPOLES, Q-2 B-9
2020-08-26T16:00:12.000Z;EMERGENCIA: 11:58 10-6 (ESCAPE DE GAS), CARLOS DITTBORN / LAS ACACIAS, H-8
2020-08-25T16:36:21.000Z;EMERGENCIA: 12:34 10-0 (LLAMADO ESTRUCTURAL), HONDURAS ALTURA DEL 858, B-4 B-5 B-7 B-8
2020-08-25T02:34:12.000Z;EMERGENCIA: 22:32 10-17 (VOLADURA DE TECHUMBRE), LASTARRIA / BALMACEDA, B-3
2020-08-25T02:05:09.000Z;EMERGENCIA: 22:03 10-0 (LLAMADO ESTRUCTURAL), EL PEHUEN ALTURA DEL 361, H-4 B-5 B-8
2020-08-25T00:57:58.000Z;EMERGENCIA: 20:56 10-0 (LLAMADO ESTRUCTURAL), EL PEHUEN ALTURA DEL 361, B-4 B-5 B-8
2020-08-24T21:52:20.000Z;EMERGENCIA: 17:50 10-9 (OTROS SERVICIOS), MAIPU / AINAVILLO, B-1
2020-08-24T20:11:07.000Z;EMERGENCIA: 16:09 10-4 (RESCATE VEHICULAR), A COLON / AVENIDA COLON, RB-3 H-11
2020-08-24T17:05:25.000Z;EMERGENCIA: 13:03 10-0 (LLAMADO ESTRUCTURAL), ANCAHUAL / QUILACURA, B-3 RB-6 H-11
2020-08-23T20:23:48.000Z;EMERGENCIA: 16:22 10-12 (APOYO A OTRO CUERPO), NORUEGA / DINAMARCA, Q-2
2020-08-23T17:43:14.000Z;13:41, SALE B-4  A 10-0 (LLAMADO ESTRUCTURAL) JAIME REPULLO ALTURA DEL 3738
2020-08-23T17:42:07.000Z;EMERGENCIA: 13:40 10-0 (LLAMADO ESTRUCTURAL), JAIME REPULLO ALTURA DEL 3738, Q-2 B-5 B-8 B-9
2020-08-23T03:07:48.000Z;EMERGENCIA: 23:06 10-2 (LLAMADO DE PASTIZALES), AVENIDA AVIACION / LOS PINOS, B-9
2020-08-22T21:36:49.000Z;EMERGENCIA: 17:35 10-0 (LLAMADO ESTRUCTURAL), CALETA PLATA / PUNTA CORRALILLO, B-1 RB-6 B-7 H-11
2020-08-22T20:30:33.000Z;EMERGENCIA: 16:29 10-3 (RESCATE DE PERSONA), CERRO LA U / LA ASUNCION, RB-5
2020-08-22T14:06:56.000Z;EMERGENCIA: 10:05 10-3 (RESCATE DE PERSONA), PESQUERA CAMANCHACA ISLA ROCUANT / , RB-3
2020-08-21T03:24:26.000Z;EMERGENCIA: 23:22 10-8 (LLAMADO NO CLASIFICADO), RIO PETROHUE / RIO TIRUA, B-5
2020-08-20T22:17:36.000Z;EMERGENCIA: 18:16 10-3 (RESCATE DE PERSONA), JAIME REPULLO ALTURA DEL 34-545, B-4
2020-08-20T18:21:32.000Z;EMERGENCIA: 14:20 10-6 (ESCAPE DE GAS), CARLOS DITTBORN / EL CHAGUAL, H-8
2020-08-20T06:26:41.000Z;EMERGENCIA: 2:25 10-0 (LLAMADO ESTRUCTURAL), TARAPACA / ROMERAL, Q-2 H-4 B-5 B-9
2020-08-20T04:22:32.000Z;EMERGENCIA: 0:21 10-0 (LLAMADO ESTRUCTURAL), MANUEL ZAÑARTU / , Q-2 H-4 B-5
2020-08-20T00:15:27.000Z;EMERGENCIA: 20:13 10-4 (RESCATE VEHICULAR), AVENIDA CRISTOBAL COLON / MONSEÑOR ALARCON, H-4 RB-5
2020-08-19T18:24:37.000Z;14:23, SALE RB-5  A 10-4 (RESCATE VEHICULAR) AVENIDA JORGE ALESSANDRI / AVENIDA SANTA MARIA
2020-08-19T18:22:18.000Z;EMERGENCIA: 14:20 10-4 (RESCATE VEHICULAR), AVENIDA JORGE ALESSANDRI / AVENIDA SANTA MARIA, B-5 H-9
2020-08-19T18:08:12.000Z;EMERGENCIA: 14:06 10-3 (RESCATE DE PERSONA), MICHIMALONCO / 13 DE ABRIL, RB-5
2020-08-19T12:20:00.000Z;EMERGENCIA: 8:18 10-4 (RESCATE VEHICULAR), PEAJE ALESSANDRI / , RB-5 H-9
2020-08-19T11:41:46.000Z;EMERGENCIA: 7:40 10-0 (LLAMADO ESTRUCTURAL), AVENIDA JUAN ANTONIO RIOS / ISLA DE PASCUA, B-3 H-4 B-8 H-11
2020-08-18T14:27:28.000Z;EMERGENCIA: 10:25 10-0 (LLAMADO ESTRUCTURAL), LAS MORERAS / LAS MAGNOLIAS , F-1 B-5 B-7
2020-08-17T20:38:08.000Z;EMERGENCIA: 16:36 10-3 (RESCATE DE PERSONA), YUNGAY / PEREZ ROSALES, RB-3
2020-08-17T17:50:32.000Z;EMERGENCIA: 13:49 10-0 (LLAMADO ESTRUCTURAL), EL QUILQUIL ALTURA DEL 4625, Q-2 B-5 B-8
2020-08-17T17:15:45.000Z;EMERGENCIA: 13:14 10-6 (ESCAPE DE GAS), CALLE 6 / CALLE 7, H-4
2020-08-17T17:01:23.000Z;EMERGENCIA: 12:59 10-6 (ESCAPE DE GAS), GRISELDA ALTURA DEL 135, H-9
2020-08-17T16:56:47.000Z;EMERGENCIA: 12:55 10-3 (RESCATE DE PERSONA), LAGO LLANQUIHUE / CALLE 3, RB-5
2020-08-16T17:39:57.000Z;EMERGENCIA: 13:38 10-8 (LLAMADO NO CLASIFICADO), LA VEGA / SANTIAGO, B-5
2020-08-16T13:02:47.000Z;EMERGENCIA: 9:01 10-8 (LLAMADO NO CLASIFICADO), JUAN GUILLERMO SOSA / AVENIDA CLAUDIO GAY ORIENTE, H-4
2020-08-15T22:59:00.000Z;EMERGENCIA: 18:57 10-12 (APOYO A OTRO CUERPO), LOS GORRIONES ALTURA DEL 669, B-9
2020-08-15T21:39:45.000Z;EMERGENCIA: 17:38 10-1 (LLAMADO VEHICULAR), ISLA DESOLACIÓN ALTURA DEL 409, B-8
2020-08-14T14:08:13.000Z;10:06, SALE F-1  A 10-7 (ACCIDENTE ELECTRICO) PLAYA PINGUERAL / BAHIA DICHATO
2020-08-14T14:06:30.000Z;EMERGENCIA: 10:05 10-7 (ACCIDENTE ELECTRICO), PLAYA PINGUERAL / BAHIA DICHATO, B-7
2020-08-14T00:23:59.000Z;EMERGENCIA: 20:22 10-7 (ACCIDENTE ELECTRICO), CALLE J / CALLE L, Q-2
2020-08-13T17:37:19.000Z;EMERGENCIA: 13:35 10-3 (RESCATE DE PERSONA), LA VEGA / O´HIGGINS, RB-5
2020-08-12T21:20:26.000Z;EMERGENCIA: 17:19 10-4 (RESCATE VEHICULAR), AVENIDA LAS GOLONDRINAS / AVENIDA GRAN BRETAÑA, RB-5 H-9
2020-08-12T18:02:16.000Z;EMERGENCIA: 14:00 10-3 (RESCATE DE PERSONA), RIO CALLE CALLE  ALTURA DEL 570, RB-5
2020-08-12T13:24:55.000Z;EMERGENCIA: 9:23 10-3 (RESCATE DE PERSONA), MONSEÑOR ALARCON / AVENIDA CRISTOBAL COLON, RB-5
2020-08-12T02:27:50.000Z;EMERGENCIA: 22:26 10-4 (RESCATE VEHICULAR), RIO COLORADO / RUTA 154, RB-5 H-9
2020-08-11T00:00:56.000Z;EMERGENCIA: 19:59 10-8 (LLAMADO NO CLASIFICADO), LOS CAPULIES / EL CARDON, B-5
2020-08-10T11:58:13.000Z;EMERGENCIA: 7:56 10-4 (RESCATE VEHICULAR), MANUEL BAYON / IQUIQUE, RB-3 B-8
2020-08-09T01:58:02.000Z;EMERGENCIA: 21:56 10-6 (ESCAPE DE GAS), BRASIL / TALCAHUANO, H-11
2020-08-09T00:56:01.000Z;EMERGENCIA: 20:54 10-6 (ESCAPE DE GAS), LA VEGA ALTURA DEL 597, H-9
2020-08-08T21:22:37.000Z;EMERGENCIA: 17:21 10-0 (LLAMADO ESTRUCTURAL), ALGAS BAJA / , B-3 B-4 B-8
2020-08-08T21:05:26.000Z;EMERGENCIA: 17:04 10-9 (OTROS SERVICIOS), AVENIDA BLANCO ENCALADA / SAN MARTIN, F-1
2020-08-08T16:58:09.000Z;EMERGENCIA: 12:56 10-1 (LLAMADO VEHICULAR), JUAN GUILLERMO SOSA / CALLE 4, H-4
