Fecha;Texto
2023-09-30T20:11:46.000Z;10-4-1: Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de VASCO NUNEZ DE BALBOA y CALLE 1, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB5 #BM2 https://t.co/ersQZwNgVq
2023-09-30T14:11:11.000Z;10-4-1: Estamos respondiendo a un rescate vehicular en las esquinas de AVENIDA COLON y HUALPEN, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB5 #F1 https://t.co/E7tYXuqu5q
2023-09-29T16:43:32.000Z;10-6-1: Estamos respondiendo a una Emanación de gas en las esquinas de AVENIDA DESIDERIO GARCIA y AVENIDA ALTO HORNO, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #H8 https://t.co/9BDGRlpVjh
2023-09-28T15:04:31.000Z;10-10: Estamos respondiendo a emergencia por rebrote de incendio en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB3 https://t.co/2OY6BuqvSS
2023-09-28T15:00:39.000Z;10-3-4: Estamos respondiendo a un rescate de persona (s) en las esquinas de PASAJE ONCE A y RIO TOLTEN, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB5 https://t.co/mdjxzC0n6B
2023-09-28T01:53:16.000Z;10-8: Estamos respondiendo a una emergencia No Clasificada en las esquinas de COLCHAGUA y QUILLOTA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #B9 https://t.co/5Yo6lMq4zK
2023-09-28T00:45:44.000Z;10-9: Estamos respondiendo a prestar apoyo en un incidente que no es una emergencia en las esquinas de AVENIDA GRAN BRETANA y ROTONDA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #H8 https://t.co/KlmAdUxo1c
2023-09-27T20:48:21.000Z;10-10: Estamos respondiendo a emergencia por rebrote de incendio en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #RB3 #B5 #Q2 https://t.co/2OY6BuqvSS
2023-09-27T19:39:17.000Z;10-10: Estamos respondiendo a rebrote de incendio en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #RB3 #B5 https://t.co/2OY6BuqvSS
2023-09-27T18:36:27.000Z;10-10: Estamos respondiendo a emergencia por rebrote de incendio en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB3 https://t.co/2OY6BuqvSS
2023-09-27T17:35:01.000Z;10-6-1: Estamos respondiendo a una Emanación de gas en las esquinas de LAS PETUNIAS y LOS LIRIOS, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #H4 https://t.co/EK5YjKFd8l
2023-09-27T16:34:12.000Z;10-3-4: Estamos respondiendo a un rescate de persona (s) en las esquinas de COLÓN y SERRANO, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #RB3 https://t.co/E0ROWVsnE3
2023-09-27T14:29:05.000Z;10-6-3: Estamos respondiendo a una Emanación de gas en las esquinas de ALTO HORNO y CAPITAN ENOS, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #H11 #H9 #RB5 https://t.co/Jj1pFyQ5yd
2023-09-27T14:24:56.000Z;10-8: Estamos respondiendo a una emergencia en las esquinas de AVENIDA COLON y SAN MARTIN, en la comuna de TALCAHUANO. Concurren 2 carros de Bomberos de Talcahuano #Talcahuano #F1 #B7 https://t.co/m5nXUcPJq9
2023-09-27T14:22:14.000Z;10-8: Estamos respondiendo a una emergencia No Clasificada en las esquinas de AVENIDA COLON y SAN MARTIN, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #F1 https://t.co/m5nXUcPJq9
2023-09-27T12:57:25.000Z;10-10: Estamos respondiendo a emergencia por rebrote de incendio en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurre un carro de Bomberos de Talcahuano #Talcahuano #F1 https://t.co/2OY6BuqvSS
2023-09-27T10:06:04.000Z;10-4-2: Estamos respondiendo a un Rescate en accidente de tránsito en las esquinas de AVENIDA DESIDERIO GARCIA y AVENIDA COLON, en la comuna de TALCAHUANO. Concurren 3 carros de Bomberos de Talcahuano #Talcahuano #RB5 #RB3 #H8 https://t.co/bB2503IuG0
2023-09-27T07:44:32.000Z;Alarma de Incendio: Estamos respondiendo a INCENDIO en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurren 7 carros de Bomberos de Talcahuano #Talcahuano #RB3 #F1 #B11 #H4 #B8 #Q2 #Z6 https://t.co/2OY6BuqvSS
2023-09-27T07:36:29.000Z;10-0-1: Estamos respondiendo a un Incendio estructural en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurren 7 carros de Bomberos de Talcahuano #Talcahuano #RB3 #F1 #B11 #H4 #B8 #Q2 #Z6 https://t.co/2OY6BuqvSS
2023-09-27T07:33:30.000Z;10-0-1: Estamos respondiendo a una emergencia estructural en las esquinas de VALDIVIA y MIRANDA, en la comuna de TALCAHUANO. Concurren 6 carros de Bomberos de Talcahuano #Talcahuano #RB3 #F1 #B11 #H4 #B8 #Q2 https://t.co/2OY6BuqvSS
