Fecha;Texto
2024-10-31T20:44:21.000Z;10-4-1 AVENIDA SANTA MARIA / AVENIDA JORGE ALESSANDRI RX-5, B-9 https://t.co/7ZBKJgGQrn
2024-10-31T18:54:49.000Z;10-3-4 JAIME REPULLO / AUTOPISTA CONCEPCION - TALCAHUANO RX-5 https://t.co/PtaJOwaNvf
2024-10-31T02:31:13.000Z;10-8 SEMÁFORO AUTOPISTA CONCEPCIÓN-TALCAHUANO ALTURA SHELL /  B-9 https://t.co/RRbsoShpXq
2024-10-30T13:39:32.000Z;10-15 AMÉRICO VESPUCIO / PEDRO DE CINTRA B-9 https://t.co/6NSZ3KzbzC
2024-10-27T01:25:35.000Z;10-7 AVENIDA JUAN ANTONIO RIOS / AVENIDA LA MARINA H-11 https://t.co/m0SVBFVuDN
2024-10-26T21:28:00.000Z;10-4-1 AVENIDA LAS GOLONDRINAS / O\'HIGGINS RX-5, H-9 https://t.co/nic1qHJ3VX
2024-10-26T01:10:43.000Z;SALE Q-2 A SEGUNDA ALARMA DE INCENDIO VALDIVIA / MIRANDA https://t.co/4k3xMI37lU
2024-10-26T01:04:46.000Z;SEGUNDA ALARMA DE INCENDIO VALDIVIA / MIRANDA RB-3, H-11, B-7, B-1, RB-6, B-8, B-4, RX-5, BM-2 https://t.co/4k3xMI37lU
2024-10-26T01:02:22.000Z;INCENDIO VALDIVIA / MIRANDA RB-3, H-11, B-7, B-1, RB-6 https://t.co/4k3xMI37lU
2024-10-26T00:57:11.000Z;10-0-1 VALDIVIA / MIRANDA RB-3, H-11, B-7 https://t.co/4k3xMI37lU
2024-10-25T20:38:56.000Z;10-3-9 RÍO MATAQUITO / RIO PILMAIQUEN RX-5 https://t.co/SJi23HEo5o
2024-10-24T17:53:38.000Z;10-3-4 SIETE NORTE / COLON RX-5 https://t.co/ABtMXvsx1L
2024-10-24T15:35:29.000Z;10-4-1 ROTONDA HUACHIPATO /  RX-5, B-8 https://t.co/heSfGBbNeZ
2024-10-24T13:12:23.000Z;10-12 A 10-9 COLO COLO / VICTOR LAMAS BM-2 https://t.co/P5s4a9gk7C
2024-10-24T05:03:26.000Z;10-0-4 ONGOLMO / GUACOLDA RB-6, RH-1, RB-3, Z-9, B-7 https://t.co/eorEQ0LZSN
2024-10-24T01:32:27.000Z;10-8 SAN EUGENIO / SAN JUAN RH-1 https://t.co/36qkhQGLei
2024-10-23T17:09:35.000Z;10-3-1 CALLE 4 / PEREZ GACITUA BM-2 https://t.co/LLiMeXllrW
2024-10-23T03:41:29.000Z;10-4-1 LAS AMAPOLAS / AVENIDA COLON RX-5, H-4 https://t.co/KjShlDVTyW
2024-10-22T18:13:22.000Z;10-4-1 AUTOPISTA CONCEPCIÓN TALCAHUANO ALTURA PUENTE O\'HIGGINS /  RH-2, B-5 https://t.co/xdSegGgPKK
2024-10-21T17:41:05.000Z;10-9 BUIN / ANIBAL PINTO RH-1 https://t.co/EsDsFbJIdw
2024-10-21T02:56:43.000Z;10-6-3 MALL PLAZA DEL TREBOL /  H-9, H-4, RX-5 https://t.co/XKtT337rCU
2024-10-21T01:10:16.000Z;10-8 OCHO PTE. / SAN MIGUEL B-5 https://t.co/zk9QVWyrR8
2024-10-20T20:09:32.000Z;10-4-1 AUTOPISTA CONCEPCIÓN TALCAHUANO ALTURA PUENTE O\'HIGGINS /  B-9, B-5 https://t.co/xdSegGgPKK
2024-10-20T19:09:27.000Z;SEGUNDA ALARMA DE INCENDIO LONCONAO / QUILACURA RB-3, B-8, Z-9, F-7, Q-2, RB-6, Z-6, H-4, H-8, RX-5 https://t.co/eLovhQ4XyS
2024-10-20T19:08:06.000Z;INCENDIO LONCONAO / QUILACURA RB-3, B-8, Z-9, F-7, Q-2, RB-6, Z-6, H-4 https://t.co/eLovhQ4XyS
2024-10-20T19:05:40.000Z;SALE RB-6 A 10-0-4 LONCONAO / QUILACURA https://t.co/eLovhQ4XyS
2024-10-20T19:00:31.000Z;10-0-4 LONCONAO / QUILACURA RB-3, B-8, Z-9, F-7, Q-2 https://t.co/eLovhQ4XyS
2024-10-20T16:36:22.000Z;10-4-1 JAIME REPULLO / AUTOPISTA CONCEPCION - TALCAHUANO RX-5, B-4 https://t.co/PtaJOwaNvf
2024-10-20T02:35:42.000Z;10-3-4 RÍO MAULE / RÍO LOA B-5 https://t.co/QHFEBY8Ux2
2024-10-19T23:20:19.000Z;10-3-4 LA MARINA / OCHO NORTE RX-5 https://t.co/NKCs6HPqZn
2024-10-19T19:22:19.000Z;10-4-1 JUAN GUILLERMO SOSA / AVENIDA COLON RX-5, H-4 https://t.co/xMA7SGBepa
2024-10-19T11:39:39.000Z;SALE RH-2 A 10-4-1 AVENIDA IFARLE / CALLE A https://t.co/lPetshmkcR
2024-10-19T11:39:17.000Z;10-4-1 AVENIDA IFARLE / CALLE A RX-5, B-9 https://t.co/lPetshmkcR
2024-10-19T01:59:36.000Z;10-4-1 DANIEL PEINE / ALTO HORNO RX-5, B-8 https://t.co/Ou247w3G0G
2024-10-19T01:40:12.000Z;10-6-3 COLÓN / MERINO JARPA H-8, H-4, RX-5 https://t.co/S0MQHwk6w1
2024-10-17T18:15:16.000Z;10-15 MANUEL BARROS BORGONO / ALMIRANTE NEFF B-4 https://t.co/Vc0QwIJS5K
2024-10-16T19:33:48.000Z;10-4-1 INCHALAM-AVENIDA GRAN BRETAÑA /  RB-3, B-8, RX-5 https://t.co/AkBQDdNvej
2024-10-16T04:48:14.000Z;10-3-4 MARYLAND / TUMBES RB-6 https://t.co/wIu6uzUWF8
2024-10-16T00:53:27.000Z;SALE B-8 A INCENDIO ARTEAGA ALEMPARTE / RIO PETORCA https://t.co/4ypQ3XvvRc
2024-10-16T00:49:09.000Z;INCENDIO ARTEAGA ALEMPARTE / RIO PETORCA B-9, B-5, Q-2, B-4, H-8 https://t.co/4ypQ3XvvRc
2024-10-16T00:48:25.000Z;SALE B-4 A 10-0-1 ARTEAGA ALEMPARTE / RIO PETORCA https://t.co/4ypQ3XvvRc
