Fecha;Texto
2023-02-28T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, B-3, B-4, H-4, B-5, RB-5, F-6, RB-6, Z-6, F-7, H-9, Z-9 EN EMERGENCIA: B-7, H-8
2023-02-28T22:13:23.000Z;EMERGENCIA: 19:13 10-0 (LLAMADO ESTRUCTURAL), PARQUE ANTOFAGASTA 252 / ,  TALCAHUANO, B-4 B-7 H-8
2023-02-28T21:21:33.000Z;EMERGENCIA: 18:21 10-4 (RESCATE VEHICULAR), SEDORETI / SERRANO, BR-01 B-3 RB-5
2023-02-28T19:08:39.000Z;EMERGENCIA: 16:08 10-4 (RESCATE VEHICULAR), EL TREBOL A TALCAHUANO / AVENIDA JORGE ALESSANDRI, RB-5 H-9
2023-02-28T12:00:04.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, B-3, RB-3, B-4, H-4, RH-4, X-4, B-5, RB-5, B-7, F-7, H-8, H-9, Z-9
2023-02-28T02:49:18.000Z;EMERGENCIA: 23:49 10-2 (LLAMADO DE PASTIZALES), AVENIDA ALTO HORNO ALTURA DEL 560, H-8
2023-02-27T23:00:01.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: B-5, RB-5, H-8, H-9, Z-9 EN EMERGENCIA: BR-01, Q-2, B-3, RB-6, B-11
2023-02-27T22:45:57.000Z;19:45, SALE Q-2  A 10-0 (LLAMADO ESTRUCTURAL) ANCAHUAL ALTURA DEL 560
2023-02-27T22:31:21.000Z;19:31, SALE BR-01  A 10-0 (LLAMADO ESTRUCTURAL) ANCAHUAL ALTURA DEL 560
2023-02-27T22:29:02.000Z;EMERGENCIA: 19:29 10-0 (LLAMADO ESTRUCTURAL), ANCAHUAL ALTURA DEL 560, B-3 RB-6 B-11
2023-02-27T21:22:25.000Z;EMERGENCIA: 18:22 10-4 (RESCATE VEHICULAR), AV. LAS GOLONDRINAS 330 / ,  HUALPÉN, B-5 H-9
2023-02-27T17:08:15.000Z;EMERGENCIA: 14:08 10-0 (LLAMADO ESTRUCTURAL), GRAN BRETAÑA 1100 / ,  TALCAHUANO, BR-01 B-3 B-5 H-8
2023-02-27T16:28:07.000Z;EMERGENCIA: 13:28 10-4 (RESCATE VEHICULAR), SALIDA A OHIGGINS / RAMAL SAN ROSENDO - TALCAHUANO,  CHILE, B-5 H-8
2023-02-27T13:57:51.000Z;10:57, SALE F-6  A 10-2 (LLAMADO DE PASTIZALES) 6VVV 7P TALCAHUANO / ,  CHILE
2023-02-27T13:52:41.000Z;EMERGENCIA: 10:52 10-0 (LLAMADO ESTRUCTURAL), ANTONIO DE LA FUENTE ALTURA DEL 249,  CHILE, BR-01 B-3 B-5
2023-02-27T13:38:28.000Z;EMERGENCIA: 10:38 10-2 (LLAMADO DE PASTIZALES), 6VVV 7P TALCAHUANO / ,  CHILE, H-8
2023-02-27T12:00:04.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: BR-01, F-1, BM-2, Q-2, B-3, RB-3, B-4, H-4, X-4, B-5, RB-5, F-6, RB-6, Z-6, B-7, H-8, H-9, Z-9
2023-02-26T18:46:12.000Z;15:46, SALE F-1  A 10-2 (LLAMADO DE PASTIZALES) AVENIDA DESIDERIO GARCIA / IQUIQUE,  4260000 TALCAHUANO
2023-02-26T18:43:46.000Z;15:43, SALE H-4  A 10-2 (LLAMADO DE PASTIZALES) AVENIDA DESIDERIO GARCIA / IQUIQUE,  4260000 TALCAHUANO
2023-02-26T18:38:14.000Z;EMERGENCIA: 15:38 10-2 (LLAMADO DE PASTIZALES), AVENIDA DESIDERIO GARCIA / IQUIQUE,  4260000 TALCAHUANO, H-8
