Fecha;Texto
2023-12-31T21:07:00.000Z;10-3-4 GERMAN RIESCO / ERCILLA RB-5 https://t.co/tnkAv6ZAtJ
2023-12-31T15:21:19.000Z;10-2-1 LOS PINOS / AVENIDA COLON B-5 https://t.co/QUtwRwOU24
2023-12-31T14:54:02.000Z;10-2-1 LAS HORTENSIAS / RIO ACONGAGUA B-5 https://t.co/g1beY5Lcj3
2023-12-31T09:03:38.000Z;10-8 2 NORTE / 1 ORIENTE B-9 https://t.co/O3d51BjNgj
2023-12-31T07:44:06.000Z;10-0-1 CAUPOLICÁN / BARROS ARANA RB-3, BR-01, B-11 https://t.co/FUT5uQSRtx
2023-12-30T22:06:09.000Z;10-6-1 JAIME REPULLO / JARDINES DEL SOL H-9 https://t.co/aFxPAmpcdR
2023-12-30T21:31:15.000Z;SALE RH-2 A 10-9 VALLENAR / PORTEZUELO https://t.co/x281SyqSoG
2023-12-30T21:13:15.000Z;10-9 VALLENAR / PORTEZUELO RB-5 https://t.co/x281SyqSoG
2023-12-30T16:36:53.000Z;10-8 1 ORIENTE / 2 NORTE H-9 https://t.co/O3d51BjNgj
2023-12-30T16:25:12.000Z;10-9 JAIME REPULLO / VOLCAN OSORNO B-9 https://t.co/mBjJ5iDXmf
2023-12-29T22:24:51.000Z;10-3-9 CALETA CHIPANA / PUNTA PARDO RB-6, F-7 https://t.co/JTKsGMmV0f
2023-12-29T21:47:53.000Z;10-2-1 AVIACIÓN / DOS NORTE B-9 https://t.co/w3nA9vj08o
2023-12-29T15:10:07.000Z;10-9 LAS DALIAS / ALMIRANTE NEFF B-4 https://t.co/TJ8hrBWLnN
2023-12-29T12:55:34.000Z;10-4-1 AVENIDA GRAN BRETANA / AVENIDA ALTO HORNO RB-3, BR-01 https://t.co/ZbXANCPyS1
2023-12-29T12:25:46.000Z;10-9 AV. NUEVA SAN VICENTE / CAM. NUEVA LOS LOBOS RB-6 https://t.co/Y5PVjiQawo
2023-12-29T10:25:30.000Z;10-8 BAHIA DICHATO / ISLOTE LONGAVI RB-6 https://t.co/H6NnEUxaBG
2023-12-29T09:47:53.000Z;10-8 AVENIDA CRISTÓBAL COLÓN / OCHO NORTE B-9 https://t.co/qUjCHlfJ05
2023-12-29T03:09:16.000Z;10-6-1 AVENIDA CLAUDIO GAY ORIENTE / PASAJE 1 H-4 https://t.co/BwwlWbt73X
2023-12-28T14:45:05.000Z;10-3-9 SAN MARTÍN / ANIBAL PINTO RB-3, BR-01 https://t.co/irjucpFoRO
2023-12-28T13:54:09.000Z;10-2-2 PARQUE TUMBES /  F-1, F-8 https://t.co/4REIY8gaDT
