Fecha;Texto
2022-09-30T23:01:53.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: B-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, B-5, K-2, F-8, H-8, B-9, Z-9, B-11, H-11
2022-09-30T16:48:41.000Z;13:46, SALE RB-3  A 10-3 (RESCATE DE PERSONA) LOS ARAUCANOS ALTURA DEL 525
2022-09-30T16:47:06.000Z;EMERGENCIA: 13:45 10-3 (RESCATE DE PERSONA), LOS ARAUCANOS ALTURA DEL 525, RB-6
2022-09-30T15:15:44.000Z;12:13, SALE B-5  A 10-4 (RESCATE VEHICULAR) ZENTENO / COLON
2022-09-30T15:13:16.000Z;EMERGENCIA: 12:11 10-4 (RESCATE VEHICULAR), ZENTENO / COLON, H-8 RB-3
2022-09-30T12:01:51.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: B-1, Q-2, RH-2, B-4, H-4, B-5, RB-6, Z-6, B-7, F-8, H-8, B-9, Z-9, B-11, H-11
2022-09-30T04:24:10.000Z;EMERGENCIA: 1:22 10-8 (LLAMADO NO CLASIFICADO), LAS GARZAS ALTURA DEL 193, RB-6
2022-09-29T23:01:49.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: B-1, B-3, RB-3, B-4, H-4, B-5, RB-6, Z-6, H-8, B-9, Z-9, B-11, K-2 EN EMERGENCIA: Q-2
2022-09-29T21:09:27.000Z;18:07, SALE Z-9  A ALARMA DE INCENDIO BARROS ARANA / MATTA
2022-09-29T20:59:50.000Z;17:58, SALE Q-2 B-4 H-8  A ALARMA DE INCENDIO BARROS ARANA / MATTA
2022-09-29T20:56:15.000Z;EMERGENCIA: 17:54 10-0 (LLAMADO ESTRUCTURAL), BARROS ARANA / MATTA, B-1 B-3 B-11
2022-09-29T12:01:48.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: B-1, F-1, Q-2, RH-2, B-3, RB-3, B-5, RB-6, Z-6, B-7, F-8, H-8, B-9, Z-9, B-11, H-11
2022-09-29T10:56:36.000Z;EMERGENCIA: 7:54 10-4 (RESCATE VEHICULAR), JOTABECHE / MANUEL MONTT, B-5 H-8
2022-09-29T02:34:52.000Z;EMERGENCIA: 23:33 10-4 (RESCATE VEHICULAR), ALMIRANTE NEFF / AVENIDA CRISTOBAL COLON, H-4 B-5
2022-09-28T23:01:46.000Z;ESTADO DE UNIDADES A LAS 20:00  DISPONIBLES: B-1, F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, B-5, B-9, Z-9, B-11, H-11
2022-09-28T17:48:56.000Z;EMERGENCIA: 14:47 10-4 (RESCATE VEHICULAR), ALMIRANTE LATORRE / SUBIDA LA GLORIA, B-11 RB-3
2022-09-28T12:01:43.000Z;ESTADO DE UNIDADES A LAS 09:00  DISPONIBLES: B-1, F-1, Q-2, RH-2, B-3, RB-3, B-4, H-4, B-5, RB-6, Z-6, B-7, F-8, H-8, H-11
2022-09-28T11:01:50.000Z;8:00, SALE B-4  A 10-1 (LLAMADO VEHICULAR) AVENIDA CRISTOBAL COLON / AVENIDA DESIDERIO GARCIA,  CONCEPCION
2022-09-28T10:57:41.000Z;EMERGENCIA: 7:55 10-1 (LLAMADO VEHICULAR), AVENIDA CRISTOBAL COLON / AVENIDA DESIDERIO GARCIA,  CONCEPCION, H-8
2022-09-28T03:02:02.000Z;EMERGENCIA: 0:00 10-0 (LLAMADO ESTRUCTURAL), CALLE SUR MALL PLAZA TREBOL / ESTACIONAMIENTO MALL PLAZA TREBOL,  CONCEPCION, B-4 B-5 B-9 Q-2
