Fecha;Texto
2020-06-30T21:10:20.000Z;EMERGENCIA: 17:09 10-0 (LLAMADO ESTRUCTURAL), ELQUI ALTURA DEL 223, B-4 B-5 B-7 B-8
2020-06-30T13:45:46.000Z;EMERGENCIA: 9:45 10-4 (RESCATE VEHICULAR), ALMIRANTE LATORRE / LA GLORIA, RB-3 RB-6 H-11
2020-06-30T05:15:57.000Z;EMERGENCIA: 1:15 10-8 (LLAMADO NO CLASIFICADO), LAS ALGAS ALTURA DEL 20, RB-6
2020-06-29T17:52:24.000Z;EMERGENCIA: 13:51 10-8 (LLAMADO NO CLASIFICADO), EL CARMEN ALTURA DEL 191, B-9
2020-06-29T05:38:36.000Z;EMERGENCIA: 1:37 10-0 (LLAMADO ESTRUCTURAL), GOMEZ CARREÑO ALTURA DEL 5725, Q-2 H-4 B-5 B-9
2020-06-28T22:08:21.000Z;EMERGENCIA: 18:07 10-17 (INUNDACION), VOLCAN OSORNO ALTURA DEL 4540, B-4
2020-06-28T21:50:35.000Z;17:49, SALE RB-5 EN APOYO A  SUBIDA LA GLORIA / ALMIRANTE LATORRE
2020-06-28T21:47:39.000Z;EMERGENCIA: 17:46 10-4 (RESCATE VEHICULAR), SUBIDA LA GLORIA / ALMIRANTE LATORRE, RB-3 H-11
2020-06-28T20:51:52.000Z;EMERGENCIA: 16:51 10-16 (DERRUMBE), SAN MARTIN ALTURA DEL 699, B-1
2020-06-28T18:26:49.000Z;EMERGENCIA: 14:26 10-17 (VOLADURA DE TECHUMBRE), ESPAÑA ALTURA DEL 126, F-1
2020-06-28T17:23:03.000Z;EMERGENCIA: 13:22 10-17 (VOLADURA DE TECHUMBRE), PASAJE 1 ALTURA DEL 311, H-11
2020-06-28T12:35:46.000Z;EMERGENCIA: 8:35 10-17 (VOLADURA DE TECHUMBRE), PLAYA EL GALGO / PLAYA EL PARRON, RB-6
2020-06-28T09:42:01.000Z;EMERGENCIA: 5:41 10-0 (LLAMADO ESTRUCTURAL), LA VEGA / LOURDES, Q-2 H-4 B-5
2020-06-28T02:10:32.000Z;EMERGENCIA: 22:09 10-4 (RESCATE VEHICULAR), ALMIRANTE LATORRE / AVENIDA ARGENTINA, RB-5 H-11
2020-06-27T23:26:48.000Z;EMERGENCIA: 19:26 10-4 (RESCATE VEHICULAR), PEREZ GACITUA  / MANUEL RODRIGUEZ, RB-3 B-8
2020-06-26T18:49:23.000Z;EMERGENCIA: 14:48 10-4 (RESCATE VEHICULAR), AVENIDA CRISTOBAL COLON / MARINERO FUENTEALBA, RB-3 H-4 RB-5
2020-06-26T17:30:12.000Z;EMERGENCIA: 13:29 10-6 (ESCAPE DE GAS), PEREZ GACITÚA ALTURA DEL 2007, RB-3 B-8 H-11
2020-06-26T16:06:52.000Z;EMERGENCIA: 12:06 10-8 (LLAMADO NO CLASIFICADO),  / , H-9
2020-06-26T07:45:29.000Z;EMERGENCIA: 3:44 10-3 (RESCATE DE PERSONA), CALLE 12 ALTURA DEL 432, RH-2
2020-06-25T21:12:27.000Z;EMERGENCIA: 17:11 10-4 (RESCATE VEHICULAR), ALMIRANTE LATORRE / AVENIDA LA MARINA, RB-3 H-11
2020-06-25T17:18:18.000Z;13:17, SALE B-1 H-4 EN APOYO A  ISLA MOCHA / ISLA REFUIGIO
2020-06-25T17:12:30.000Z;EMERGENCIA: 13:11 10-0 (LLAMADO ESTRUCTURAL), ISLA MOCHA / ISLA REFUIGIO , B-3 B-7 H-8 H-11
2020-06-25T02:35:34.000Z;EMERGENCIA: 22:34 10-0 (LLAMADO ESTRUCTURAL), EJERCITO / SIETE PONIENTE, Q-2 B-5 B-9
