feature_cols;feature_count;search_stage;temporal_oof_mae;temporal_oof_roc_auc;temporal_oof_f1;temporal_oof_f1_threshold;fold_mae_std;fold_roc_auc_std;rank_mae;rank_roc_auc;rank_f1;mean_metric_rank
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D;26;refinamiento_1;2.7580006214735984;0.5662046004842616;0.4166666666666667;0.34;0.16478871117664076;0.05181549350961685;79.0;43.0;19.0;47.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;22;refinamiento_3;2.747490612462584;0.5677179176755448;0.4090909090909091;0.26000000000000006;0.16174631158538852;0.04953795214828574;45.0;34.0;64.0;47.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.753621255081353;0.5603389830508475;0.41713641488162345;0.31000000000000005;0.18567469375142512;0.04875492895069759;66.0;63.0;14.0;47.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA;26;refinamiento_1;2.7282643578137544;0.556089588377724;0.40941176470588236;0.33;0.17086011818074695;0.05767751980320318;2.0;88.0;61.0;50.333333333333336
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV;26;refinamiento_1;2.7395998033370708;0.5560108958837772;0.41237113402061853;0.32000000000000006;0.17435178507056523;0.05350699188457652;17.0;90.0;45.0;50.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|LLUVIA_MAX_3D_PREV;33;refinamiento_1;2.75129310543225;0.5660956416464891;0.4117647058823529;0.31000000000000005;0.19833595941145943;0.05386174747468347;59.0;44.0;49.0;50.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.7392487412223683;0.5568038740920097;0.41061130334486734;0.32000000000000006;0.18273039630930374;0.048673613983868366;15.0;84.0;54.0;51.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;25;bloques_5;2.741333174853396;0.5673062953995157;0.4058721934369603;0.19;0.1762996119822333;0.04738189871234871;22.0;38.0;93.0;51.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV;21;refinamiento_1;2.745540560936921;0.570133171912833;0.4060529634300126;0.34;0.1674030998866979;0.048539902860714385;33.0;29.0;91.0;51.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;27;refinamiento_3;2.747491274517764;0.5621973365617433;0.41065482796892344;0.32000000000000006;0.16376577851283636;0.05239967742868956;46.0;54.0;53.0;51.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;24;refinamiento_1;2.743477425578259;0.5612106537530266;0.40749414519906324;0.33;0.18761096564862476;0.043271363124341496;27.0;57.0;74.0;52.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;22;refinamiento_3;2.7543013364074223;0.5662106537530266;0.41156840934371525;0.31000000000000005;0.19801696293679716;0.05446995382853263;68.0;42.0;51.0;53.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;27;refinamiento_3;2.775293283501029;0.5734624697336561;0.4174107142857143;0.31000000000000005;0.18451013430634944;0.0482635966187261;131.0;20.0;12.0;54.333333333333336
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.757032717926365;0.5636682808716708;0.41262683201803835;0.31000000000000005;0.18122287118893202;0.046671380722111626;74.0;50.0;43.0;55.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D;26;refinamiento_1;2.7626818276982146;0.5663559322033899;0.4153225806451613;0.29000000000000004;0.18618848374899277;0.05088388265448854;102.0;41.0;26.0;56.333333333333336
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_10D;26;refinamiento_1;2.7493218825965178;0.5657082324455206;0.4077868852459016;0.29000000000000004;0.1665313843918472;0.0462055220261194;52.0;46.0;73.0;57.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA;29;refinamiento_1;2.7427989892949034;0.5552845036319612;0.41007194244604317;0.33;0.1826992436147647;0.05982606451110161;25.0;92.0;56.0;57.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX;5;bloques_5;2.7314194283408773;0.5675060532687651;0.40316901408450706;0.2;0.15665933754612074;0.038120436058222795;4.0;35.0;135.0;58.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D;32;refinamiento_3;2.7455519398836863;0.5538801452784503;0.41239316239316237;0.30000000000000004;0.1895555518114161;0.060301849502852035;35.0;97.0;44.0;58.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D;26;refinamiento_1;2.7628873192323335;0.570998789346247;0.4116865869853918;0.35000000000000003;0.17174848612725932;0.050422187677277595;103.0;24.0;50.0;59.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.763330026177416;0.5605932203389831;0.4180929095354523;0.33;0.18661392311907057;0.047828632712676025;106.0;62.0;11.0;59.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.7300761375101623;0.558952784503632;0.40486725663716816;0.32000000000000006;0.16503920035016595;0.04815815303750266;3.0;69.0;109.0;60.333333333333336
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.757995996694206;0.5571065375302663;0.4159090909090909;0.32000000000000006;0.17112229457884887;0.051061102591374294;78.0;81.0;23.0;60.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D;21;refinamiento_1;2.7487670960150146;0.5674576271186441;0.40561224489795916;0.34;0.17528130444803688;0.056284612597375265;50.0;36.0;97.0;61.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.7521572420884546;0.5584624697336562;0.4108527131782946;0.35000000000000003;0.15807231481235667;0.05862737355246195;61.0;72.0;52.0;61.666666666666664
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D;26;refinamiento_1;2.7568423697150832;0.5679842615012106;0.4067796610169492;0.35000000000000003;0.16751373375284492;0.05099471030048551;71.0;33.0;82.0;62.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_7D|LLUVIA_TOTAL_7D_PREV|DIAS_SECOS_7D_PREV|LLUVIA_LAG_5D|LLUVIA_MAX_7D_PREV|DIAS_SECOS_14D_PREV|LLUVIA_TOTAL_3D_PREV|DIAS_SECOS_3D_PREV;33;refinamiento_1;2.7626291712039754;0.5616283292978208;0.41451990632318503;0.32000000000000006;0.18667903201117708;0.05509013766411083;101.0;56.0;32.0;63.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;26;refinamiento_1;2.7633191218785824;0.5607990314769976;0.41586538461538464;0.33;0.17722864861603405;0.05337560547277828;105.0;60.0;24.0;63.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA;29;refinamiento_1;2.737270431884221;0.5534685230024212;0.4066193853427896;0.33;0.18908833272987907;0.0458963658048399;12.0;102.0;83.0;65.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV;24;refinamiento_1;2.766379975784795;0.5633656174334141;0.413135593220339;0.30000000000000004;0.1741938093432183;0.04298652166160873;111.0;51.0;38.0;66.66666666666667
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_MAX_14D_PREV|LLUVIA_LAG_14D|LLUVIA_LAG_3D|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV;32;refinamiento_3;2.7463263747749806;0.5558898305084745;0.4080717488789238;0.32000000000000006;0.17974574818844066;0.05835927273333377;41.0;91.0;69.0;67.0
VIENTO_MEDIO_lag_1|HUM_MEDIA_lag_1|DIAS_SECOS_30D_PREV|LLUVIA_DESV_30D_PREV|VIENTO_MAX|TEMP_SKEW|TEMP_MEDIA|HUM_KURT|VIENTO_MEDIO|VIENTO_SKEW|HUM_SKEW|TEMP_KURT|VIENTO_KURT|TEMP_MAX|HUM_MEDIA|TEMP_MIN|LLUVIA_MAX_30D_PREV|HUM_MIN|HUM_MAX|LLUVIA_DESV_14D_PREV|LLUVIA_TOTAL_30D_PREV|LLUVIA_DESV_7D_PREV|LLUVIA_PROMEDIO_30D_PREV|LLUVIA_LAG_10D|LLUVIA_LAG_2D|LLUVIA_PROMEDIO_7D_PREV|LLUVIA|LLUVIA_DESV_3D_PREV|LLUVIA_PROMEDIO_14D_PREV|LLUVIA_PROMEDIO_3D_PREV|LLUVIA_TOTAL_14D_PREV|LLUVIA_LAG_1D;32;refinamiento_3;2.7506699594591706;0.5581053268765134;0.4079382579933848;0.31000000000000005;0.17809628257498314;0.06095847051779784;56.0;75.0;71.0;67.33333333333333
