weather_weight;event_log_loss;top3_exact_hit_rate;top3_within_1h_hit_rate;selection_score
0.0;3.051813078415853;0.18394766063032064;0.5556706440372906;2.996246014012124
0.25;3.050268107487552;0.1835340431153749;0.5545501689784444;2.994813090589708
0.5;3.049832229934671;0.18045440458113962;0.546388540126411;2.99519337592203
0.75;3.050419624176939;0.1708123742091917;0.5451873000103665;2.995900894175902
1.0;3.052022306838223;0.17005004349563127;0.5465509133634582;2.997367215501877
